gen,nevals,restart,sigma,avg,std,min,max
0,150,7,93.81107796419333,1092.4522585147802,210.42114337807848,687.4457276383629,1789.4990076264
1,150,7,91.68322125437106,1188.6637763057183,229.86504510282262,727.7957583197783,2067.1382698452912
2,150,7,89.93445218189434,1240.0143565970336,261.82141199453383,704.4155864346706,1915.611472545303
3,150,7,90.08691058849597,1249.9022722674654,297.52938578274046,802.4392387661583,2190.181019798154
4,150,7,90.05656066833482,1332.3524803480295,255.29170615466793,777.5090129910852,2106.1219305715613
5,150,7,90.83400567427405,1308.6353417702924,258.55611211387685,686.6156717680536,2053.196725353547
6,150,7,92.95078408764009,1298.4254347784736,281.99682176109263,737.9818363180866,2134.164549687749
7,150,7,94.9466776519244,1389.7569174052949,279.1838121156749,823.9089713875865,2208.339961386194
8,150,7,96.06719463119303,1397.709135751877,275.38798991672365,842.8782069583368,2051.015140497265
9,150,7,96.18998075112125,1347.602568014017,290.08733108628786,838.5163630431242,2041.0982051558742
10,150,7,98.44620802339335,1440.209775618423,275.36741513334994,906.2193711168661,2215.6524127474777
11,150,7,100.18533930050795,1428.9740315578908,333.136329654166,716.9618763364256,2269.8320597913985
12,150,7,102.53207081556856,1471.6407838009654,317.82421554024114,766.8496308172121,2298.0380872912265
13,150,7,104.33345688791756,1496.5697731953692,294.70894263764,852.7188453562369,2291.3594396431463
14,150,7,106.03408719972508,1463.7071939008595,302.00489320236346,665.0864634733327,2362.329369367434
15,150,7,108.12944947047771,1499.3578268557244,307.36260469678547,1000.0,2416.5407722954405
16,150,7,108.23054473391761,1542.105611330241,285.82263518944774,798.8850603622727,2233.782208983577
17,150,7,108.05478278915412,1559.472325248846,270.3739131392517,741.5972009697082,2173.9655614026224
18,150,7,107.57598323315325,1557.8012485651432,303.32432933378647,887.1216255830818,2255.7704751133037
19,150,7,106.86951624226079,1582.3343813114104,288.10088003668363,899.5163626926991,2289.6773095580697
20,150,7,107.18337542792425,1604.377333574982,305.53762028244535,927.8116024866558,2242.425150234578
21,150,7,109.90575011374898,1600.25596366481,328.50315238757537,1000.0,2436.026109771534
22,150,7,111.27716373344626,1593.3619326882488,345.9206647424555,1000.0,2296.6292356605713
23,150,7,111.94915976800408,1622.33280483574,306.4217678496993,1030.9230099542235,2498.9161431311886
24,150,7,114.33037553131336,1588.6530806679439,336.76210357233214,732.615867606119,2366.111681671091
25,150,7,115.54883201605969,1582.8338335224912,324.3647044854184,951.5847440504083,2411.170025414241
26,150,7,116.0197860163995,1659.5912334154557,295.5885396936007,1010.6744999403978,2436.007080426585
27,150,7,116.49061058814468,1589.3320836175985,346.41366148121074,902.1418461926681,2631.4524710083374
28,150,7,119.4791362966622,1631.5866082333514,289.07349297888766,1045.1171554795296,2571.3643050418746
