,feature,buy strategy weight,sell strategy weight
0,volume_adi,559.3879606956789,-175.0620874112706
1,volume_obv,-376.03003668086285,241.59513931534684
2,volume_cmf,10.318593193122112,-45.50389595874531
3,volume_fi,-160.30485588714058,-116.28908572260264
4,volume_em,63.53627598994666,-190.37585884389046
5,volume_sma_em,148.69036121076192,60.39776449757808
6,volume_vpt,-467.88147249100973,-217.6505454476499
7,volume_vwap,306.5533415019425,481.0225883967721
8,volume_mfi,324.3613426384913,6.326995468315607
9,volume_nvi,-63.92539083932519,339.17783824195516
10,volatility_bbm,-569.0170254834129,-113.8311383531937
11,volatility_bbh,64.24165085448521,-45.11506439737937
12,volatility_bbl,-311.30051807499694,-60.703760886181996
13,volatility_bbw,10.124000538594288,-7.977179823179995
14,volatility_bbp,155.40833516042946,-158.98091097839355
15,volatility_bbhi,170.37803437084696,-555.2272963408525
16,volatility_bbli,-133.86328062605494,674.580795273954
17,volatility_kcc,-339.24552019850694,-151.02686591612104
18,volatility_kcw,295.3079026417489,-213.47690331308036
19,volatility_kcp,390.1056566133568,-465.55260206067663
20,volatility_kchi,39.52893008916774,-142.50480013914878
21,volatility_kcli,49.792533488794305,446.1202619200236
22,volatility_dcl,94.79687426929776,-38.95516114302879
23,volatility_dch,-131.9357671582117,-167.6242785478874
24,volatility_dcm,-521.7602065193062,340.569364333523
25,volatility_dcw,400.2124726792053,-504.593780386685
26,volatility_dcp,-452.5771763931313,-138.94475767395787
27,volatility_atr,13.307798586855426,-318.0536373170884
28,volatility_ui,35.50294607140732,-33.80690512812203
29,trend_macd,418.1560589651316,145.72398967858012
30,trend_macd_signal,141.7586914626542,-240.64840739244568
31,trend_macd_diff,35.67767219416115,-164.09880577452446
32,trend_sma_slow,-331.31885546731576,334.34078391944894
33,trend_ema_slow,-310.0036689425208,41.57703018432424
34,trend_vortex_ind_pos,174.76736224067992,125.98331082550742
35,trend_vortex_ind_neg,281.9042862339003,-52.77779052757647
36,trend_vortex_ind_diff,86.46288937206744,124.71417751722218
37,trend_trix,43.217733748135714,194.74163314299662
38,trend_mass_index,295.2387813396456,101.05288697721602
39,trend_dpo,49.74555830844741,-309.8515739607921
40,trend_kst,-67.53745471463336,-205.83222260509513
41,trend_kst_sig,289.32914033579095,40.469485438285446
42,trend_kst_diff,130.31831807127725,-105.0537500162005
43,trend_ichimoku_base,-324.4228158570189,197.22122067803787
44,trend_ichimoku_a,-98.80582357717867,30.31603472433966
45,trend_ichimoku_b,-549.1162779720768,66.20178340309428
46,trend_stc,192.45445701662314,276.847082996726
47,trend_adx,-75.70546610690914,-271.2840243699675
48,trend_adx_pos,91.28267761433275,76.71859446764446
49,trend_adx_neg,-101.7689869612341,-79.20000985584394
50,trend_cci,-148.01964827303948,-204.80729959263584
51,trend_visual_ichimoku_a,-392.85956891063074,225.03708755339937
52,trend_visual_ichimoku_b,-30.451548174882817,349.4819442433511
53,trend_aroon_up,203.19973484625388,43.291560075091404
54,trend_aroon_down,145.26683581744663,-146.42302443827984
55,trend_aroon_ind,-271.0824038669297,-127.22667972678063
56,trend_psar_up_indicator,-217.96951975809793,334.87257334234516
57,trend_psar_down_indicator,331.24458719772736,488.0213868564882
58,momentum_rsi,-6.41965833542821,1.9956172151324125
59,momentum_stoch_rsi,-115.39397676170356,456.43520640182004
60,momentum_stoch_rsi_k,-305.6917001328726,250.2576813094338
61,momentum_stoch_rsi_d,-371.1020180410471,-157.25661565195287
62,momentum_tsi,351.52085829320106,108.42764277127122
63,momentum_uo,245.93479029772055,216.9761888251967
64,momentum_stoch,170.40621246721633,-307.9422628776141
65,momentum_stoch_signal,-273.15109169598975,-14.973580412949964
66,momentum_ao,-479.83794633563275,-190.73141973507725
67,momentum_roc,253.69404531384313,64.56944213306406
68,momentum_ppo,-16.05918931061649,97.66284743540062
69,momentum_ppo_signal,66.96521555023533,30.436965828068622
70,momentum_ppo_hist,519.6359810270677,-67.24611247058058
71,momentum_pvo,60.2608340314066,22.821407051527604
72,momentum_pvo_signal,41.37511657522391,-254.69732636152858
73,momentum_pvo_hist,106.59995220558464,-384.5053928210316
74,momentum_kama,-76.29709054195743,-204.98374701969018
75,others_dr,325.2741404503066,-190.71656003834295
76,others_cr,-339.4389025145792,156.35888292292677
