,feature,buy strategy weight,sell strategy weight
0,volume_adi,-3551.5964257940086,2384.7678050605527
1,volume_obv,5910.997052061626,-2589.5859082386096
2,volume_cmf,4712.4988592578675,-313.30666280154884
3,volume_fi,-3916.3756453705087,-3902.496089131896
4,volume_em,-6341.071111312058,4278.41505856669
5,volume_sma_em,-4667.559769667022,3991.093071728229
6,volume_vpt,15993.577225218309,-10380.888671835164
7,volume_vwap,1700.3265680428142,-1149.3315437757494
8,volume_mfi,-2962.922708595902,-2275.9725421368216
9,volume_nvi,14324.074988565322,-5479.615098416293
10,volatility_bbm,4198.035077983009,-3240.757895976751
11,volatility_bbh,3197.617619025927,219.7360022425463
12,volatility_bbl,-3856.8628384976,7815.987494339311
13,volatility_bbw,21034.433890556542,16461.669043682134
14,volatility_bbp,-550.0853791369092,-1326.7819682139586
15,volatility_bbhi,-5321.4092533277635,-1681.997285766971
16,volatility_bbli,-2524.1472485658323,5450.592921245995
17,volatility_kcc,-6473.810406482795,3708.8680450373868
18,volatility_kcw,-9745.475039722985,1660.3112542122883
19,volatility_kcp,-9270.116933171703,6072.0762052455775
20,volatility_kchi,88.92636440078172,-3025.7008731210412
21,volatility_kcli,1429.1076989692333,-3702.872681547956
22,volatility_dcl,-7104.968105165784,3193.3522255197386
23,volatility_dch,-8271.048359726637,1448.683538436678
24,volatility_dcm,2098.86154277523,-1813.1314089290017
25,volatility_dcw,10331.898397490208,54.852057704242185
26,volatility_dcp,-1049.7739944516966,518.5643704540615
27,volatility_atr,5591.918446937253,9853.07737921129
28,volatility_ui,497.69666284815344,-7320.535232270115
29,trend_macd,-1658.1201617841452,-7783.946000949472
30,trend_macd_signal,-1343.6076064902475,325.2581896787119
31,trend_macd_diff,2847.6228785117783,-3237.9997603031206
32,trend_sma_slow,2243.411620358723,12076.184692050305
33,trend_ema_slow,4449.842003447222,-2024.6244568025766
34,trend_vortex_ind_pos,-12535.079985185785,177.23060256818582
35,trend_vortex_ind_neg,5697.198524060166,-10647.329811367092
36,trend_vortex_ind_diff,1393.9286704206443,7767.315985566509
37,trend_trix,-2843.8046772285325,-5104.904104841432
38,trend_mass_index,-10267.541306976962,10313.500034170069
39,trend_dpo,5659.80297460928,6271.342338500518
40,trend_kst,2721.1582754641454,-4624.450434657132
41,trend_kst_sig,-4021.016593969927,169.43237020224183
42,trend_kst_diff,-3096.276156086444,-15918.439961994693
43,trend_ichimoku_base,1283.6347887971726,102.02141776460718
44,trend_ichimoku_a,-4539.794325093498,8132.577275517812
45,trend_ichimoku_b,-1643.0987901845835,305.82446933330885
46,trend_stc,2696.0132711009956,3081.922853484765
47,trend_adx,4970.03226873018,11182.533768955978
48,trend_adx_pos,-1361.589109269962,-2253.2288607683035
49,trend_adx_neg,5420.742122478202,4528.7570475560915
50,trend_cci,-9255.235274324732,-11123.493835447396
51,trend_visual_ichimoku_a,-9224.341832509863,1505.880268062956
52,trend_visual_ichimoku_b,-5936.72038966691,2042.0237521024512
53,trend_aroon_up,-9032.942020167959,-1272.1732410840373
54,trend_aroon_down,6384.574890871127,-303.34118928729475
55,trend_aroon_ind,-3793.0970741600986,-670.4903956552021
56,trend_psar_up_indicator,-7729.460416575482,-1611.4486465144594
57,trend_psar_down_indicator,4035.8866168467157,-590.0972923969642
58,momentum_rsi,-4866.242388209548,-2346.5137836771555
59,momentum_stoch_rsi,-5495.349270136665,7363.700566612101
60,momentum_stoch_rsi_k,-2829.346795660069,-7985.707958192837
61,momentum_stoch_rsi_d,1240.8111885038577,-6209.059358406198
62,momentum_tsi,1111.2360669674458,-6553.160530950711
63,momentum_uo,-3367.6107832195103,3322.1765401806706
64,momentum_stoch,-5750.059239291051,5151.510857856556
65,momentum_stoch_signal,-747.1095053344155,1672.4401821319366
66,momentum_ao,1039.6983180478082,-10606.84929686661
67,momentum_roc,-5890.523379654421,-4842.783599676608
68,momentum_ppo,-8500.842138969076,-1126.8378820567782
69,momentum_ppo_signal,-12967.578636584165,1784.7732158335773
70,momentum_ppo_hist,-5743.982497381311,-727.6058697562544
71,momentum_pvo,5912.010229894072,7699.5378131785255
72,momentum_pvo_signal,-1008.2269596110226,1737.271339180459
73,momentum_pvo_hist,12481.671022578312,-13704.027053931
74,momentum_kama,-1333.7454042034353,1541.7484382759444
75,others_dr,-6256.317049661913,-1164.2890736545903
76,others_cr,642.189814426586,2888.7117816716013
