gen,nevals,restart,sigma,avg,std,min,max
0,50,16,953.450144933946,555.2241737514831,438.02774119282606,1.1971797730397835,1443.4873772140634
1,50,16,922.3184610501635,936.4936846907272,372.91863321809166,8.588833954547418,2030.634209894228
2,50,16,899.8589496904656,957.1412675458573,292.28739253397066,5.571345540350526,1573.4330100958393
3,50,16,882.5106988540896,999.277737646356,294.69268835191843,1.7524784505767361,1758.2290010849115
4,50,16,872.8289294393782,1136.535611599753,387.677986390449,95.52830309257006,2027.1073936837083
5,50,16,861.1636760093137,1267.8364208362361,410.99779529382556,490.7609835059786,2231.1796098738528
6,50,16,849.9633522194474,1220.0923525688122,422.15797272890893,589.0098508474205,2186.471373186962
7,50,16,842.8647248235679,1268.022384013896,407.4158096023492,280.150089355535,2237.567493898156
8,50,16,836.4275341408868,1476.4537838177275,439.18642170128265,738.8321191971304,2842.9099555169732
9,50,16,829.8358826908719,1395.9094580267247,448.02564861274266,806.5405216459495,2932.3832893900817
10,50,16,827.7704538968568,1463.8637620924187,444.2311881180758,816.8421932419085,3131.98965069071
11,50,16,827.5261592565652,1516.972589750763,419.48462614623236,807.3269311663041,2631.846689788806
12,50,16,823.7870119338453,1553.5815188327285,407.84104523512394,929.1958615886335,2377.772596013032
13,50,16,822.537596330444,1558.5318495154675,401.6288864494916,816.3797998246579,2031.8819320573398
14,50,16,823.0732146750197,1520.5690383688532,413.3399943581337,770.3030373739595,2194.518289370375
15,50,16,825.1451964584368,1512.3039265141101,461.0207346694363,945.2390798463581,2690.6859332713393
16,50,16,830.87302069121,1674.7847406939304,387.62446257092427,835.9367830108315,2449.4010929346555
17,50,16,833.973643290195,1687.22593954796,526.5654394565817,825.9576559177482,3373.5338597918735
18,50,16,840.0255413777829,1769.1742645653087,477.60045713398307,996.4372959706968,3129.1049838849003
19,50,16,848.1075669080226,1809.7530425418836,524.3731423253846,984.9138900652832,2875.1468163851355
20,50,16,851.5543144744738,1650.9063733275157,554.4201687954451,626.1273842143864,3106.258330275133
21,50,16,855.206682029367,1809.8921996024167,520.1994712953307,845.7098046084667,3109.7410127958256
22,50,16,858.9549159916166,1804.3721189353012,518.0912552505906,679.5576654528941,3533.893826308036
23,50,16,861.0459027452829,1782.688241831001,490.84770172397947,792.0645971675903,2805.69216766506
24,50,16,863.6822813795185,1856.7983432663525,512.326721383404,906.5186983694333,3196.7728071681686
25,50,16,867.5565124215985,1793.1327712345396,563.4913503965545,699.4615544490688,3164.157219028467
26,50,16,872.9559100395649,1931.2237564612626,589.411147554141,1000.0,3409.1670523959606
27,50,16,878.4929097576271,2116.3376565341523,544.743436828533,1402.5213906057947,3537.227996980368
28,50,16,881.938263854837,2016.0796771937166,543.7510553446275,1051.9516154937135,3094.1930325111753
29,50,16,884.6400148777386,2002.180820317525,534.7852088127877,1027.6900166524322,3133.406797567265
30,50,16,888.9994606612769,1906.7814111038495,560.6511860272752,1000.0,3259.393876620815
31,50,16,893.5115255224509,1925.4134174386643,605.5076482863718,992.5499904544752,3382.087776676872
32,50,16,898.6896254304482,1884.5805645182706,592.2784881109206,863.9529956655614,2875.1403760674943
33,50,16,900.224773165141,1970.9734346809057,597.5697126080349,1000.0,3550.5356228119854
34,50,16,900.3731257103038,1891.646999471665,572.5368225183802,1000.0,3194.8738952672875
35,50,16,902.0872260992955,2146.594880841856,605.6887716752141,1000.0,3336.3243672627773
36,50,16,902.937835652738,2141.0069439756194,618.1664957414712,1000.0,3679.732139703501
37,50,16,900.4696066424311,2024.6939932263203,507.16993291389514,1000.0,3241.7975180698527
38,50,16,894.9877123887162,2071.44266187084,672.454987146066,1000.0,3566.799903280547
39,50,16,887.1626306160598,2103.468849553049,654.1723313116073,1000.0,3470.470294990053
