,feature,buy strategy weight,sell strategy weight
0,volume_adi,-187.38948746570048,-328.07103910046567
1,volume_obv,329.60960808750895,-494.08797659326837
2,volume_cmf,203.6159275980255,-281.62491467415845
3,volume_fi,-347.61879342773614,171.97012718040648
4,volume_em,321.0335526538132,-24.969032058503558
5,volume_sma_em,-85.81534281074727,-1.760320977140978
6,volume_vpt,-600.5098155236442,90.43771672559839
7,volume_vwap,-326.2015816027508,-37.866034941177176
8,volume_mfi,914.4697426621586,-151.25039955202286
9,volume_nvi,-230.99203326458374,216.5634167643019
10,volatility_bbm,-246.95325958210034,-364.9353675393263
11,volatility_bbh,-273.97005241928326,503.7035278300994
12,volatility_bbl,-147.25292659182148,-244.19659483550475
13,volatility_bbw,-247.9049970890779,393.7662733197043
14,volatility_bbp,138.92145636273716,-239.8511345436453
15,volatility_bbhi,-64.6166658197375,-106.92924144957787
16,volatility_bbli,-156.8828453590011,220.15002308636
17,volatility_kcc,-227.64701777381646,152.16531616578771
18,volatility_kcw,188.3913648446843,-175.56321258452152
19,volatility_kcp,-380.4518623148325,-48.154995787612535
20,volatility_kchi,-308.9361647171459,29.0122561486628
21,volatility_kcli,-40.82193531565596,506.4700217257074
22,volatility_dcl,-170.18589554007204,12.255646811320709
23,volatility_dch,-135.16378247891225,16.258137624923215
24,volatility_dcm,-165.10838754552705,616.4155023961787
25,volatility_dcw,633.5207497001477,308.8069600839656
26,volatility_dcp,-256.14968494883317,-202.9159772595164
27,volatility_atr,-51.12565294014751,-229.60083694408473
28,volatility_ui,157.90476988881358,-34.772744077603775
29,trend_macd,362.126026816916,-10.516892422346935
30,trend_macd_signal,-38.55765804859312,86.15248654641812
31,trend_macd_diff,-347.63885846066796,-333.96355694177555
32,trend_sma_slow,-263.2454458137939,-1.9793057875291424
33,trend_ema_slow,-223.19837415501158,197.56805106686903
34,trend_vortex_ind_pos,340.22842258654646,38.18142514518533
35,trend_vortex_ind_neg,86.51228291706022,244.52160372577578
36,trend_vortex_ind_diff,1.850158513666969,-474.08527921339714
37,trend_trix,6.523624916769023,181.47427364002434
38,trend_mass_index,340.77904908447135,-45.88809825091678
39,trend_dpo,-36.3358589411529,-364.1801817042556
40,trend_kst,325.4247580126872,82.24470298377452
41,trend_kst_sig,126.65947684402622,-115.95079390649971
42,trend_kst_diff,215.044589333697,350.14318405123095
43,trend_ichimoku_base,-311.86935258673753,267.11962743120216
44,trend_ichimoku_a,-60.20714363110356,190.7409422997614
45,trend_ichimoku_b,121.34252331285765,48.7106636543121
46,trend_stc,-271.79012571577795,179.48646759744457
47,trend_adx,-260.4972430682561,186.18216393583074
48,trend_adx_pos,-28.99075829848391,-38.69114046483688
49,trend_adx_neg,701.1681523919481,-461.3127201834348
50,trend_cci,77.24108447920752,244.3125878014748
51,trend_visual_ichimoku_a,-570.1083725720964,219.33855481494246
52,trend_visual_ichimoku_b,-245.34895637072162,-203.7050718525896
53,trend_aroon_up,476.22273924059436,-305.8176869388658
54,trend_aroon_down,82.49940042568772,-134.39371362382903
55,trend_aroon_ind,19.36651067566484,-135.43991154702366
56,trend_psar_up_indicator,-116.07600001671622,18.704244145788323
57,trend_psar_down_indicator,-292.13376297202774,353.8646363034968
58,momentum_rsi,240.51464386081716,-2.368366000865649
59,momentum_stoch_rsi,423.9226289590727,175.55030172783563
60,momentum_stoch_rsi_k,-138.63543709578607,-335.3646522578864
61,momentum_stoch_rsi_d,-252.84102837718552,-262.39607838175596
62,momentum_tsi,143.74534223566016,424.53972000663373
63,momentum_uo,248.10357483385965,-369.064958523937
64,momentum_stoch,-3.6561489567803562,153.38137597612473
65,momentum_stoch_signal,-267.1685606205299,-116.5739786105892
66,momentum_ao,286.51788055388073,-173.07803726795515
67,momentum_roc,-253.79584051963707,2.7936516114833836
68,momentum_ppo,-65.36218437313012,-13.869935794489521
69,momentum_ppo_signal,181.0464774303479,-110.13548955690781
70,momentum_ppo_hist,-54.57261047895088,87.05499232464011
71,momentum_pvo,138.384090547965,361.71241691933756
72,momentum_pvo_signal,181.59612261334223,-511.1242390088831
73,momentum_pvo_hist,-36.743374049342265,-137.49832869374566
74,momentum_kama,-518.3407989000751,-73.82817008729407
75,others_dr,-276.95184603271974,-4.0766095598332015
76,others_cr,131.74261387327272,-209.49100334945206
