,feature,buy strategy weight,sell strategy weight
0,volume_adi,-1139.7099252239723,-4883.189438918327
1,volume_obv,2816.8689814024283,-3236.6443011680803
2,volume_cmf,6694.348834484781,6389.503114364511
3,volume_fi,2249.0974635840016,-5464.044031134917
4,volume_em,-3477.2424091859916,-874.7573518929398
5,volume_sma_em,2747.4246105875327,-4382.206330169459
6,volume_vpt,-255.7854646305019,1838.1796835056732
7,volume_vwap,-6918.664260021141,7063.474829064926
8,volume_mfi,11903.723485586546,984.9525481585804
9,volume_nvi,-7112.3799092767795,5865.258098940829
10,volatility_bbm,-8750.70478228697,4801.233857418873
11,volatility_bbh,-8126.011327117858,1094.4459088861968
12,volatility_bbl,-1790.6131204248456,6939.61028342512
13,volatility_bbw,5399.662784393681,-6355.565046857104
14,volatility_bbp,1645.0974722221322,-12491.14433128084
15,volatility_bbhi,10079.821428184012,3622.3618397055466
16,volatility_bbli,11214.484054207705,841.1000218193926
17,volatility_kcc,-8154.980743795372,5746.039345254478
18,volatility_kcw,-2440.156461337926,-2043.5400648564419
19,volatility_kcp,-911.8158607037178,3789.3474535964874
20,volatility_kchi,352.055999195685,-9928.900108305459
21,volatility_kcli,-8271.121530908773,4312.9613313783575
22,volatility_dcl,-8414.176363830526,-1089.0910998226755
23,volatility_dch,-10593.279425010956,6680.876305624468
24,volatility_dcm,-854.1616691622926,9113.558627359753
25,volatility_dcw,9638.889616481249,2028.3920361638743
26,volatility_dcp,-5416.836826453376,-8148.062049031507
27,volatility_atr,-5642.253468148777,-3672.9327679670523
28,volatility_ui,8342.685763687843,-3802.500033237786
29,trend_macd,5595.055985479851,3749.901641483083
30,trend_macd_signal,1922.0659681908844,1474.2514784148555
31,trend_macd_diff,7642.15839012323,-1318.681621499609
32,trend_sma_slow,-390.43045019815503,10067.479964741708
33,trend_ema_slow,-5134.89389928903,9977.833623782588
34,trend_vortex_ind_pos,1902.2382220512904,-5350.608105449941
35,trend_vortex_ind_neg,12547.67163205986,-5111.38747574639
36,trend_vortex_ind_diff,-5478.290394545683,4561.284792753473
37,trend_trix,75.6444785483354,-2544.7837883513484
38,trend_mass_index,1518.5871557911667,1864.5905224887726
39,trend_dpo,-3341.0688566560934,1453.0818980311944
40,trend_kst,4005.2898292284085,838.4980256637077
41,trend_kst_sig,1958.9764007760705,-1063.6839057883176
42,trend_kst_diff,-3006.309817790012,-5369.468456343286
43,trend_ichimoku_base,-7172.621467301977,7877.03289262689
44,trend_ichimoku_a,-5143.179224002608,6298.099544691559
45,trend_ichimoku_b,-8106.777203406929,3933.1203384359796
46,trend_stc,1330.83693314669,6091.880301038135
47,trend_adx,35.41820963831405,-12494.297880038042
48,trend_adx_pos,-2451.342058378267,-1742.2270320849657
49,trend_adx_neg,339.6806667601383,2405.4188902228766
50,trend_cci,-997.5147526341059,-2727.944093846556
51,trend_visual_ichimoku_a,-3496.537479808625,10696.234336166994
52,trend_visual_ichimoku_b,-3194.1005238370312,4761.37747832658
53,trend_aroon_up,3053.1464676372584,-10549.855737622855
54,trend_aroon_down,9351.063432485353,1685.6570234279166
55,trend_aroon_ind,1371.421025842467,-7385.709630657888
56,trend_psar_up_indicator,2126.0953361498728,11080.886674614998
57,trend_psar_down_indicator,7493.6046182252,5856.352995162944
58,momentum_rsi,5410.762479102532,-7296.758637928652
59,momentum_stoch_rsi,10516.485996297937,4863.483038342764
60,momentum_stoch_rsi_k,7799.0813231906095,9507.23573031361
61,momentum_stoch_rsi_d,-6982.4811530174,894.2925544489574
62,momentum_tsi,3841.9887505565403,1773.5452620884193
63,momentum_uo,1897.3750335359452,4356.6807592052
64,momentum_stoch,8260.32102220826,-14991.3370733778
65,momentum_stoch_signal,7090.063556042719,4678.735792233999
66,momentum_ao,2458.180058280931,686.9835884688772
67,momentum_roc,2947.5647546407154,-7835.1202835628965
68,momentum_ppo,-6219.806959828414,3461.905196411223
69,momentum_ppo_signal,6188.110187856793,4535.417174881063
70,momentum_ppo_hist,1486.3714638609174,-3928.2543199251095
71,momentum_pvo,-5770.377361378383,1911.0165256404089
72,momentum_pvo_signal,95.45616917392346,1518.4872890959975
73,momentum_pvo_hist,1669.9384278613327,1149.7086892946418
74,momentum_kama,-1794.5443928511736,7052.02000544745
75,others_dr,924.0799567510262,-841.9968706324106
76,others_cr,-4130.548398932169,390.3732493594317
