gen,nevals,restart,sigma,avg,std,min,max
0,150,2,9461.625489412154,1078.3317528131972,217.931151425088,580.2623644146566,1869.7224736246962
1,150,2,9220.400176026116,1144.564122034422,230.3239576058159,679.8747377759752,1828.5204454047914
2,150,2,9170.281442128833,1151.044922739057,234.87015194068715,615.0314624837123,1882.6696377858023
3,150,2,9324.627828977427,1224.1327285689529,248.75976589392278,738.9002933968493,1994.2104608279972
4,150,2,9669.047364439062,1292.5397715224938,258.47535379609127,733.6681775107713,1961.4895321631357
5,150,2,10189.185482562914,1303.6429255867838,254.8505213602132,756.3281749845332,2180.65309979923
6,150,2,10582.544818571068,1376.5960119525437,284.60641364527527,719.7553722418496,2313.673010470813
7,150,2,10756.495529826432,1337.2087449558458,299.0154697156724,667.2248459209459,2405.0506623123824
8,150,2,10988.52409064817,1413.7015944585337,325.5941031417353,679.2424589471115,2521.1417229646563
9,150,2,11198.135762174159,1449.9198658143869,293.1025100786909,832.0893801742683,2161.2825031624557
10,150,2,11348.315902386392,1479.963156942828,311.84526753754744,871.2814997713813,2218.7239699633783
11,150,2,11551.55149015363,1474.6814474277905,294.4491284688617,789.2964027639176,2364.139606854548
12,150,2,11757.252926218134,1485.740751793121,299.2332947547101,884.5377137797084,2113.075894436215
13,150,2,11855.128753910041,1499.484066654061,308.5164431227794,851.9992267416761,2311.8552238208085
14,150,2,11967.552315568428,1524.9993486287763,291.1527812129133,974.0166369817243,2330.898906480773
15,150,2,11991.261294821083,1542.3361206095938,311.90415906791225,942.7200396883142,2274.380279009436
16,150,2,12079.225129472641,1541.3731414658791,286.2604764018896,993.7619509833022,2257.1292432002165
17,150,2,12225.633898781438,1587.4811360948208,274.1791210535971,985.2262989305068,2274.289255063805
18,150,2,12488.708158661024,1550.2371594934432,294.5404271593222,957.2822870306294,2203.992724651936
19,150,2,12552.576760010428,1588.224841073387,265.2306110357866,1000.0,2186.279019558723
20,150,2,12851.24321752362,1646.307894533944,281.50686407371603,1022.6735488125329,2309.6424344086213
21,150,2,13003.574662640785,1590.0518290182204,317.1553628116323,1000.0,2437.5209597648854
