,feature,buy strategy weight,sell strategy weight
0,volume_adi,-7329.117519797741,-3375.2039873231365
1,volume_obv,-11144.317731910805,119.18572716091734
2,volume_cmf,-14873.818277710157,-2618.5976058507704
3,volume_fi,1321.0901320898201,-5827.341088337884
4,volume_em,-9919.07318731315,1734.683896951969
5,volume_sma_em,12881.278253286442,-166.68859606676827
6,volume_vpt,-17879.837718236307,15354.418278428737
7,volume_vwap,-2172.0797435316586,6932.831081311688
8,volume_mfi,5191.292279536615,-15673.08132228844
9,volume_nvi,-2045.859710677157,18631.094912985296
10,volatility_bbm,-18574.596697173303,-744.5320818521179
11,volatility_bbh,-6138.468184776845,-2869.546136719711
12,volatility_bbl,-10159.782989906453,-2516.5955180284923
13,volatility_bbw,-8862.088362741759,-17668.97213481701
14,volatility_bbp,2710.5591911882366,-3699.6025196510936
15,volatility_bbhi,-4764.306882846514,3310.111326406943
16,volatility_bbli,-12907.124013924207,-32515.656483197567
17,volatility_kcc,-10244.021946331524,7666.1897615835705
18,volatility_kcw,5082.141846283464,-18581.829151792186
19,volatility_kcp,-4775.82952848089,4788.1785322146125
20,volatility_kchi,4847.452875367718,-15125.500262919468
21,volatility_kcli,17501.151983173073,3343.3810044341094
22,volatility_dcl,4519.161460077428,6292.0545747547385
23,volatility_dch,-18744.188737377397,-2980.8901792092834
24,volatility_dcm,-8147.7227918378885,-487.22058755883484
25,volatility_dcw,3554.699170909759,-4856.004289980329
26,volatility_dcp,3467.1019665904932,6961.619772119406
27,volatility_atr,5849.261240156762,-23330.11643116947
28,volatility_ui,3117.3780682958213,-6376.009193453052
29,trend_macd,8073.506946817636,5303.054618787596
30,trend_macd_signal,693.1674871250843,9949.493941130117
31,trend_macd_diff,-4768.935864221012,-4809.552251673942
32,trend_sma_slow,-5072.585207705379,80.48554592007247
33,trend_ema_slow,-6617.781235038253,4193.643187871122
34,trend_vortex_ind_pos,5473.135268854038,6741.111895306424
35,trend_vortex_ind_neg,2362.1830764865017,22847.821590929332
36,trend_vortex_ind_diff,5301.808496422975,-3992.801569238244
37,trend_trix,1488.4415277034905,6300.65046407626
38,trend_mass_index,16993.64292832442,-10072.521462136909
39,trend_dpo,-3984.413299699291,-7557.465716367679
40,trend_kst,-234.31873743503036,2162.812555557449
41,trend_kst_sig,-4154.112432965496,-5431.301232592588
42,trend_kst_diff,10274.217199106071,9791.21995574981
43,trend_ichimoku_base,757.7059675946574,-696.8281541195082
44,trend_ichimoku_a,-7254.100184226329,-8207.165636987405
45,trend_ichimoku_b,-2081.123184672073,-2342.739051898094
46,trend_stc,-18674.35164013471,7454.672564008437
47,trend_adx,2865.1613902572485,7595.017495516683
48,trend_adx_pos,4741.8144957008735,4914.405445684371
49,trend_adx_neg,128.25688128624085,-6871.983656199464
50,trend_cci,-11544.52366945888,-10351.939335041094
51,trend_visual_ichimoku_a,251.60143340189944,2158.0802219192083
52,trend_visual_ichimoku_b,11595.3901664823,-6377.579344656718
53,trend_aroon_up,7575.591120568215,-5062.882814983687
54,trend_aroon_down,16756.975496260162,6674.514339444471
55,trend_aroon_ind,-771.686643061482,-6792.835144267814
56,trend_psar_up_indicator,2797.123177470635,-6016.528647780714
57,trend_psar_down_indicator,32756.408964618517,4065.1615789905018
58,momentum_rsi,2023.258734074206,6692.664906204105
59,momentum_stoch_rsi,4487.75567921277,-4792.999082217863
60,momentum_stoch_rsi_k,8732.618013718089,7065.316322965668
61,momentum_stoch_rsi_d,-9838.002133975337,379.05076822570913
62,momentum_tsi,-7693.894392565994,1701.260033048688
63,momentum_uo,-7859.098429414907,-15780.44849081391
64,momentum_stoch,2251.96185799425,-19674.838405817038
65,momentum_stoch_signal,-6796.061381539981,333.07489294489903
66,momentum_ao,10671.518248998818,5992.536044267937
67,momentum_roc,8308.190300760749,-9830.984024003243
68,momentum_ppo,3997.1019692352447,11180.27547161392
69,momentum_ppo_signal,2041.3519172469728,2940.387458977556
70,momentum_ppo_hist,-2132.7407609375127,-5.712227733874528
71,momentum_pvo,9850.96464114261,-1282.2029185296244
72,momentum_pvo_signal,2291.3993611178184,-7900.221998986789
73,momentum_pvo_hist,-8101.173039400623,-5902.778510611582
74,momentum_kama,1045.7244352586263,-3013.477253120027
75,others_dr,6692.841988986235,-9105.869305550585
76,others_cr,-6896.033968942968,-16469.976164562097
