,feature,buy strategy weight,sell strategy weight
0,volume_adi,-16958.02865151949,-8016.291850569231
1,volume_obv,-2037.102869104971,-10168.640883238018
2,volume_cmf,-3933.1019742535855,2415.584197660346
3,volume_fi,-5699.389112985175,-2396.7536081051494
4,volume_em,-4216.124427112884,4077.80870967221
5,volume_sma_em,-1993.1002904178022,4120.89030765756
6,volume_vpt,-6417.86648741175,10080.207165689118
7,volume_vwap,-9424.134814764078,-7256.688603213636
8,volume_mfi,18607.63333480835,-11877.904749655121
9,volume_nvi,8822.524449732193,11008.627986364412
10,volatility_bbm,-6884.116250462841,-226.38573711414017
11,volatility_bbh,-9203.83934758302,-8152.388246790246
12,volatility_bbl,-2782.9404348387307,12618.523860966232
13,volatility_bbw,6952.951640559259,950.7702735612497
14,volatility_bbp,-8638.897779722312,40.31764608959213
15,volatility_bbhi,-3562.645810740297,-1012.9513539981745
16,volatility_bbli,4563.469966957915,1239.45230628435
17,volatility_kcc,-917.1516134473112,-3589.059907433768
18,volatility_kcw,-1365.874535559183,-5809.186415918958
19,volatility_kcp,-6709.004033802877,-13313.286999023607
20,volatility_kchi,1668.512805366066,-14012.719802982696
21,volatility_kcli,-4846.689697993534,15644.672018481364
22,volatility_dcl,-12125.473260980682,7841.3064639289705
23,volatility_dch,-6958.00790911066,-3328.3053640297253
24,volatility_dcm,-1652.0693857132214,-6235.940054174498
25,volatility_dcw,-1217.3147181451657,-2483.1641029610423
26,volatility_dcp,-4867.545824551925,-6399.7494713714095
27,volatility_atr,-9993.886622229686,-16215.849154945074
28,volatility_ui,-1143.4988906103254,-3152.269332432271
29,trend_macd,5646.363588601098,-4824.764400666615
30,trend_macd_signal,2236.693524898222,11763.413964826943
31,trend_macd_diff,8543.367953493365,4835.405004751593
32,trend_sma_slow,1821.009454448434,680.3499617568743
33,trend_ema_slow,1206.101390698635,3233.5340271431605
34,trend_vortex_ind_pos,5844.156583795275,8183.281711963999
35,trend_vortex_ind_neg,10806.350403913157,2159.0460461099206
36,trend_vortex_ind_diff,6440.485844202086,7249.497259899353
37,trend_trix,2337.654720259808,10237.119854188177
38,trend_mass_index,14792.02261690216,-2604.872648995118
39,trend_dpo,7685.294009695239,-1588.236616638564
40,trend_kst,8473.631928527095,8447.07182295072
41,trend_kst_sig,-5038.061599000504,-3642.9141132860595
42,trend_kst_diff,8203.426765924265,-6677.289351903014
43,trend_ichimoku_base,-256.9625294702737,828.6474959946145
44,trend_ichimoku_a,-2122.367240818028,1394.161952402694
45,trend_ichimoku_b,429.0770018575245,-3021.7370266674875
46,trend_stc,-8522.930010350332,1248.952213392896
47,trend_adx,3500.7993459576633,3856.8126668032737
48,trend_adx_pos,-320.027871370511,7859.612792266092
49,trend_adx_neg,28675.219110671987,1501.444892096276
50,trend_cci,-3854.5551141521446,-5169.91363881204
51,trend_visual_ichimoku_a,8108.913172353427,1538.372026621813
52,trend_visual_ichimoku_b,-1892.8265699545027,-3622.590673051458
53,trend_aroon_up,269.50011106564193,-16019.271088476751
54,trend_aroon_down,11022.525087211012,-4545.2835618469835
55,trend_aroon_ind,15033.11026152239,-4237.839704838321
56,trend_psar_up_indicator,-8620.734454665708,12472.230982807127
57,trend_psar_down_indicator,11504.495250378788,11386.237425534591
58,momentum_rsi,-4539.946909340297,-1832.3542392172812
59,momentum_stoch_rsi,-15955.79908969004,1140.1273762504845
60,momentum_stoch_rsi_k,-19982.246033338448,12920.439256353538
61,momentum_stoch_rsi_d,-18518.814226835995,5396.653378464067
62,momentum_tsi,1016.5450968704425,-5457.117392202849
63,momentum_uo,-6835.17030421852,-4345.760588545402
64,momentum_stoch,2533.672806379362,-21791.898153722672
65,momentum_stoch_signal,-3023.8513869671847,-4867.970816577776
66,momentum_ao,4527.313885031912,726.2694243831775
67,momentum_roc,-2279.010031099084,5040.169883054133
68,momentum_ppo,-12251.00209752744,3891.408223661435
69,momentum_ppo_signal,-4300.866903933136,-1610.1041013480178
70,momentum_ppo_hist,-4570.778918383108,-4283.319774145899
71,momentum_pvo,-7791.182369572841,-9733.982275314227
72,momentum_pvo_signal,-14621.222500863667,-1990.962046108209
73,momentum_pvo_hist,2988.713606253834,-201.5585701829417
74,momentum_kama,-7129.664761654982,-4429.338543274321
75,others_dr,6831.353895511306,-7751.257174599766
76,others_cr,-933.1226458194266,-4110.73891989799
