gen,nevals,restart,sigma,avg,std,min,max
0,50,20,954.6732911882744,511.9837994098178,504.81609973202103,1.0537692129948053,1706.6326217660128
1,50,20,924.3471744430108,733.3297678823056,406.20176898867714,20.940352639797936,1439.760323641033
2,50,20,907.4278868333909,1018.2701932709222,414.0625125870814,179.77442252392848,2271.568825224678
3,50,20,894.6604341617937,1028.5902793673815,440.92860848382475,26.006367679099746,2027.1073936837083
4,50,20,890.7184910437336,1114.7601409492686,322.87234719339364,499.7611136450049,2110.76286586466
5,50,20,889.2791670305645,1191.184249978055,400.41148828563587,128.31100110428898,2237.567493898156
6,50,20,890.3183415837183,1363.8287221927822,407.43465865115445,256.429796636857,2237.567493898156
7,50,20,894.1816844047788,1466.8640013809004,443.7985670053315,368.0031094907973,2585.027652207877
8,50,20,900.329810359104,1418.0519436815923,437.9949468033325,825.9576559177482,2282.514842194156
9,50,20,907.2632912226799,1478.8771598523756,424.869085442645,816.8421932419085,2592.994884341452
10,50,20,917.7144714248749,1469.765473335289,486.2848099397687,910.2417309375548,2581.287084411421
11,50,20,925.5001557463092,1461.1626629727484,339.7682972612611,1000.0,2263.656741655109
12,50,20,930.7551707083876,1572.2742516199155,442.5424502028278,861.015147879149,2822.656445170295
13,50,20,934.8929661986026,1451.380731365727,413.5566543550193,1000.0,2657.935033063647
14,50,20,940.4803407760704,1678.373714116565,539.1523072450892,1000.0,2861.12714171659
15,50,20,946.3371880499498,1483.3198041994317,499.34330248933554,540.8326551441166,2494.9225434053237
16,50,20,949.9678239707382,1612.8518011147673,512.1197821885157,959.2934717665963,2769.023947923761
17,50,20,951.9212255328279,1637.7390672742522,503.7203781960005,755.7115408277341,2880.5787927085003
18,50,20,955.4229641938181,1661.3724554095204,509.8793769291292,359.44680917546896,2845.613118751859
19,50,20,956.3515082704562,1663.1635573376523,473.9605570188998,1000.0,2880.5787927085003
20,50,20,956.3836962275127,1700.0928846723855,539.9586650909083,1000.0,2861.3636114001906
21,50,20,952.4876415905551,1721.2971720637188,588.885146286854,1000.0,2845.613118751859
22,50,20,948.5280525620587,1866.2465404953568,522.9724760835984,1000.0,2845.613118751859
23,50,20,949.4063002969098,1791.392528121529,543.035206858227,1000.0,2777.4988558669197
24,50,20,947.4465027398322,1839.8683056882696,568.939635570181,1000.0,2808.9118356294166
25,50,20,951.5938965615541,1827.069047564276,584.0474007145839,1000.0,2880.5787927085003
26,50,20,954.2496072310736,1843.9180452092364,532.8165319042216,1000.0,2858.963559106017
27,50,20,958.3350351226892,1975.0099545530695,453.7627408294734,1000.0,2858.13496860583
28,50,20,963.0825679021192,1867.5462434956564,482.0076657805398,1000.0,2803.2571278414503
29,50,20,969.9850273382043,2129.397804931781,546.2416353722757,1000.0,2858.13496860583
30,50,20,976.6039828179601,2142.7961773127204,592.8608858373397,1000.0,2880.5787927085003
31,50,20,979.7762552670466,1997.272958406117,593.9060809706112,1000.0,2886.3894731384908
32,50,20,986.7653083239467,2142.4342875992006,542.387232753338,1000.0,2851.3532667048707
33,50,20,997.5209934000702,2093.894653334478,518.043843296266,1000.0,2880.5787927085003
34,50,20,1005.5904994276638,2369.7245992037015,555.7274254196919,1000.0,4098.406831789818
35,50,20,1012.2177015744672,2285.7665146766494,608.1484188453695,1000.0,3668.080843992214
36,50,20,1022.2625637896496,2255.8591210370573,786.8269025047698,1000.0,4591.066984171892
37,50,20,1030.2365072568487,2249.1664015402134,599.4114542517125,1000.0,3925.0017645083394
38,50,20,1042.4111952013723,2381.194404991272,813.3951088073362,1000.0,4591.066984171892
39,50,20,1052.521956224333,2430.000889671181,878.0685902308238,1000.0,4765.739094900494
40,50,20,1065.372291623967,2349.1061770486076,713.3783142145576,871.1862257535693,3956.8861980540996
41,50,20,1078.2094480413734,2427.082026523628,889.1547624596733,884.9192511804513,4382.0349167949935
42,50,20,1090.865958763288,2361.081660377212,865.8561289156454,884.9192511804513,4531.635466171508
43,50,20,1100.9397945093017,2510.9089313223785,680.7628882649518,1397.3966370529947,4258.626032936181
44,50,20,1111.0182525326431,2475.2597102149707,840.109411181683,1000.0,4353.064032256164
45,50,20,1118.0525349351553,2429.905783803106,661.2779884629668,884.9192511804513,3769.2567635707387
46,50,20,1124.7551384502658,2369.0011034184113,827.7550344708657,884.9192511804513,4600.328047658588
47,50,20,1130.31534492996,2281.4049606923486,924.1828394936174,963.2790933431826,4872.965527645016
48,50,20,1132.2994235627766,2507.696367135805,905.5078875362069,929.1865819691029,4726.452303760674
49,50,20,1138.2950699655087,2671.3154046047143,883.662809608482,966.3000925205041,4660.436001205445
50,50,20,1144.067371340521,2429.242299818667,837.0386904701768,884.9192511804513,4846.857892727155
51,50,20,1151.920595475174,2702.6651675027256,1098.088924206261,793.8648457964283,4851.616450939056
52,50,20,1152.1646309845607,2311.759663506495,968.949285284474,884.9192511804513,4669.836995316758
53,50,20,1160.0886768182702,2652.7411784695914,912.9728976418746,1000.0,4869.642079407536
54,50,20,1159.1270499455813,2597.7938545529123,905.4913196732622,443.4195190723746,4400.947116008585
55,50,20,1158.9325694158497,2790.611242115735,955.3652949392729,884.9192511804513,4921.13792961367
56,50,20,1162.5786003544988,2526.839417272914,897.189415348908,872.2403613105431,4707.8219572640355
57,50,20,1167.905673747963,2766.347191885506,1050.9108190590105,1025.2772723592548,6571.653432339602
58,50,20,1171.4707150909157,2514.7110909284393,952.9802756335876,882.2541830470252,4593.649088957137
59,50,20,1172.6510226451664,2808.881329560361,1016.958422687567,963.2790933431826,5176.165423390639
60,50,20,1172.7730147708019,2437.936354442733,942.9277089235861,477.22958033265456,4894.481193553954
61,50,20,1174.420028698586,2920.4858586603164,1057.3357516806914,980.5967749145311,5755.577556044144
62,50,20,1172.487337335422,2709.898132363896,915.5002247121689,884.9192511804513,4669.836995316758
63,50,20,1170.07701005541,2732.574573200214,1053.8231447543724,1025.2772723592548,6230.561251198174
64,50,20,1168.9009101627253,2791.9692943618047,873.3533748723373,1000.0,4936.980278803358
65,50,20,1168.5126832153737,2696.197732418765,854.9102029443115,884.9192511804513,4717.70144064277
66,50,20,1171.566452747073,2680.398947532933,865.5321379626168,1149.540566690584,4321.6159327403675
67,50,20,1170.596560734023,2750.0814877681964,1028.8332146240746,944.2014736246607,4851.616450939056
68,50,20,1167.8979701819285,2910.7730675145435,978.5091821925638,1000.0,4694.802676855893
69,50,20,1164.080296598146,3007.4007870448595,1015.8321545933621,1000.0,5028.356124779052
70,50,20,1161.0746552247379,2805.4259709130456,1071.5065731376546,1061.177702305836,5537.2117344890175
71,50,20,1158.629423375752,3279.5749456050503,975.4793505447533,1279.0820114159199,5478.8679181138805
72,50,20,1157.0945883424647,2938.688814105182,1035.0464587048132,1019.5186016626301,5117.890404139016
73,50,20,1155.5618571821888,3163.1498730647054,1127.1201663534387,1000.0,5503.958612102646
74,50,20,1155.6262441742313,2889.614258775189,1106.271275646311,1000.0,5362.98306401802
75,50,20,1151.1696375367378,2632.1964889625665,1163.0956249781516,845.5812887001916,5091.975699518721
76,50,20,1150.6116488341193,3051.4364815113945,1099.9907650034002,1000.0,5790.580069395427
77,50,20,1144.527980835523,3003.6781841033676,1244.7820280626256,810.1220882045246,4861.403092719746
78,50,20,1141.5068896980843,3298.0154197975376,1329.8439039639727,888.4413450096176,6295.890239331782
79,50,20,1141.1230453386913,3096.3079068084585,1121.9970510067783,955.634709572648,5670.119611521931
80,50,20,1138.5462714203084,2907.0730219450315,1277.2910301381885,963.2790933431826,5929.397807735245
81,50,20,1143.4652210487525,2958.8718045210653,1321.3746377369116,884.9192511804513,5813.07394482585
82,50,20,1149.9651862965375,3174.2047696289874,1288.119139430769,884.9192511804513,5849.863571461927
83,50,20,1156.328421875557,3033.716740016956,1253.990325048787,1000.0,5642.235917861898
84,50,20,1165.4350892237123,3520.9922994035214,1389.4337155854787,913.8226204186909,6144.4058522966425
85,50,20,1179.8997050885894,2983.19542091936,1086.746294543957,886.4064526034973,5506.568837130234
86,50,20,1190.751404807094,3311.202700656729,1086.7387291895766,1000.0,6319.842387812386
87,50,20,1200.0180143419554,3163.9278553631575,1393.6984131717286,1000.0,6554.160308294768
88,50,20,1212.1214534812093,2934.5910690544742,1382.6787657699153,1000.0,6554.160308294768
89,50,20,1225.9845950571332,2837.0346271610824,1433.5467860643769,1000.0,5399.084715586767
90,50,20,1239.9316580078787,2637.595414394374,1224.1984837087546,1000.0,6323.59470546405
91,50,20,1253.3217844674907,2886.6764749487684,1464.5916130398875,884.9192511804513,6554.160308294768
92,50,20,1268.6349173309482,2859.315979039608,1285.9429685731554,884.9192511804513,5721.4078659369015
93,50,20,1279.3055286645467,3089.259448430643,1255.7385759293627,963.2790933431826,6243.12948936678
94,50,20,1284.6629336080832,3649.6058561325935,1137.75154926373,1000.0,6070.805737416484
95,50,20,1288.1291115885163,3435.534154738705,1507.1964146175394,884.9192511804513,6081.422558208945
96,50,20,1293.3801299806173,3339.7770246249192,1305.2625792762071,1000.0,6243.12948936678
97,50,20,1294.0995812701096,3292.022306762411,1498.8413449393543,962.1578194664978,6583.001267298825
98,50,20,1291.0907145377837,3292.568617865246,1471.1334160213491,888.4413450096176,6018.170032346693
99,50,20,1288.4097488340649,3117.6352993086352,1166.1443477384205,936.6591508993477,4957.48575795982
100,50,20,1289.0174517923442,3308.8764487470985,1312.761468231733,1000.0,6425.185778620668
101,50,20,1289.8601530826597,3177.6207758689784,1569.4956597025287,884.9192511804513,6583.001267298825
102,50,20,1290.18663325131,3375.5451721252607,1266.9628344500127,884.9192511804513,5713.6809388432675
103,50,20,1290.8513622960181,3585.3098588209873,1371.95997940792,963.2790933431826,6554.160308294768
104,50,20,1286.5327121980272,3094.5059206640253,1572.2296582188624,1000.0,6583.001267298825
105,50,20,1284.2371944036604,3485.3034346313157,1565.5265086263996,1000.0,6342.549259023772
106,50,20,1287.6530039569507,2880.427192180219,1487.7083960985858,900.8703298857204,6453.459197474968
107,50,20,1283.8562569905598,2985.9362557745653,1574.5346150788037,1000.0,6476.053597331657
108,50,20,1281.849735252625,3062.3693399740955,1477.8637528694014,891.4774126472291,6554.160308294768
109,50,20,1276.5042159002173,3358.4062644672754,1747.0212358960803,888.4413450096176,6554.160308294768
110,50,20,1268.0858025376103,3460.2579665478142,1629.8055664862761,884.9192511804513,6203.468261970716
111,50,20,1261.0538903972058,3343.060625800148,1603.503861163114,880.3653157089251,6571.653432339602
112,50,20,1253.5321513808042,3363.3512708818103,1629.6272760027307,780.5704027403682,6571.653432339602
113,50,20,1247.043570997577,3486.778920577311,1545.553793171323,888.4413450096176,6571.653432339602
114,50,20,1244.8191928842114,3249.943409805433,1659.6337167835932,887.6267377673827,6554.160308294768
115,50,20,1249.8084452826822,3473.476748512465,1623.0969781470485,963.2790933431826,6583.001267298825
116,50,20,1253.833344762798,3485.3132248869993,1799.0513646580741,847.0911252873676,6373.251439251972
117,50,20,1257.4945574950007,3932.8085417868515,1597.5865344217705,792.5322330659002,6583.001267298825
118,50,20,1256.662760490146,3717.1035416731493,1635.5255169523778,810.1220882045246,6554.160308294768
119,50,20,1252.5120288022745,4444.571127956623,1425.602483441226,1025.2772723592548,6583.001267298825
120,50,20,1244.9179561907683,3967.6391394200127,1783.3990194854914,762.3920014588139,6554.160308294768
121,50,20,1241.6830315092307,4423.5123785419955,1498.748896798672,1000.0,6583.001267298825
122,50,20,1246.0058258403844,4165.803388596258,1661.8195978193535,888.4413450096176,6583.001267298825
123,50,20,1255.3697024965484,3587.0961809673377,1768.4193641711602,843.42679532691,6583.001267298825
124,50,20,1265.9093180655511,3999.425097764258,1376.237821987876,1204.3723478762095,6554.160308294768
125,50,20,1280.927630236473,3865.3218816374674,1579.1195479215962,888.4413450096176,6554.160308294768
126,50,20,1292.4452024824104,3963.4999956079637,1511.4570777027666,1000.0,6583.001267298825
127,50,20,1302.9146517724605,4178.387921385141,1880.1336001872792,888.4413450096176,6583.001267298825
128,50,20,1313.7175589483356,4130.936725020574,1534.8819919016178,920.5949855680597,6554.160308294768
129,50,20,1321.147413484001,3824.52732158236,1790.196644081036,888.4413450096176,6583.001267298825
130,50,20,1332.9213474257879,3936.2117760286924,1574.2353346952339,963.2790933431826,6554.160308294768
131,50,20,1343.683316558002,4140.470870363685,1573.325694795026,888.4413450096176,6634.6950200899955
132,50,20,1352.9314734263796,4215.920999208212,1486.9116335382341,1025.2772723592548,6583.001267298825
133,50,20,1359.5979964534815,4109.249914694605,1330.8549442236563,1025.2772723592548,6583.001267298825
134,50,20,1361.072165057739,4311.109395702206,1320.80015341216,963.2790933431826,6583.001267298825
135,50,20,1355.4642793080657,3642.972106451327,1430.1135154975625,844.4900090744997,6583.001267298825
136,50,20,1354.5178842291414,4054.0168779285973,1451.5027459796936,1025.2772723592548,6583.001267298825
137,50,20,1350.0464751530646,4078.937909438906,1504.5647248320427,884.9192511804513,6583.001267298825
138,50,20,1344.6096437875988,4427.036509828845,1379.3677726483247,838.2063017818726,6634.6950200899955
139,50,20,1344.7654083351265,4324.390712538656,1306.4954417990666,1025.2772723592548,6634.6950200899955
140,50,20,1341.2121745073182,4361.427013747999,1573.4726407167998,1025.2772723592548,6634.6950200899955
141,50,20,1332.737315985167,4266.338476835954,1486.0710809453537,1052.4499870546404,6554.160308294768
142,50,20,1320.1817802722037,3954.891779644246,1566.120774158287,1025.2772723592548,6554.160308294768
143,50,20,1307.0713281992475,4355.763058490933,1504.134354392521,1235.8403353175572,6554.160308294768
144,50,20,1301.7442365129561,4258.415951841772,1429.0379925310338,1025.2772723592548,6554.160308294768
145,50,20,1292.5057651917882,4534.270755347934,1403.8929095168944,1507.320119447689,6634.6950200899955
146,50,20,1286.5512304137178,4479.988331452917,1507.168360666652,1025.2772723592548,6583.001267298825
147,50,20,1283.0900373192787,4465.8882470638355,1186.5888644372978,1025.2772723592548,6420.778078803916
148,50,20,1284.635574506356,4380.172943583915,1195.6326421844994,1345.6995743868986,6554.160308294768
149,50,20,1284.4158702133623,4460.639316083141,1396.7717991537254,1025.2772723592548,6554.160308294768
150,50,20,1280.3324687351737,4566.659971367609,1355.2327052908543,1346.343081720052,6554.160308294768
151,50,20,1274.557151201399,4890.99460920468,1186.1953636513826,2576.3877818758356,6554.160308294768
152,50,20,1261.4938089421871,4456.684530526258,1473.211833286582,1325.501518685828,6583.001267298825
153,50,20,1249.5726088627396,4824.56346081875,1161.4790417049915,1804.7636229369361,6634.6950200899955
154,50,20,1240.7762420217573,4553.871812716086,1407.710586810378,1254.9254456348685,6634.6950200899955
155,50,20,1232.4357723072885,4905.577013071505,1276.7465967269213,1613.4593225128995,6554.160308294768
156,50,20,1222.7214347317902,5041.304017137669,1437.7180317457396,1448.2086295326149,6583.001267298825
157,50,20,1213.8649992011092,4900.3639420513755,1358.9898821078145,1613.4593225128995,6583.001267298825
158,50,20,1209.486128574601,4899.4677766711375,1336.981962394407,1811.850539797044,6577.170225950546
159,50,20,1206.704684856932,5086.85030128809,1515.7269137247224,1000.0,6583.001267298825
160,50,20,1205.7263556465346,4434.278676967878,1450.751938363936,1151.5635038686034,6583.001267298825
161,50,20,1206.9735261052735,4789.223420969941,1263.6210041492618,1967.9282954729943,6554.160308294768
162,50,20,1202.347275154821,4621.29435892238,1569.9268981794162,1000.0,6583.001267298825
163,50,20,1196.0353711779994,5098.823355355261,1212.381234193264,2272.596848271994,6602.733374734001
164,50,20,1192.1842028951621,5016.973913741679,1379.6984604953245,1613.4593225128995,6583.001267298825
165,50,20,1184.7108629716208,4836.7733218669255,1424.700029872091,1428.387264393825,6602.733374734001
166,50,20,1181.040158068032,4818.339163805074,1489.4079652043783,1398.1232289614088,6583.001267298825
167,50,20,1179.6366083334449,4872.568886602681,1487.0536829910893,1559.772159577714,6583.001267298825
168,50,20,1181.062486081132,4736.870218270761,1532.0568095989279,1436.1815476164427,6583.001267298825
169,50,20,1183.73420394711,4660.677942839074,1615.1175825548823,1025.2772723592548,6583.001267298825
170,50,20,1188.399238894316,5070.989468463745,1504.2817029573105,1019.0192706169926,6583.001267298825
171,50,20,1192.1828337057148,4920.439029019092,1395.7472749594808,1549.1815715305813,6583.001267298825
172,50,20,1196.6405674012358,4984.015415347617,1290.0042434548627,1613.4593225128995,6583.001267298825
173,50,20,1202.594862831931,5233.826678926853,1497.3919856986047,1025.2772723592548,6583.001267298825
174,50,20,1201.9052292865263,5194.10240963691,1195.5553402930364,2183.9894055930126,6583.001267298825
175,50,20,1198.6874540613117,5382.6121025258835,1232.090259232269,1849.0761158802086,6583.001267298825
176,50,20,1191.303418229621,4389.652709529427,1811.513752491716,810.1220882045246,6583.001267298825
177,50,20,1185.8046329196727,5229.308951907532,1159.0657935227746,1613.4593225128995,6583.001267298825
178,50,20,1180.97471900348,5350.7979240869145,1248.6340199244914,1000.0,6583.001267298825
179,50,20,1182.926373212484,5045.786545909307,1387.7777109108513,1614.4778477273003,6583.001267298825
180,50,20,1189.1825327939757,5315.505329309015,1090.9993366763172,3158.4950953136267,6583.001267298825
181,50,20,1193.2415174002601,5533.0510412258445,1188.7220658243807,1732.3108649860092,6583.001267298825
182,50,20,1193.8511417582965,4895.0986741735505,1566.8550988024829,1000.0,6583.001267298825
183,50,20,1190.5631499433237,5003.152859385126,1344.1849811348977,1429.8043050286753,6583.001267298825
184,50,20,1186.909460529015,5110.103362568892,1324.3220182516452,1000.0,6634.6950200899955
185,50,20,1181.1463919205203,5088.471536805668,1265.182467847009,1799.6989637946372,6634.6950200899955
186,50,20,1175.3966004303363,5118.540790872963,1458.8877435197546,1000.0,6634.6950200899955
187,50,20,1170.5580840613065,5332.149137461155,1285.9284528767387,1000.0,6583.001267298825
188,50,20,1163.1459385706135,5530.273829411408,1166.1460712396408,1826.2202467131121,6634.6950200899955
189,50,20,1160.0476799871956,5137.222358130543,1207.3358158037781,1613.4593225128995,6583.001267298825
