gen,nevals,restart,sigma,avg,std,min,max
0,50,25,955.377094982694,659.9427590752223,410.77457686842297,1.8915284701240385,1743.913294932481
1,50,25,917.911079339233,800.9326551353365,471.18869260106607,2.10182698683574,2491.7255681836477
2,50,25,894.0606697395854,1001.9053664952942,286.4290581761623,183.78235670214644,2142.2517403094553
3,50,25,876.6938653099525,1092.5989936071187,334.5833461515612,134.10623603807858,2112.2283307505418
4,50,25,864.9439849187647,1136.0002286986517,258.74963869402023,832.1180431452044,2027.1073936837083
5,50,25,855.5727745760257,1300.2335434183476,366.8198343540073,459.8273954352715,2142.2517403094553
6,50,25,850.4386140775101,1428.6750514155437,392.6803739335965,749.5807752090731,2142.2517403094553
7,50,25,849.7939760006709,1441.9055136034503,438.07048133410046,884.9192511804513,2142.2517403094553
8,50,25,848.2956108608214,1564.4982027091726,504.5891305681489,1000.0,2571.2458976886337
9,50,25,845.4850765751913,1366.0635952751325,483.7673985679723,749.5807752090731,2942.7987518055966
10,50,25,850.2863576025028,1511.4105375615943,494.1249593910668,963.2790933431826,3394.091126526541
11,50,25,858.3384702280024,1585.095337551789,459.0403287687865,963.2790933431826,2566.0696425929737
12,50,25,862.4688238706575,1500.1567203026839,486.0804369464751,707.8073288175808,2248.5679808595983
13,50,25,866.8789813463975,1507.2117293061547,494.29633752671157,884.9192511804513,2142.2517403094553
14,50,25,873.0495063427861,1722.7881684886806,498.6228097173058,935.6239329936128,2768.4461729200307
15,50,25,884.2198479555054,1532.0455497918801,504.4424646483748,963.2790933431826,2142.2517403094553
16,50,25,895.0773538541404,1817.6234059019016,474.21461711148595,1000.0,2571.2458976886337
17,50,25,904.2741312623339,1791.4155344211779,507.0189219604839,920.1357277372647,2571.2458976886337
18,50,25,914.6662635370138,1810.8379849202363,514.236242314645,1000.0,2571.2458976886337
19,50,25,920.5064495671847,1851.4932082533967,507.185316679823,963.2790933431826,2573.6535450850047
20,50,25,930.5569566241953,1744.9193405877056,576.9112720251132,949.6870101855991,3148.04920874875
21,50,25,940.4223146256004,1883.3456565432737,470.62561041785875,963.2790933431826,3148.04920874875
22,50,25,956.1120073504268,2018.426656088375,422.48445236581153,1000.0,3378.9207417969396
23,50,25,972.1657006364413,1897.2047530614846,590.833307708719,963.2790933431826,3670.1832995185105
24,50,25,984.810938675277,2021.095023461431,609.4883130243486,963.2790933431826,3363.1757741557576
25,50,25,993.5964430452833,1958.5868491163812,648.3050380823865,927.9788043850994,4044.146865820888
26,50,25,1001.0806922674213,1916.066527363654,480.9123299005333,884.9192511804513,3345.1162139719995
27,50,25,1008.7271589715178,2030.2700987078028,619.3785447027253,780.7911475496971,3435.4910855014027
28,50,25,1014.8598342174957,2108.170538344497,643.4444917354958,849.1635512974425,3498.7284259673042
29,50,25,1018.2438644845613,2185.377344900506,689.6339350680266,929.1958615886335,3921.793496424606
30,50,25,1022.736696922996,1973.830401747352,624.858980948965,884.9192511804513,3914.8842906170375
31,50,25,1026.076047234971,2179.82637011111,688.4207646897627,884.9192511804513,3796.053203791205
32,50,25,1026.109727319974,2148.082622438179,658.5755300352565,963.2790933431826,4548.05269507296
33,50,25,1025.8499642199722,2120.1912514424835,744.1025908761719,798.5842891801948,3622.2071493664794
34,50,25,1030.2150432465548,2190.620606463516,799.3379415713595,929.1958615886335,3527.5507624539455
35,50,25,1031.6342452789825,2453.617589567722,753.5400041816666,1000.0,4359.71873019709
36,50,25,1033.179394112449,2255.25631489305,694.435625504936,963.2790933431826,3707.0976057930206
37,50,25,1039.1480171679268,2243.5964140007377,756.6288689647788,1000.0,3712.700258345572
38,50,25,1049.7810401860124,2323.525256028708,791.5773858674087,963.2790933431826,4080.7302346308647
39,50,25,1054.1480653687397,2121.7616226483215,896.623691873305,604.3659010707051,4043.8406381000386
40,50,25,1054.2473131338124,2184.8381823564746,851.8702558611024,981.4087574233862,4138.126140415908
41,50,25,1057.7141027638877,2437.1545906848287,952.028029018614,965.2234426806427,4312.915953281599
42,50,25,1057.2046741098077,2293.9039164409287,980.2285350724248,722.5771190692881,4329.178453457646
43,50,25,1057.8395432622663,2143.868899153427,898.3117540765829,884.9192511804513,4012.3178240380157
44,50,25,1054.8973255702715,2248.9966201946895,1019.7719642732867,749.5807752090731,4708.735805563384
45,50,25,1052.257480952943,2452.340091907583,959.6190106087182,883.7667576560315,4468.71368951264
46,50,25,1048.3598488148643,2291.361510516831,935.7262958159795,728.9042891416357,4236.06917467669
47,50,25,1041.9192004732383,2317.7690010187753,992.0119418688656,687.8899420788432,5000.602339580055
