gen,nevals,restart,sigma,avg,std,min,max
0,150,17,94.61932998727822,1081.3062822415404,196.3909419382824,583.9331095259598,1694.9867611185177
1,150,17,92.72316410008021,1154.2877403157652,230.39822807415118,619.6402218297957,2012.0506493663527
2,150,17,92.34039959750814,1222.1852788231001,229.48178693382394,729.5762542843645,2072.186151606204
3,150,17,93.19431422870325,1274.8822045338577,260.06464611231354,681.3619847725248,2008.0839050639936
4,150,17,95.4613209915283,1297.4256538683735,251.40169982430618,735.5843779347,1983.3562275721697
5,150,17,98.44755913182904,1308.2274766151468,286.8618427193158,712.7190153636494,2013.2015724360535
6,150,17,101.35335539193586,1378.9422959204783,263.4897171681864,829.2505181367096,1945.5384292518538
7,150,17,103.95494196998516,1407.8503526835016,289.21191273465354,780.8855138710429,2225.183160348869
8,150,17,106.25575563870092,1438.6823119331027,300.22908344438696,767.0804550050203,2320.719919427544
9,150,17,108.7707943484083,1481.6440488235319,301.14509452919634,887.4902390014133,2415.674963488806
10,150,17,110.75979052779866,1449.8488288123012,303.61435011633705,851.8730236315745,2577.4764481520333
11,150,17,114.08269955363745,1527.328236824024,306.9880024388943,971.8435964371224,2239.868779177886
12,150,17,116.31673334513121,1497.877844809267,285.61370855242114,887.4902390014133,2137.2350677015115
13,150,17,121.70363910359143,1537.4621087570674,298.5920202312111,977.782794748114,2528.830509439153
14,150,17,125.60286570528436,1534.0934674197767,292.91271604846935,998.0866247875069,2194.6449558357763
15,150,17,129.82887439656304,1581.8981149285655,317.02156241300645,991.9995105856187,2327.520924623172
16,150,17,135.52288233186516,1608.739575139258,334.5652960871921,995.6971232686295,2415.431182674704
17,150,17,141.00179081938276,1540.7538155422294,313.96932571221316,940.492216133645,2267.389000945094
18,150,17,143.9053316866201,1555.1983515896843,299.2740791345364,1000.0,2245.785499651758
19,150,17,147.18899319336145,1548.128929399836,343.17841138339605,1000.0,2462.1800941176634
20,150,17,150.08321511189743,1570.6408648366223,296.5235995223035,956.4852803694756,2366.4396134506674
21,150,17,155.68228497987795,1572.4649650461724,296.740854339129,1000.0,2316.0088705764288
22,150,17,160.9353337217634,1646.8878401254283,288.14247419041715,1049.6737376596518,2457.1585686165267
23,150,17,163.5294046432729,1672.8914182032015,297.617003068836,988.8066994247059,2336.9311085804557
24,150,17,164.31403583188592,1643.4522529161663,318.4483668598078,922.8472582427925,2561.617804328122
25,150,17,167.41528527739533,1684.6909470909345,295.08296344261856,980.3987732876553,2575.934551129632
26,150,17,169.95212567050282,1655.6370055989019,291.2724747238882,1000.0,2338.617095822875
27,150,17,173.75776072077767,1680.2680128883967,289.8396101434489,1003.3932562382344,2512.5839170042896
28,150,17,181.65683575711915,1716.7185799818465,275.23811183979655,1000.0,2312.3829871466014
29,150,17,191.6882873524878,1711.3185037987746,300.36660337757735,963.9300738703379,2490.5128703476967
30,150,17,201.38386040623126,1718.7904120831925,288.4927903700862,1105.324304619193,2529.1705455736846
31,150,17,210.03901559579,1730.8252313139128,305.54468784681967,1067.818938301153,2436.3066725024646
32,150,17,214.94944865687367,1694.3943627344897,277.8828928165585,891.9236903638459,2529.2281133565625
33,150,17,219.69617548363723,1713.6299966324948,326.7252325952487,891.552855114028,2627.495119783485
34,150,17,223.79747051461487,1756.753563359545,302.2496041759167,926.2221238104603,2386.20670367683
