,feature,buy strategy weight,sell strategy weight
0,volume_adi,58070.48577045776,99258.49308480578
1,volume_obv,-12885.672241713533,87034.11603547062
2,volume_cmf,44040.91355046704,121418.6915433607
3,volume_fi,30283.450145125033,52844.26233860266
4,volume_em,-25701.436828970865,-11546.929541577481
5,volume_sma_em,33363.832265260266,-42110.391595814515
6,volume_vpt,45128.06583006249,66065.22139395025
7,volume_vwap,56684.55698339977,34758.95593929059
8,volume_mfi,-19850.20718928999,125025.95371431342
9,volume_nvi,-11921.584536704806,-32899.02410127383
10,volatility_bbm,28762.261907966393,71178.45584915033
11,volatility_bbh,-46981.987533423766,145166.90769558246
12,volatility_bbl,-6546.170087495493,61845.08291993526
13,volatility_bbw,-71673.06397413164,19201.97190636124
14,volatility_bbp,69795.4830101759,-54126.443289512645
15,volatility_bbhi,46644.12143587305,26261.919571255446
16,volatility_bbli,-38594.325175353566,-267770.9662589012
17,volatility_kcc,27416.53608131301,60913.39495743323
18,volatility_kcw,26764.702424866875,-112009.19884537642
19,volatility_kcp,48301.412262771264,-19551.393088958714
20,volatility_kchi,29112.92489804722,-132179.3386283835
21,volatility_kcli,24517.233442720106,140720.08675980198
22,volatility_dcl,-29434.930186048878,41866.584650181496
23,volatility_dch,32990.5537722735,-20226.93746584724
24,volatility_dcm,77938.12280104183,29472.182039186675
25,volatility_dcw,67402.70832457796,-57764.502420147306
26,volatility_dcp,76649.02939295211,-36882.87557218684
27,volatility_atr,21863.54681015473,-152236.80218964512
28,volatility_ui,67252.69003801949,75237.99167818674
29,trend_macd,40817.53472645271,-32449.359288278218
30,trend_macd_signal,-18572.30135581645,-26989.334157778587
31,trend_macd_diff,47165.09205727129,27816.32244902883
32,trend_sma_slow,-36931.14575213623,86473.47474553308
33,trend_ema_slow,65088.07575858403,-5483.01704143417
34,trend_vortex_ind_pos,14921.457474045812,-44515.53520373286
35,trend_vortex_ind_neg,783.6502617795645,-100829.54116127772
36,trend_vortex_ind_diff,46756.95837751361,-24022.294483777958
37,trend_trix,-38179.49644489556,11236.28230375212
38,trend_mass_index,86032.0511152557,-35714.78613268856
39,trend_dpo,-90331.06516507459,-36216.40585434101
40,trend_kst,5301.452851955446,-51810.9848990381
41,trend_kst_sig,45869.638306880304,-88838.3952966753
42,trend_kst_diff,38345.21479491557,-30975.325310907676
43,trend_ichimoku_base,44396.698379714995,79478.61837912883
44,trend_ichimoku_a,-35595.353392630175,-28573.037325940277
45,trend_ichimoku_b,-30302.788206231497,92980.983264465
46,trend_stc,1534.9927775523524,155145.6922433574
47,trend_adx,11753.777515084621,-279634.8408005094
48,trend_adx_pos,117262.26574791339,-76930.00861242374
49,trend_adx_neg,24633.7935862319,-69782.21577980058
50,trend_cci,58784.70984224862,126560.77364677073
51,trend_visual_ichimoku_a,71695.16615972438,39358.62542752514
52,trend_visual_ichimoku_b,76583.12338077856,55854.135165465785
53,trend_aroon_up,259.8656644446809,-10616.434470831391
54,trend_aroon_down,-43595.284902179774,150221.15427748123
55,trend_aroon_ind,-80968.89292858464,-127653.14083979963
56,trend_psar_up_indicator,37695.56471689022,166569.9149463311
57,trend_psar_down_indicator,-14357.627259545494,-48602.67564066245
58,momentum_rsi,23038.232548491407,-63736.660303744
59,momentum_stoch_rsi,10850.583507614443,-74242.53504546572
60,momentum_stoch_rsi_k,15184.932921051937,-16313.037983629343
61,momentum_stoch_rsi_d,-81770.66892505114,37133.79819594642
62,momentum_tsi,5363.173905429577,-77819.64997271054
63,momentum_uo,56577.77160954394,8196.183427222126
64,momentum_stoch,19356.911529131983,-24874.34943736626
65,momentum_stoch_signal,1116.7823666777062,97649.78963464234
66,momentum_ao,16572.700644786142,-54149.20774074906
67,momentum_roc,-37080.07719081272,-35140.747044409196
68,momentum_ppo,9687.74445471817,-46973.89526290495
69,momentum_ppo_signal,54180.154455229094,-4602.024565255334
70,momentum_ppo_hist,-44961.65472633211,-115655.81361475652
71,momentum_pvo,36264.10861725473,123828.60244176764
72,momentum_pvo_signal,-58442.34993777062,7000.181564993385
73,momentum_pvo_hist,39203.19854115226,39195.207104320296
74,momentum_kama,14334.84692581946,62400.99738256706
75,others_dr,-22265.410931789345,-112545.22872043842
76,others_cr,-90372.435120184,37352.17185336951
