gen,nevals,restart,sigma,avg,std,min,max
0,150,8,940.8818975950221,1075.8146797143909,192.74076791012504,636.6467965469569,1775.1673029170263
1,150,8,915.18211141064,1163.3822081244643,242.25178110944634,571.1639875142783,2181.0012410038976
2,150,8,915.0303390551403,1237.2756466092767,255.80161543767673,708.7396112467598,2016.578809712912
3,150,8,927.6860669006185,1226.6973219523875,283.34141974844897,682.8333338207967,2065.720851742971
4,150,8,950.8152303676703,1314.6235845992737,286.47245963078205,740.3064336330865,2418.8741527119105
5,150,8,967.9631789738817,1318.9347235282273,288.0965696860728,665.8834092906089,2120.7479911238597
6,150,8,982.8954929477245,1358.6215296764683,319.68300321582876,818.9572715730937,2211.4265326684226
7,150,8,983.2612812122794,1308.575681511507,322.0033986674483,678.4477927045909,2152.872246989757
8,150,8,988.468323107303,1284.6702032367618,332.53766593623413,609.3081094945119,2430.05432017064
9,150,8,986.8209988750612,1361.465069110161,304.48770217998714,599.2250143553582,2098.771804895227
10,150,8,998.7412024313242,1363.7281635273453,304.60305837755106,588.3733969713205,2302.3110436071356
11,150,8,1010.8262887143386,1359.7399853363272,332.8052993370682,749.5796501996817,2369.354243619775
12,150,8,1016.8060082940154,1412.5276709938607,325.9085055825474,760.5460518625931,2212.08898819147
13,150,8,1035.2497731328642,1354.92178075457,324.7152067533582,727.9208856316044,2226.7124911684737
14,150,8,1047.629173516217,1347.0911261931017,334.87625935616364,667.8081280155076,2311.9909243407296
15,150,8,1070.582306866949,1389.7683910971598,328.02800664664693,665.9189091179962,2364.9617879147418
16,150,8,1084.151923005265,1376.0947704041405,359.27687249315255,717.2693912601798,2348.9178899922363
17,150,8,1086.7397977056046,1439.342470842597,328.41826229662314,768.1308934234117,2369.775678056751
18,150,8,1095.1519036172851,1363.9712622152017,370.96117204976997,691.9776453765344,2323.578949267868
19,150,8,1103.448282487642,1396.8062778935985,383.4467248270083,663.2432329489344,2400.1368993554256
20,150,8,1125.849459298342,1439.0910950607577,393.9841625132293,693.3514172379646,2463.693522464128
21,150,8,1136.1081854705924,1424.095481825273,370.23623641495595,702.9520491130446,2427.931206968536
22,150,8,1134.3720317122772,1407.7944308874278,376.3586844060836,826.7417340388691,2444.4197136108614
23,150,8,1139.7636610015152,1528.5758685973465,365.475438748694,718.849977052758,2357.849666614295
