,feature,buy strategy weight,sell strategy weight
0,volume_adi,-247282995.37766796,-96063466.69851588
1,volume_obv,16193961.998944167,-15038439.542870393
2,volume_cmf,31476989.901609205,-76394635.71978496
3,volume_fi,-36283944.43118069,-102337532.01432154
4,volume_em,144412319.2478022,-15835404.796474162
5,volume_sma_em,31090830.073743995,2534378.705272503
6,volume_vpt,-185748379.2204443,86812522.14626841
7,volume_vwap,-74727211.37807398,-56364505.13156425
8,volume_mfi,273997244.5618399,-101959298.7739128
9,volume_nvi,163043464.6010666,234672091.01887867
10,volatility_bbm,-18738889.382289954,-19638683.034603145
11,volatility_bbh,-105067916.07648273,-154665234.62962088
12,volatility_bbl,55870154.350150175,140714256.9399701
13,volatility_bbw,20918294.27751618,14116403.591839103
14,volatility_bbp,57719112.09724917,-53651426.61764432
15,volatility_bbhi,-78346109.63648224,18687096.01552657
16,volatility_bbli,130712625.50747791,-301336151.0355908
17,volatility_kcc,-21864226.50606572,52949237.43611456
18,volatility_kcw,16667549.805938981,-79024752.8897604
19,volatility_kcp,68731540.43872002,-53450600.67536942
20,volatility_kchi,-104536045.07911676,-90882962.49748586
21,volatility_kcli,66579600.761789516,187435671.7270289
22,volatility_dcl,-39552162.39131643,35358791.08664542
23,volatility_dch,-68695269.1306931,-110743074.84343296
24,volatility_dcm,-87685852.97232212,7538326.564153863
25,volatility_dcw,45517749.6787743,-194609760.7419649
26,volatility_dcp,-15211637.284605494,-9625322.557959352
27,volatility_atr,16507220.566672372,-142933615.841522
28,volatility_ui,80080015.55438976,-87015635.75163794
29,trend_macd,-93431407.13560815,49102252.41048154
30,trend_macd_signal,19048052.225474283,-84498912.62234576
31,trend_macd_diff,-43148409.07675917,49653803.341651686
32,trend_sma_slow,-101044976.50465605,-48501240.47566042
33,trend_ema_slow,-66611190.77003915,50353922.141484484
34,trend_vortex_ind_pos,-68828263.17149343,12006766.150384415
35,trend_vortex_ind_neg,213637557.32743594,53016568.56332385
36,trend_vortex_ind_diff,-13121381.741327034,-21380655.4517417
37,trend_trix,23851935.28675064,65664593.95036021
38,trend_mass_index,36783147.19010798,-82168243.96624486
39,trend_dpo,-16774917.034775592,-43659979.72688888
40,trend_kst,-14700730.959865185,-25831374.520750295
41,trend_kst_sig,-146077961.19637257,72594368.78169979
42,trend_kst_diff,-22838786.506975632,-40380236.05369713
43,trend_ichimoku_base,-101579381.17956568,-31819873.09882898
44,trend_ichimoku_a,-102177644.01832445,-47676338.31821849
45,trend_ichimoku_b,21811083.413412236,-43512889.333943
46,trend_stc,-203244438.0564683,20037756.051579867
47,trend_adx,84245491.18537691,52904045.603977025
48,trend_adx_pos,-43793575.90006539,21585478.887721226
49,trend_adx_neg,104512728.13773715,-75857443.5055329
50,trend_cci,-42454105.62624175,1256192.5156787462
51,trend_visual_ichimoku_a,-82627974.84572315,8874132.203052782
52,trend_visual_ichimoku_b,1909923.2702089464,59717116.98957736
53,trend_aroon_up,32878833.397338144,-195152540.8874183
54,trend_aroon_down,112176484.59927961,-152463602.83562824
55,trend_aroon_ind,88165222.27264951,-28796828.981405556
56,trend_psar_up_indicator,-106917162.37970799,119344343.15399297
57,trend_psar_down_indicator,290810269.9998672,10968507.52316583
58,momentum_rsi,-18695224.090492938,65732167.04333505
59,momentum_stoch_rsi,-174251640.85519898,74508184.67587757
60,momentum_stoch_rsi_k,-111217807.63145126,59651428.408798374
61,momentum_stoch_rsi_d,-57850208.42645788,-128159841.24703227
62,momentum_tsi,-37270302.70991712,97495454.59383672
63,momentum_uo,39102077.78436294,-36796745.6063686
64,momentum_stoch,-32117940.8203263,-73500815.52308147
65,momentum_stoch_signal,70764895.7109426,-13784869.712698087
66,momentum_ao,-63167217.81697507,2344214.597409182
67,momentum_roc,83375937.55662878,97651013.04639477
68,momentum_ppo,-71510598.62927775,46852013.037250146
69,momentum_ppo_signal,16440985.426582156,89394872.8695442
70,momentum_ppo_hist,-33216726.654581502,95178130.42609483
71,momentum_pvo,-121785630.56661685,-68214092.90094256
72,momentum_pvo_signal,-26462716.16885245,18926403.4054516
73,momentum_pvo_hist,-79182199.75099659,32321632.772395242
74,momentum_kama,-36340174.01497866,-53173053.36674209
75,others_dr,9124183.600281795,-644916.4901785606
76,others_cr,15813232.618012797,-12090330.316830514
