date;open;high;low;close;volume
2022-04-07;64400.97;64508.62;63524.54;63524.54;50939898
2022-04-08;64011.06;64248.23;63443.23;63718.63;39805457
2022-04-11;63651.09;64494.3;63254.72;64494.3;46076199
2022-04-12;64182.83;64289.54;63811.01;63863.17;46915168
2022-04-13;64179.04;64290.21;63673.62;64037.41;36618725
2022-04-14;64328.39;64360.32;63642.98;63760.06;31237864
2022-04-19;63924.66;64003.09;62615.87;63200.73;42919641
2022-04-20;63528.81;63893.07;62780.02;62780.02;37154901
2022-04-21;63191.09;63364.45;62331.7;62331.7;44067409
2022-04-22;62036.35;62112.53;60903.71;60903.71;38147775
2022-04-25;59997.97;60590.12;59153.57;59442.53;59868710
2022-04-26;60110.8;60219.38;58824.84;58836.03;43473347
2022-04-27;58688.7;58777.85;57833.97;58139.06;46297238
2022-04-28;58934.65;58934.65;58050.33;58300.98;42179147
2022-04-29;58878.99;59202.07;57577.7;57754.98;103971628
2022-05-02;57632.68;57632.68;56686.74;56886.29;49015335
2022-05-04;57226.74;57226.74;56481.44;56695.38;56758253
2022-05-05;57700.02;57700.02;55457.43;55467.4;60906394
2022-05-06;55099.97;55237.12;54060.57;55237.12;49953226
2022-05-09;54793.52;55166.4;54177.95;54194.24;32347102
2022-05-10;54682.8;54687.29;53521.48;53951.73;48627472
2022-05-11;54165.66;54557.34;53677.96;53899.7;49261999
2022-05-12;52796.43;53558.08;52140.5;53074.58;61063614
2022-05-13;53890.3;55321.31;53890.3;55143.54;52627067
2022-05-16;55079.8;56112.96;54853.47;55260.52;43835979
2022-05-17;55790.81;56681.64;55450.04;56247.82;55287151
2022-05-18;56398.51;56984.38;56266.84;56292.6;52900334
2022-05-19;55169.66;55815.62;54977.73;55555.31;44743222
2022-05-20;56010.86;56315.09;55687.59;55687.59;41916624
2022-05-23;56565.75;57167.82;56478.67;57167.82;51539563.531396
2022-05-24;56777.03;57345.7;56513.96;56514.99;46868753
2022-05-25;57055.07;57101.14;56018.72;56167.94;34902901
2022-05-26;56277.66;57015.17;56038.76;56929.76;35542700
2022-05-27;57091.88;57115.74;56338.57;56609.87;38736012
2022-05-30;57167.21;57836.79;57033.83;57836.79;31939201
2022-05-31;57724.68;57914.62;57314.82;57432.29;85497292
2022-06-01;57485.16;57516.79;56852.04;57025.53;31953425
2022-06-02;57195.7;57382.62;56867.66;57227.34;27957406
2022-06-03;57659.58;57675.23;56707.54;56857.65;27972814
2022-06-06;57098.3;57642.64;56968.59;57588.05;21831012.476249
2022-06-07;57197.13;57249.71;56790.89;57098.75;27297618
2022-06-08;57149.62;57149.62;55874.28;56070.26;38050473
2022-06-09;55936.22;56266.72;55340.98;55440.27;29195138
2022-06-10;55009.88;55009.88;54157.23;54307.76;32502098
2022-06-13;53302.69;53657.24;52723.11;52854.04;39796895
2022-06-14;53258.59;53455.87;52733.58;53247.17;35298225
2022-06-15;53342.65;53364.12;52464.61;53357.34;38625995
2022-06-17;52514.82;53357.61;52370.43;52629.58;70471476
2022-06-20;53068.57;53166.04;52720.57;52939.91;30172046
2022-06-21;53440.07;54066.32;53335;54066.32;32292153
2022-06-22;53377;53377;52690.92;53001.66;33879067
2022-06-23;53068.4;53179.06;52274.01;52274.01;28451585
2022-06-24;52510.25;53116.94;52287.43;53014.11;28073750
2022-06-27;53401.86;53849.32;53271.54;53849.32;29598464
2022-06-28;54202.53;54663.55;54199.16;54492.82;36072956.370266
2022-06-29;53879.13;54699.63;53874.35;54699.63;36268386
2022-06-30;54108.49;54163.94;53360.96;53573.42;37920054.739253
2022-07-01;53471.57;54084.46;53417.61;53433.55;30875648
2022-07-04;53743.67;53743.67;52808.94;53455.23;36357254
2022-07-05;53868.36;53868.36;51749.11;52064.47;37038563
2022-07-06;52387.19;52737.26;51804.38;52139.6;46942421
2022-07-07;52657.79;53932.81;52636.8;53853.42;35112876
2022-07-08;53701.01;54663.11;53618.42;54611.02;37719380
2022-07-11;53788.43;54254.99;53673.81;54081.12;48165140
2022-07-12;53744.43;53788.8;52658.73;52667.43;43086728
2022-07-13;52897.67;52963.55;52106.35;52440.94;36003676
