,feature,buy strategy weight,sell strategy weight
0,volume_adi,269935.0228167186,165405.69604349654
1,volume_obv,317624.7054243367,-33384.170361022494
2,volume_cmf,27741.481691654422,-186308.04614751955
3,volume_fi,-29008.668974751887,82361.50310137759
4,volume_em,-372749.3504650027,178788.8244655422
5,volume_sma_em,-282197.51176612393,295471.9681432155
6,volume_vpt,-291212.16665222525,564186.399764491
7,volume_vwap,-279659.1767427535,48018.07237034391
8,volume_mfi,501446.07972052624,-677144.2448986575
9,volume_nvi,-187734.65098889585,1191157.8044695663
10,volatility_bbm,-120417.60185373317,174522.8937208938
11,volatility_bbh,-426692.12771072506,168503.29293187888
12,volatility_bbl,-277366.111182033,-152458.10069117614
13,volatility_bbw,144215.18753374275,-404446.89417358633
14,volatility_bbp,-316618.08347545564,-27191.185887640964
15,volatility_bbhi,-291637.442448394,-242192.1195530083
16,volatility_bbli,-645891.7340328438,-912148.1807383448
17,volatility_kcc,-590669.3001257597,18031.70486824618
18,volatility_kcw,-33970.42022308271,-338157.7337112286
19,volatility_kcp,14187.470189263913,-202814.4169136159
20,volatility_kchi,-220692.73915863663,-354302.14763886447
21,volatility_kcli,249780.32630287716,-82679.68144690958
22,volatility_dcl,-727344.2208358007,512786.0088999444
23,volatility_dch,203761.84333916847,3258.6710476056614
24,volatility_dcm,-396293.47565911355,-283875.7098777891
25,volatility_dcw,129408.32288163251,-273725.4165356392
26,volatility_dcp,-393047.9267499712,-124674.16278161392
27,volatility_atr,-129395.59239560209,-308836.94555323955
28,volatility_ui,187680.39187909837,-528837.4085049557
29,trend_macd,81455.71696503092,-168108.4949771106
30,trend_macd_signal,265542.92539443925,265935.94506657775
31,trend_macd_diff,261937.11088730974,-423112.9161399234
32,trend_sma_slow,-755532.9805347506,100159.67602859584
33,trend_ema_slow,-296667.2981641775,-72574.77305494837
34,trend_vortex_ind_pos,122984.88840621144,-78453.54566582775
35,trend_vortex_ind_neg,402843.5918040487,-256863.3176351693
36,trend_vortex_ind_diff,276181.1438327461,-125482.85025866315
37,trend_trix,317029.3846088293,156354.48429953412
38,trend_mass_index,562759.2922223,-598894.5448336151
39,trend_dpo,-69361.01457593364,160935.72959428094
40,trend_kst,-19118.17651253546,40303.67046937176
41,trend_kst_sig,-250393.7356805389,28827.27253509495
42,trend_kst_diff,-342628.375371584,-209609.80779184774
43,trend_ichimoku_base,-576866.1426425864,-37828.06244113519
44,trend_ichimoku_a,-330300.1994070093,-157799.66954741895
45,trend_ichimoku_b,-720905.2678304347,18050.61300794891
46,trend_stc,-270541.5747305889,-714471.994203729
47,trend_adx,537780.4422734092,15717.207946743534
48,trend_adx_pos,36408.457828513296,168066.84690093034
49,trend_adx_neg,100085.0928452452,-1059066.4512401333
50,trend_cci,43439.10390669707,322961.250328313
51,trend_visual_ichimoku_a,-408853.12828743644,-305122.2947507696
52,trend_visual_ichimoku_b,92644.94323121713,-129188.04897719887
53,trend_aroon_up,375302.07191710337,-866088.530499781
54,trend_aroon_down,844406.018230712,967544.2552158437
55,trend_aroon_ind,-158241.44203881655,-866167.0044530797
56,trend_psar_up_indicator,132749.0487408448,-446598.7418807609
57,trend_psar_down_indicator,-66310.85509598741,29330.409522531467
58,momentum_rsi,59313.804280251556,22276.73002238523
59,momentum_stoch_rsi,-1119891.939810316,451278.8875919761
60,momentum_stoch_rsi_k,-308922.3944330588,32395.060305894513
61,momentum_stoch_rsi_d,-553515.7354370424,-148791.02174486802
62,momentum_tsi,169286.09133359574,-51942.47795305212
63,momentum_uo,-446560.4371715802,-696131.6036734239
64,momentum_stoch,-498702.6216879074,8958.741841804784
65,momentum_stoch_signal,-134376.77110489158,-283156.46210993297
66,momentum_ao,-164907.3212313632,-367545.7474993782
67,momentum_roc,149020.70591022514,15012.207642585985
68,momentum_ppo,-44050.47388110883,-90205.24193950597
69,momentum_ppo_signal,-113087.51489651762,-86958.90445185569
70,momentum_ppo_hist,-226254.03611764556,-107199.874450119
71,momentum_pvo,38707.29259871962,-140599.6559893959
72,momentum_pvo_signal,233055.00406958055,-442903.3701304795
73,momentum_pvo_hist,-282724.0196942937,218368.58317206003
74,momentum_kama,-450930.8308041949,-75178.61259818211
75,others_dr,184523.53029457992,409067.7054372173
76,others_cr,-281309.6958409636,7329.453760106964
