,feature,buy strategy weight,sell strategy weight
0,volume_adi,1082.1118664948463,-144.73597911847042
1,volume_obv,-505.75116065741656,-1247.8994121398541
2,volume_cmf,256.8365301269909,516.1583169506555
3,volume_fi,-892.1732156029204,442.7408346137977
4,volume_em,674.6174214642954,-1889.9218088686334
5,volume_sma_em,-1496.2432000362974,305.6220602440468
6,volume_vpt,-1938.7210397251347,-796.0059541295107
7,volume_vwap,-1308.4477702779973,1869.9468952161667
8,volume_mfi,198.2340547561075,-1758.326664223799
9,volume_nvi,-973.2883560482567,1879.4856936810122
10,volatility_bbm,-1100.7081006507437,294.1871325328427
11,volatility_bbh,-168.78626426098083,1173.42934575021
12,volatility_bbl,-44.178181431320525,1619.9006296254872
13,volatility_bbw,974.0380131820178,364.1918020676619
14,volatility_bbp,316.2009620090042,-1481.8109614365364
15,volatility_bbhi,1044.5260496865649,-221.92040502293582
16,volatility_bbli,-1407.0140803876225,2979.375501018639
17,volatility_kcc,-705.0815893022416,1113.2828928422773
18,volatility_kcw,886.424553407224,-729.1821649380036
19,volatility_kcp,853.0483460921157,122.63852216956128
20,volatility_kchi,-203.3008848699148,-1252.682510872091
21,volatility_kcli,963.3685605601013,-526.9321901994688
22,volatility_dcl,-2829.389260553213,-1052.337191367265
23,volatility_dch,-441.4666111192923,1042.0536420300355
24,volatility_dcm,-1210.7389916133272,798.5306669755569
25,volatility_dcw,1309.6658652715014,-1262.7131210177622
26,volatility_dcp,-3162.3805951675067,164.55162304500885
27,volatility_atr,1889.2867774092035,-517.0518372540249
28,volatility_ui,-295.9675933349556,-1710.7835316070275
29,trend_macd,-835.3995308746048,-1325.4873184441824
30,trend_macd_signal,349.7219456255426,47.22911533149369
31,trend_macd_diff,-276.9186258798018,-1477.5757363074117
32,trend_sma_slow,-1025.264309857298,1871.3525727422088
33,trend_ema_slow,-455.6890327623487,685.9257200352652
34,trend_vortex_ind_pos,-1927.674626303234,-423.7890458566245
35,trend_vortex_ind_neg,1496.346186436109,-424.9959035854195
36,trend_vortex_ind_diff,1104.3999031127428,-1228.2475942504084
37,trend_trix,-518.4091848568521,-1946.4723965715425
38,trend_mass_index,-359.98734058173113,451.69451582431503
39,trend_dpo,859.30209868663,-1297.8155115971358
40,trend_kst,1179.8131888640112,-192.39459223259826
41,trend_kst_sig,1176.042966179457,-1090.589386991243
42,trend_kst_diff,-281.70005473347385,425.3813296693864
43,trend_ichimoku_base,263.85110625727407,1132.296437514236
44,trend_ichimoku_a,-2275.5272078075423,1652.2017900803917
45,trend_ichimoku_b,-1133.095338475,512.2812484387637
46,trend_stc,-1003.344767104964,404.4380963609804
47,trend_adx,-1448.4672166637592,1972.153568297587
48,trend_adx_pos,97.5206310158758,-156.51501033839497
49,trend_adx_neg,12.776435680754844,-2551.13493573812
50,trend_cci,-439.6146341007843,-731.9767773083568
51,trend_visual_ichimoku_a,49.27060793914234,728.5849150073255
52,trend_visual_ichimoku_b,-1864.8763951649266,1096.2167774803158
53,trend_aroon_up,2429.3693578785096,221.86666860272248
54,trend_aroon_down,1392.8193850276823,-1425.6274567086211
55,trend_aroon_ind,-1127.55728308052,-810.722766282967
56,trend_psar_up_indicator,-437.2823127943411,-592.8793040729395
57,trend_psar_down_indicator,-496.0206034660303,388.1130109325534
58,momentum_rsi,1183.573971995575,-1419.470940541382
59,momentum_stoch_rsi,728.639907592938,920.4271231156367
60,momentum_stoch_rsi_k,-2243.636643386523,-1519.8207364715654
61,momentum_stoch_rsi_d,-1648.4348453502673,-152.9069159207634
62,momentum_tsi,2219.0289649066526,617.9332594733086
63,momentum_uo,-286.0917766033752,-1341.9426407380424
64,momentum_stoch,-241.35898315324698,-670.2113002279225
65,momentum_stoch_signal,-1066.6887821225437,-303.1471643200534
66,momentum_ao,-215.2836555128194,-774.9037052752309
67,momentum_roc,-546.612264055512,-553.8657309353023
68,momentum_ppo,689.7448182704338,-75.09851283954544
69,momentum_ppo_signal,-1573.8906803025225,33.777108129737044
70,momentum_ppo_hist,-527.2046257279728,-1719.6353684959772
71,momentum_pvo,506.0216277597195,-1156.423043634653
72,momentum_pvo_signal,686.1999212669434,-1100.6061375429147
73,momentum_pvo_hist,65.07150023321117,-82.7203574599935
74,momentum_kama,-743.0935100658365,1698.8698491666391
75,others_dr,609.2803848658187,266.1794408163679
76,others_cr,-1439.3301113518744,1419.2045090380639
