gen,nevals,restart,sigma,avg,std,min,max
0,150,8,94.55327514540713,1103.5236291009437,207.18773368527113,681.5666130271936,2186.2451038385484
1,150,8,93.54819188662242,1173.9425765748404,251.95715843689874,625.7211896657756,2102.226589201579
2,150,8,92.87580546738363,1244.0390382294354,250.4434812644875,744.5487016017142,2205.783111511173
3,150,8,94.59093648704138,1264.6836361019439,267.0008821393995,746.0038887990836,2189.9905045755518
4,150,8,96.61145005494339,1299.7515529466414,291.1779342539589,755.3188455226308,2104.431434171358
5,150,8,97.94288420355004,1333.1041155484681,272.9139762625743,741.0146245189559,2113.22334686305
6,150,8,100.718419419371,1388.0073862097336,330.32853870751654,752.5293040814846,2483.292791886641
7,150,8,103.37074108812865,1433.2326267025685,315.74185968081235,741.7204985188125,2583.4990825948635
8,150,8,106.60125357390015,1457.3543486253743,308.07099839831193,896.398748342465,2405.9093711883347
9,150,8,111.260314743111,1449.8882693852415,283.21777294470377,979.4674836032142,2211.834877134642
10,150,8,114.54600798520741,1410.2243473816284,294.1079601598153,882.2259570279598,2151.0310646962184
11,150,8,117.40308272785403,1475.319216148884,334.29563185716717,702.7302230674563,2196.289966225083
12,150,8,118.73924316748538,1488.325517675081,295.3955309346305,885.146912157556,2057.4702032867535
13,150,8,121.38687712492897,1468.0560977296243,305.1340312758129,946.8008924612955,2182.939481439764
14,150,8,124.6942421737116,1505.948014960331,338.4222885642832,720.7812718662115,2554.9853922183984
15,150,8,126.6727343804224,1570.2417826236176,325.4164286674266,910.2288085482116,2220.956845157766
16,150,8,127.22250517580343,1573.7361158636177,331.53981917559474,820.5544279829851,2381.374819669416
17,150,8,128.34922083549864,1578.328247535453,329.2803339865419,870.2965222960341,2320.9640903113673
18,150,8,127.27466127237024,1601.805272788027,329.1818821595867,786.3056039482586,2880.041417989916
19,150,8,125.65127888710317,1626.5485353893841,321.3429496561594,1000.0,2392.6976173115763
20,150,8,123.65534313058252,1578.0857496686572,334.07328890675274,964.4116548266633,2212.2188008303433
21,150,8,122.55657045735228,1552.2069813087153,357.53648010806296,980.1238947387676,2452.2061817364624
22,150,8,123.65529510650784,1631.6752183835642,340.8291397616381,990.8071728562304,2287.590483538454
23,150,8,123.34553389463973,1640.2252282474544,345.9752665016596,1000.0,2338.8742232617114
24,150,8,124.23750998604024,1604.6473197045527,328.4613852997852,1000.0,2301.0361549251083
25,150,8,127.98350733032456,1642.8634941677938,348.3329211259703,744.419108525553,2329.8140579863593
26,150,8,129.8025907259757,1676.9282636146245,336.8556440667635,1001.9339537864232,2302.192103948281
