gen,nevals,restart,sigma,avg,std,min,max
0,150,4,93.52048915947972,1084.0432415991263,205.26453934631905,668.6628131829056,2050.027871609932
1,150,4,90.39382131424249,1116.4988229356247,225.66253584673004,512.6753702424503,2085.3660440432845
2,150,4,89.06351792635606,1156.6919893580396,221.82412468074523,687.5479120532796,1927.6136285140658
3,150,4,89.1253922892787,1194.1970591936008,284.4105213763894,670.3238357491304,2273.0792525326883
4,150,4,89.57032464886476,1225.3794915751255,282.50457445315465,742.7296513523381,2175.602659020564
5,150,4,91.06023607379136,1256.8506386902518,293.22075240133717,645.6201833772752,2061.23056982654
6,150,4,93.00354629030399,1309.7714442154117,260.72544084201934,721.204647274439,1955.8941021641413
7,150,4,94.86400906905916,1329.9971337289508,301.73225922334683,711.7850422546705,2319.355032269172
8,150,4,97.45537909560346,1352.7710225236997,278.41658645252,883.5647116089292,2219.1704940680943
9,150,4,99.00432860047245,1385.683468552184,257.4152064943933,761.1114917391404,2297.2935558160902
10,150,4,100.28429726824753,1395.2124598042776,293.2493547612457,819.7113594970136,2306.8767751269324
11,150,4,102.67986621860777,1470.7578684499908,308.9365458305051,698.7770284606758,2605.0847309461747
12,150,4,104.65497433735082,1477.3371535308788,303.21541766228023,769.1285938821673,2169.9648844731432
13,150,4,106.35144967925228,1459.9992309924696,292.4174894380037,881.1567612202523,2193.446606543499
14,150,4,108.45859294145139,1485.6139487940766,276.65434491996194,838.2222516799173,2284.124207815838
15,150,4,111.5256804587719,1479.548676908976,308.70169526374957,868.1931421887704,2172.280694124
16,150,4,114.68109028347828,1532.8809479348513,303.1640967478906,783.4654676593526,2131.457786689662
17,150,4,117.03935590719318,1528.186070389657,331.17776999293704,798.2259783258745,2412.265226830613
18,150,4,117.96597598190236,1535.6711932107598,323.8092230140906,734.4784614921937,2400.316781849761
19,150,4,119.01322208129461,1557.7156265003273,280.01715984806935,799.0574560957072,2130.2732594267145
20,150,4,120.82373744536419,1579.4691975424944,321.0585122800037,891.2051342008544,2360.7287911907624
