,feature,buy strategy weight,sell strategy weight
0,volume_adi,-3987.7313643746543,-7487.200586408006
1,volume_obv,-2194.8403176865727,-3358.5333160263485
2,volume_cmf,6214.170414387853,-6518.626894531249
3,volume_fi,6411.910366800654,-2319.9624585623087
4,volume_em,-1112.6715978709467,-4645.371689737359
5,volume_sma_em,9441.208001477075,6621.960662592024
6,volume_vpt,739.2957748924068,9881.885907113136
7,volume_vwap,1562.5994429989432,-4526.964154078143
8,volume_mfi,6421.747480232721,-16177.913471175518
9,volume_nvi,-9874.103651024488,4427.788041961547
10,volatility_bbm,-11016.924969313399,4639.930438949823
11,volatility_bbh,-6105.384738356957,3331.870926687721
12,volatility_bbl,-8370.468219197437,1755.4617495966165
13,volatility_bbw,-7642.019030683446,-5839.510686390838
14,volatility_bbp,-1440.8622212497469,-6966.635784517654
15,volatility_bbhi,3336.7111994969596,-18975.05692112511
16,volatility_bbli,4806.830660273723,3029.0613907844117
17,volatility_kcc,-6054.9823050058185,6924.983643694529
18,volatility_kcw,-5891.158013488308,-8143.394963051602
19,volatility_kcp,-2297.7638097184167,10280.030007915708
20,volatility_kchi,18032.55854283345,-4005.3006418344785
21,volatility_kcli,210.2053119930597,-762.6151778912952
22,volatility_dcl,-8432.207127384063,-4084.9063539403223
23,volatility_dch,-11356.372718347184,-7822.793875296495
24,volatility_dcm,-9698.643833172127,3975.102615226733
25,volatility_dcw,6091.945041492023,-7195.021340339694
26,volatility_dcp,-2263.031892613265,-4045.836613791884
27,volatility_atr,5164.447408429966,4437.0418112008
28,volatility_ui,-1253.4754673310838,-2366.6369368132882
29,trend_macd,2619.824152873894,-2409.325205964976
30,trend_macd_signal,-13617.326934381388,-112.94020144316477
31,trend_macd_diff,6192.248810881648,-5945.782562041736
32,trend_sma_slow,-3580.702989747135,-5873.024225208686
33,trend_ema_slow,-6141.854658258326,-477.40954213469814
34,trend_vortex_ind_pos,-2803.8007156727435,-16280.424098817919
35,trend_vortex_ind_neg,18563.518697138352,5562.309122782019
36,trend_vortex_ind_diff,-4916.157908025289,-9613.0757313032
37,trend_trix,3613.4259066267555,5161.767721187043
38,trend_mass_index,6914.9327424521225,787.1370322374452
39,trend_dpo,-3540.7612479184395,3473.343715022707
40,trend_kst,-2900.6073637609893,-5926.900334812304
41,trend_kst_sig,1968.3575594887886,3094.2742100267046
42,trend_kst_diff,8827.601258036046,2700.3661460521535
43,trend_ichimoku_base,-5499.658305737088,3808.5462819674904
44,trend_ichimoku_a,-10088.650047910778,1536.4150214727379
45,trend_ichimoku_b,-10924.063037279804,4290.070184082299
46,trend_stc,-6060.003215234125,15025.133238871731
47,trend_adx,-2130.4649822012952,3212.372397389995
48,trend_adx_pos,-10886.058124665658,6386.555886599218
49,trend_adx_neg,-3386.531305089851,2292.1206792793396
50,trend_cci,1877.1022217328878,-10415.997875301126
51,trend_visual_ichimoku_a,7032.600435422986,182.65695327353492
52,trend_visual_ichimoku_b,-328.43463636088364,-1733.1914328108214
53,trend_aroon_up,4630.789754335396,-11388.85786107623
54,trend_aroon_down,7120.280997491108,6915.729365887255
55,trend_aroon_ind,5937.502613073742,-767.8951048958932
56,trend_psar_up_indicator,-1444.6989973249385,28271.173642420137
57,trend_psar_down_indicator,17570.80547747684,11009.232877546934
58,momentum_rsi,-978.8676118540127,3318.862712764098
59,momentum_stoch_rsi,19650.782917867422,-4567.395872580702
60,momentum_stoch_rsi_k,-1355.9164660388656,6154.8801653306045
61,momentum_stoch_rsi_d,6626.810876552759,-10888.34023716097
62,momentum_tsi,-2848.334538214088,-7026.477362685092
63,momentum_uo,2704.1245435665005,752.4795783768974
64,momentum_stoch,-135.91131621171488,-7764.576658389204
65,momentum_stoch_signal,-6114.96341034333,12556.13162576289
66,momentum_ao,9407.828347454188,4176.306230264444
67,momentum_roc,3672.1618170839574,-1991.0753990515325
68,momentum_ppo,980.1931032270644,7382.760694696081
69,momentum_ppo_signal,-4726.239156971763,-5422.635510515837
70,momentum_ppo_hist,3574.3608376148068,3066.980318012939
71,momentum_pvo,1580.1645033339194,-3900.9658925959347
72,momentum_pvo_signal,-2549.6034376388398,7257.964185946657
73,momentum_pvo_hist,2160.656219399593,4246.870393960236
74,momentum_kama,-1653.836313897597,1506.712008455498
75,others_dr,7771.76950035162,7000.434627755728
76,others_cr,-1761.696600861878,2931.917807464029
