gen,nevals,restart,sigma,avg,std,min,max
0,150,2,934798.4433996937,1113.4196701846008,186.1889334889021,778.8037533954482,1751.4515100682881
1,150,2,906233.9758739065,1112.7390662350692,198.81026996504391,514.6653325742992,1787.534160927684
2,150,2,893606.9304848777,1159.604704432109,233.34686379192632,708.0304662592273,2134.0624342753445
3,150,2,891149.5518011104,1230.7633982224359,256.0569616447763,685.8719237624522,1887.3487573638763
4,150,2,902041.0185849135,1260.7771573557775,218.123847623679,719.5055394937615,2058.700664101765
5,150,2,907928.278413425,1317.6534323614826,272.3391266453616,807.5238612890755,2153.7041665422344
6,150,2,918039.7329058932,1343.17457786125,274.14308076038367,741.9415304888007,2115.0193298045842
7,150,2,915231.6304137293,1354.796168002902,297.26329770490145,675.2851707688021,2156.924072121049
8,150,2,927520.0888635706,1405.6378063413224,288.7794863243983,739.5546987217479,2312.943309220276
9,150,2,941883.7594696153,1424.890700900389,274.6922591698149,699.8953803008715,2053.745365648704
10,150,2,954900.007288443,1420.4644599080586,296.4795064871495,846.8016996465307,2210.64274246835
11,150,2,983235.0344361423,1488.9354221434028,309.6214538123251,700.3986581066196,2180.02353001413
12,150,2,1021938.1519332808,1471.0361011585985,302.54417805761665,950.9875738969652,2232.276246151661
13,150,2,1041744.6263142517,1564.3905583149374,316.03283508492115,820.5914033715055,2364.886992181015
14,150,2,1060399.7082194916,1504.7180526868203,311.29356556798496,644.7240320991422,2274.2427140202117
15,150,2,1075649.1740458326,1530.5756143783774,317.53272198616304,876.2882030063798,2309.042861324446
16,150,2,1090499.7432148769,1558.7491403515048,297.00577996726525,887.4902390014133,2280.6723078929617
17,150,2,1108082.4928141758,1521.386853913106,310.03850018401056,909.6528449905048,2368.4384877617017
18,150,2,1122644.2402136046,1574.3519984539123,311.7260425077153,953.9631999300483,2249.893902763613
19,150,2,1134712.72229063,1556.1223216930905,304.21005765591184,864.6536339176781,2477.8443545681243
20,150,2,1139294.9567749514,1568.4677296320945,320.53762203332536,870.1064053539708,2287.8324455714087
21,150,2,1160067.8460629296,1624.3338716044468,320.661762452656,1000.0,2318.575709751533
22,150,2,1180617.7979371678,1644.5950988329191,321.36330572136006,902.9278399925319,2538.8437259070038
23,150,2,1193555.6499440519,1653.0681927473504,332.1053381187136,989.3511511209064,2342.6213627677794
24,150,2,1204229.34258432,1661.8452657804798,301.64296717083624,985.058353070636,2251.8677359235053
25,150,2,1237540.1379188625,1661.8519303759008,327.3727530371469,858.687582510194,2284.2000606839897
26,150,2,1250472.3688355612,1759.196323898767,301.4799908598926,1000.0,2327.5858486700804
27,150,2,1260339.8760245112,1688.2658232282024,306.9773276673132,1000.0,2451.9236313269635
28,150,2,1273774.6308294234,1603.7306983421386,334.57009726736885,978.2534815081955,2319.231920135999
29,150,2,1311540.8839519136,1725.687428136939,332.7474539075143,998.5993536293445,2433.5974928748365
30,150,2,1343045.9793916736,1617.9271843455626,328.7410638766738,1000.0,2289.6951073851333
31,150,2,1357753.4378302735,1641.2381802452765,356.1548951861224,985.9206260016394,2337.7048385585167
32,150,2,1357195.0448418357,1704.399073516681,324.1475692891859,995.3500361164071,2306.0039769280947
33,150,2,1351145.7111295452,1733.70265585013,307.261364864251,873.5760748189246,2303.074636256176
34,150,2,1360195.4584377785,1743.5069269417706,325.7232487507387,943.5351439825212,2456.0658215920416
