,feature,buy strategy weight,sell strategy weight
0,volume_adi,2615.2665838967555,-4443.488501931147
1,volume_obv,5205.8172618091485,-270.5876884483008
2,volume_cmf,-4671.090201483257,-679.3940321076253
3,volume_fi,7233.646872508818,259.70153731802986
4,volume_em,1458.9625565903132,-1929.1719961155109
5,volume_sma_em,-3380.9380626222082,-1838.817651954807
6,volume_vpt,-6949.036605439672,7704.9984882589815
7,volume_vwap,-8263.280277393846,-364.45883599835753
8,volume_mfi,6951.349932888708,-351.5668915409582
9,volume_nvi,-9077.57069664455,12087.66146779744
10,volatility_bbm,-4563.788976936962,5798.389432836732
11,volatility_bbh,-3337.8888298703387,237.80993316328986
12,volatility_bbl,-3517.2989307658527,1345.024178811982
13,volatility_bbw,-2782.074616100658,-5953.585901781497
14,volatility_bbp,-3139.466110521662,-6470.750465658653
15,volatility_bbhi,-370.69088702260416,-5868.458206471297
16,volatility_bbli,-3093.0595177215646,-6730.742318039756
17,volatility_kcc,1562.33006010295,38.96738569326544
18,volatility_kcw,4555.475879681175,-5675.4270848196065
19,volatility_kcp,-4055.837227446855,2250.0963883647973
20,volatility_kchi,-7759.518707061247,-8345.422500039076
21,volatility_kcli,4927.962505155513,13675.397115088386
22,volatility_dcl,-2939.3743860795603,-4906.693670384212
23,volatility_dch,-5846.2795127544205,454.2665273740979
24,volatility_dcm,868.3212632832889,3173.6549694797036
25,volatility_dcw,7836.402070791896,-7480.221480689246
26,volatility_dcp,-11222.407038859428,-2499.9323874470033
27,volatility_atr,-279.6277271123575,-4767.124829246488
28,volatility_ui,-2603.0286249721007,-5861.089858703289
29,trend_macd,-450.83968297928004,1059.7349225100459
30,trend_macd_signal,266.3123757596951,2879.031214365435
31,trend_macd_diff,3463.211628080208,1120.0619942980902
32,trend_sma_slow,2577.0913655701747,-2688.4014520046494
33,trend_ema_slow,-2098.0185136097025,156.95817433102434
34,trend_vortex_ind_pos,1318.4974544480879,-10011.88335060713
35,trend_vortex_ind_neg,4551.621525092576,-312.2190033405459
36,trend_vortex_ind_diff,2127.3598263421472,-4873.320956304615
37,trend_trix,1932.2064156115694,3478.3238682918054
38,trend_mass_index,15199.72708039573,-7209.92626031233
39,trend_dpo,-5762.661426815271,3767.954629177526
40,trend_kst,4923.6414158722355,-1875.4986203675364
41,trend_kst_sig,8392.515123507095,3494.597400522173
42,trend_kst_diff,6688.460505664665,1385.790519237392
43,trend_ichimoku_base,1849.701980280714,1077.0405444435476
44,trend_ichimoku_a,-12308.097767725136,5215.665495010506
45,trend_ichimoku_b,-10020.209714197299,-340.7044468730644
46,trend_stc,-7461.627324093322,6116.268404178328
47,trend_adx,1395.3892954860587,-4322.2876304763995
48,trend_adx_pos,33.366185408244604,1004.8715666361473
49,trend_adx_neg,249.15620616660226,-4131.709619930504
50,trend_cci,132.68208677472444,1970.7757103859658
51,trend_visual_ichimoku_a,-12900.676122839579,-1503.9396874097765
52,trend_visual_ichimoku_b,-9748.892347270612,637.5313489748467
53,trend_aroon_up,-5781.323430835118,-17168.15318740562
54,trend_aroon_down,3455.7738518856613,3471.9118707385815
55,trend_aroon_ind,-8069.816261585198,-11322.41868476037
56,trend_psar_up_indicator,-2198.3113009705353,11549.952198849176
57,trend_psar_down_indicator,2013.1141323221377,-2624.881278549327
58,momentum_rsi,2469.8646282705936,2322.274016015175
59,momentum_stoch_rsi,-11642.052442358645,7144.331991892862
60,momentum_stoch_rsi_k,-6656.586945311946,6449.826114629694
61,momentum_stoch_rsi_d,-7977.687424553227,3193.7183746457054
62,momentum_tsi,1707.422482378997,-8442.626941338045
63,momentum_uo,-6604.049268078993,-4846.7901858211335
64,momentum_stoch,-1746.8862738450675,-6213.25023810049
65,momentum_stoch_signal,-8248.97422281681,-553.6787486040749
66,momentum_ao,-273.66363633465124,-6756.149846391034
67,momentum_roc,3707.546452710373,7400.995368576796
68,momentum_ppo,-128.21186326718794,-1540.8047296947134
69,momentum_ppo_signal,-2718.7188245685966,-5163.819984885768
70,momentum_ppo_hist,918.8432900022583,-1834.1318793150708
71,momentum_pvo,2920.6367716691393,2976.00370993408
72,momentum_pvo_signal,5863.532954200445,-1630.1212480546883
73,momentum_pvo_hist,-6761.496003536405,2191.2105202100574
74,momentum_kama,-1303.729419781389,-2904.5486947049785
75,others_dr,1239.7998800314558,-3090.9291106883265
76,others_cr,-8980.338357147371,-822.6305546209799
