,feature,buy strategy weight,sell strategy weight
0,volume_adi,-6106.670660662163,8474.550444041359
1,volume_obv,8785.451268641596,-12366.129124964315
2,volume_cmf,24354.833961233533,-5389.269689726343
3,volume_fi,1739.1300143905155,-9549.976913268198
4,volume_em,7619.04953089734,7662.163333610037
5,volume_sma_em,-987.8864427080911,6517.089839154488
6,volume_vpt,-5295.9298214771925,-1144.003681354968
7,volume_vwap,-7331.543824263759,17347.52815762557
8,volume_mfi,857.4381428335448,-3811.252947752042
9,volume_nvi,16383.536659416579,6048.83463716342
10,volatility_bbm,-9945.387544732495,12700.299974379952
11,volatility_bbh,-7900.91254215138,-131.14654863246832
12,volatility_bbl,-3498.060979140097,9403.941443238733
13,volatility_bbw,-3637.0431625698247,1153.0683758321243
14,volatility_bbp,9531.788669111658,-8978.001554702185
15,volatility_bbhi,5881.177289912995,-12933.773278843144
16,volatility_bbli,4469.4480946609265,-17428.491915039453
17,volatility_kcc,-5497.363602940705,8362.234669146192
18,volatility_kcw,2160.799297406039,-5998.904289199846
19,volatility_kcp,3993.3559846102858,10726.143105285983
20,volatility_kchi,10821.855155187748,-1150.4633843468075
21,volatility_kcli,-12334.339789765341,-1288.2962011386624
22,volatility_dcl,-1218.9733479924787,11623.232487338179
23,volatility_dch,1633.8332172207024,3906.92193663379
24,volatility_dcm,3044.445328371462,9791.27919651805
25,volatility_dcw,2171.0678960579035,7116.144027707115
26,volatility_dcp,-2922.2981892337275,-16245.540048172652
27,volatility_atr,7787.637902519116,-10238.4347666773
28,volatility_ui,-5399.0725867638,-4492.632172329522
29,trend_macd,2563.976453121238,-972.5664883749233
30,trend_macd_signal,-3873.5455084643245,-4402.535783292053
31,trend_macd_diff,1439.8139854077613,4174.373374477348
32,trend_sma_slow,-11978.068295994719,287.90206589838533
33,trend_ema_slow,111.86981014614423,10416.263572355898
34,trend_vortex_ind_pos,-2877.8452205047597,2180.3278282363267
35,trend_vortex_ind_neg,9373.75824074248,-8184.229550189631
36,trend_vortex_ind_diff,3159.6116687563326,8929.022859680299
37,trend_trix,-1583.285272983031,8955.00284009299
38,trend_mass_index,-1777.7935919993952,-3810.6615740263915
39,trend_dpo,8946.928841986428,520.3079252553741
40,trend_kst,6717.28406993512,-6861.433556858246
41,trend_kst_sig,-240.96247302170678,-950.3832569266042
42,trend_kst_diff,5798.531935482086,-459.10554217385175
43,trend_ichimoku_base,87.91884968757824,2945.7838397578594
44,trend_ichimoku_a,-9683.384893443206,13192.877124109436
45,trend_ichimoku_b,-6693.00746764107,6745.427644964545
46,trend_stc,-17648.03653798066,-10093.364941870974
47,trend_adx,-1271.954467390836,470.11671784328473
48,trend_adx_pos,-165.74057153910084,-7529.833329239082
49,trend_adx_neg,-9180.74224974661,-15129.72384181682
50,trend_cci,13419.208496633166,6156.191774081493
51,trend_visual_ichimoku_a,14236.303565473705,6779.207781586607
52,trend_visual_ichimoku_b,-4125.291521582696,7541.280804112944
53,trend_aroon_up,8529.094753861242,-25198.247266446197
54,trend_aroon_down,-2572.670265450245,12736.999334036691
55,trend_aroon_ind,7005.383934264854,-22107.426741645973
56,trend_psar_up_indicator,-9443.525086764716,15075.23540937518
57,trend_psar_down_indicator,-4206.16993336786,-8770.282700971837
58,momentum_rsi,8605.502362624864,148.6894292521484
59,momentum_stoch_rsi,-3765.130875296636,-16289.85144124525
60,momentum_stoch_rsi_k,-10920.536085776288,11134.512080442713
61,momentum_stoch_rsi_d,-15087.461972440165,12251.82956633993
62,momentum_tsi,-5743.918741551857,-5057.881104599693
63,momentum_uo,-3005.496029735782,-786.3405150541247
64,momentum_stoch,-5425.061672103557,-11689.064779020428
65,momentum_stoch_signal,-17734.49225015975,13603.352397406412
66,momentum_ao,-6707.019462701542,-2524.0871504876545
67,momentum_roc,1251.3685257927564,-5471.193663854769
68,momentum_ppo,9654.942465367949,-1011.2553471293818
69,momentum_ppo_signal,-2023.672263243866,-7109.612764999926
70,momentum_ppo_hist,-1538.6023263879,4328.15982153719
71,momentum_pvo,9318.267760925499,-4435.660364719853
72,momentum_pvo_signal,-4955.037138931664,-3806.2624205330085
73,momentum_pvo_hist,9828.495719064525,-4988.222192812174
74,momentum_kama,2654.8515498350794,5125.097157846633
75,others_dr,328.0776898343429,-8631.813989675737
76,others_cr,264.7902839601024,4313.419484057796
