gen,nevals,restart,avg,std,min,max
85,184,7,2934.7454523850397,394.0275542877205,1129.3358791922449,3091.0891700432776
86,185,7,2938.9341037371905,384.5698191215553,1168.4228330830676,3091.0891700432776
87,180,7,2883.328027827002,452.264952359981,1166.5802090655786,3091.0891700432776
88,185,7,2889.366843497028,454.78024212444,1020.5995219026274,3091.0891700432776
89,163,7,2933.5215708552582,413.00224209273387,1088.2877130089462,3091.0891700432776
90,173,7,2940.4875678344047,373.2245596673851,1087.4356522906487,3091.0891700432776
91,190,7,2888.9684023046143,450.28440334136224,1034.6738219429938,3091.0891700432776
92,168,7,2924.8219206220333,390.1345836360311,1164.1900594749125,3091.0891700432776
93,185,7,2854.727641762524,474.4464558701193,1162.51206066226,3091.0891700432776
94,188,7,2898.0218863230866,401.6432791151798,1163.399332545121,3091.0891700432776
95,171,7,2940.016622682384,386.21240373608254,1113.544067546842,3091.0891700432776
96,172,7,2924.2256188736956,381.3170391426377,1397.4720263070415,3091.0891700432776
97,178,7,2937.6259950334697,398.84526216078956,1111.8941386452964,3091.0891700432776
98,171,7,2950.7320473046693,371.5589678123085,1139.7797318059606,3091.0891700432776
99,169,7,2930.8416078042064,379.0229322900842,1320.3102786572442,3091.0891700432776
100,175,7,2875.7580350903454,457.6630816360294,1103.744142551257,3132.547008951848
101,167,7,2938.714539320056,374.4922920407221,1110.028321801732,3132.547008951848
102,179,7,2829.2928642606066,453.08275923098216,1526.5833530825405,3132.547008951848
103,190,7,2957.6908612809475,410.1413568862783,1104.2297849833878,3132.547008951848
104,187,7,2970.516771582672,406.22630984328686,1166.963066938345,3132.547008951848
105,163,7,2945.9669625087477,421.4763894519143,1277.7062193650427,3132.547008951848
106,175,7,2965.837450152087,411.37116424476335,1060.8705523851363,3132.547008951848
107,182,7,2941.8932882972017,420.81977315505725,1177.8453086518725,3132.547008951848
108,170,7,2923.78951304169,447.7886962114489,1119.3186758995218,3132.547008951848
109,184,7,2992.0241881219513,380.9615185456852,1042.1568312968484,3132.547008951848
110,184,7,2965.0715575372747,397.47434377865267,1234.2556108737651,3132.547008951848
111,180,7,2968.58214214958,392.7097195030008,1150.5724034445582,3132.547008951848
112,184,7,2979.6264672209586,394.33015254642396,1095.4534332650162,3132.547008951848
113,185,7,2964.0869553133657,402.75218854188824,1192.7062144150009,3132.547008951848
114,179,7,2958.3355632067355,412.4448657983231,1123.5579515033162,3132.547008951848
115,173,7,2969.0169482093597,416.97740726289004,1434.4589105735688,3132.547008951848
116,188,7,2937.7637374617957,456.6355561237099,1135.9994309024883,3132.547008951848
117,179,7,2944.306475995262,428.97780743265497,1101.9453534121628,3132.547008951848
118,183,7,2960.4746022042787,413.8419447601715,1089.002593962244,3132.547008951848
119,189,7,2946.8017394096246,406.8407200217777,1100.5510294719024,3132.547008951848
120,195,7,2982.379721264659,368.78012327184643,1048.6884083767522,3132.547008951848
121,186,7,2947.0549110560332,417.4911771461129,1190.7307228686675,3151.8050193632107
122,175,7,2934.0640787479397,428.27774191029835,1065.740353094436,3191.6932117598562
123,178,7,2931.457944765834,424.77636947678303,1186.5581199505154,3248.954154911555
124,166,7,2984.6233427863453,421.10961001452256,1348.532255439985,3248.954154911555
125,166,7,3104.7680603862595,376.6555793872119,1192.7358729664388,3248.954154911555
126,158,7,3082.6189662796796,408.57206033892015,1429.4792141519547,3248.954154911555
127,187,7,3055.334339899113,449.00774438994915,1195.1928138551914,3261.077960292857
128,182,7,3041.3238977032906,475.23343606252797,1132.080170622972,3261.077960292857
129,181,7,3064.2439661047088,418.3569461474595,1216.630791508762,3351.320484386284
130,164,7,3095.630170684916,470.93014184318906,1163.1815500081989,3351.320484386284
131,186,7,3125.7837259759704,493.1223475111199,1231.652335278575,3351.320484386284
132,184,7,3148.0098406971492,474.2041314768698,1122.5627798835465,3351.320484386284
133,168,7,3196.7638564056606,427.11865775849105,1202.683343614271,3351.320484386284
134,177,7,3134.6905609735586,488.6206305561991,1151.2956104090329,3377.8167425199936
135,181,7,3134.7519493837117,496.009911426051,1152.619642811689,3377.8167425199936
136,186,7,3181.8600846154723,404.2254435964726,1258.8718301836254,3377.8167425199936
137,150,7,3209.5339077863177,431.0501028879993,1326.2198487426474,3377.8167425199936
138,164,7,3231.9726606401787,384.6605982396774,1447.3113257948798,3377.8167425199936
139,189,7,3211.153640125898,408.94884999667306,1331.0566734728638,3377.8167425199936
140,182,7,3174.8013687939856,470.7286430856907,977.5618991087665,3377.8167425199936
141,177,7,3177.049480150716,490.34772727984546,1110.9412212117807,3377.8167425199936
142,201,7,3173.2799551331914,484.2619538305517,1427.6295574599849,3377.8167425199936
143,178,7,3183.9949416087443,471.219080032138,1114.3104178464555,3377.8167425199936
144,169,7,3224.569964612506,423.37252351351015,1357.5842877991429,3387.8422565175333
145,169,7,3166.221915158912,476.8375465917457,1336.7896882596785,3387.8422565175333
146,190,7,3122.1020845857274,528.9588689848551,1096.480377285382,3387.8422565175333
147,186,7,3222.144552015403,413.3179240331404,1401.9302275982448,3387.8422565175333
148,175,7,3242.552661792951,401.1719095180789,1172.9071724566402,3387.8422565175333
149,194,7,3210.00003936898,464.97695910270465,1131.0251683059116,3387.8422565175333
150,189,7,3141.8273936222236,530.1654726817045,1194.58984785197,3387.8422565175333
151,177,7,3205.8140847442437,449.36342503686313,1172.3323541415398,3387.8422565175333
152,172,7,3182.4799835651024,485.89888782559535,1098.0410542865484,3387.8422565175333
153,178,7,3165.385908967959,510.23800814026936,1133.3358500468978,3387.8422565175333
154,190,7,3178.709152980378,478.32525896426915,1341.1370672690482,3387.8422565175333
155,180,7,3215.8006758856022,441.5361940088997,1282.2009620752272,3387.8422565175333
156,166,7,3162.0134094206596,534.4373405859783,1140.2676424868741,3387.8422565175333
157,202,7,3207.3528135969823,449.56260296187037,1054.8316932315931,3387.8422565175333
158,170,7,3199.5398914176503,480.18553079425317,1281.5008152212708,3387.8422565175333
159,196,7,3182.852171595245,501.0101030291749,1121.7077488670598,3387.8422565175333
160,182,7,3223.139370371259,416.96826275847405,1007.8551898959278,3387.8422565175333
161,163,7,3216.720187872931,459.49364822775533,1045.7900351289195,3387.8422565175333
162,172,7,3241.805377275253,380.1131599657575,1117.1702768931982,3387.8422565175333
163,195,7,3162.5709258473407,497.2625275498101,1280.4446610028847,3387.8422565175333
164,185,7,3159.6045609775815,488.51895607847024,1155.9122919015178,3387.8422565175333
165,162,7,3250.9788049081735,412.8080829509159,1089.397646772418,3387.8422565175333
166,177,7,3270.7718597083103,355.85895137730887,1515.5604484724965,3387.8422565175333
167,165,7,3200.5984810789,465.5510391451976,1106.3435870044534,3387.8422565175333
168,181,7,3157.6500731150954,518.4512132192826,1223.1536558870666,3387.8422565175333
169,180,7,3177.613684294692,450.6051010784566,1473.9250913534815,3387.8422565175333
170,166,7,3166.735486008799,482.1162586690829,1051.2408301970993,3387.8422565175333
171,167,7,3199.137539559057,445.98158822400933,1320.6243956156077,3387.8422565175333
172,171,7,3231.2413516458278,422.61073094005803,1062.888373436715,3387.8422565175333
173,177,7,3214.383344016034,457.80181516520986,1171.5574490475403,3387.8422565175333
174,172,7,3202.9379504882854,435.2486980671571,1169.629260265585,3387.8422565175333
175,178,7,3129.5834570217935,534.9035652168352,1046.8554663506861,3387.8422565175333
176,171,7,3229.5744888854797,409.4056212581319,1200.5263587123477,3387.8422565175333
177,178,7,3204.336614141629,448.023561294584,1268.938628942514,3387.8422565175333
178,188,7,3202.530452683971,446.7998556131631,1145.8913333980506,3387.8422565175333
179,164,7,3187.331303110577,474.06934689015065,1196.1470507184815,3387.8422565175333
180,180,7,3191.644226258858,481.5496000305954,1066.0522297791122,3387.8422565175333
181,173,7,3208.381095896538,464.83887002756074,1276.2037826381445,3387.8422565175333
182,175,7,3195.109781752519,457.7089038056362,1214.4501062006836,3387.8422565175333
183,175,7,3204.7174998707014,453.26844820745134,1154.8760803946518,3387.8422565175333
184,207,7,3191.7210553603877,473.0782722276252,1056.2702953607998,3387.8422565175333
185,172,7,3190.230594437327,477.9723987116091,1116.6085335279313,3387.8422565175333
186,177,7,3187.6756353529754,488.664444456213,1113.701647997023,3387.8422565175333
187,177,7,3175.1759551869272,481.9532218538426,1065.9633427035913,3387.8422565175333
188,183,7,3199.3300819680235,458.1169995540687,1376.1164933088155,3387.8422565175333
189,187,7,3196.26401764764,463.1898921566001,1094.6138327788992,3387.8422565175333
190,155,7,3235.4632708897566,440.3843547589447,1200.743380857287,3387.8422565175333
191,180,7,3163.709306064877,514.0049243735606,1053.9786589005676,3387.8422565175333
192,166,7,3160.513206277629,539.0288832743922,1038.3207042997515,3387.8422565175333
193,190,7,3196.6938449384984,488.8132438809663,960.1710359543083,3387.8422565175333
194,168,7,3215.3604876454697,454.22605711677323,1377.058525575838,3387.8422565175333
195,186,7,3185.808210533727,461.02508811436155,1172.3029812353502,3387.8422565175333
196,156,7,3209.19043137826,451.7655379337925,1270.965173631627,3387.8422565175333
197,179,7,3237.294389932536,417.04364311582,1085.5832415155578,3387.8422565175333
198,190,7,3207.648071111426,438.1070195385691,1193.3980811474087,3387.8422565175333
199,186,7,3191.5094644791343,482.28313600665615,1149.176199653168,3387.8422565175333
200,166,7,3226.32436991358,402.85561698119733,1601.311078811016,3387.8422565175333
201,164,7,3173.178872457823,492.17533025106366,1083.1504824123624,3388.6469086301227
202,179,7,3178.560923735411,482.775228194938,1312.8059493312433,3388.6469086301227
203,177,7,3190.1870215217878,454.35991470225827,1137.872361117927,3395.2756690368715
204,194,7,3244.6202169369353,380.86878905967177,1485.847253869634,3395.2756690368715
205,184,7,3201.744313483089,490.083577718228,1073.7657442504133,3395.2756690368715
206,203,7,3170.9146896799343,496.68981741882186,1124.786144631304,3395.2756690368715
207,185,7,3205.1343723769933,472.73159511895653,1077.372731066193,3395.2756690368715
208,179,7,3205.4253448833656,482.7333031725403,963.3554576684663,3395.2756690368715
209,174,7,3197.177288578997,466.2895447770072,1186.8635089031418,3395.2756690368715
210,178,7,3205.941128028278,473.3754345204823,1199.5057171010628,3395.2756690368715
211,188,7,3183.1309881896573,476.50849662824135,1109.803369011731,3395.2756690368715
212,171,7,3207.392604939415,445.33176800670003,1431.8632952125786,3395.2756690368715
213,194,7,3196.0341552133646,464.24276665704093,1196.6618361074227,3395.2756690368715
214,194,7,3229.6680279962425,431.21835878026786,1134.3293590827857,3395.2756690368715
215,175,7,3243.1899406763678,410.6899418780287,1184.7537134010527,3395.2756690368715
216,172,7,3155.058894527886,522.710645027019,1052.4820643742164,3395.2756690368715
217,165,7,3250.972479389842,408.1663864889561,1172.3757238046385,3395.2756690368715
218,184,7,3162.5907372456027,534.1956235942491,1026.862355902022,3395.2756690368715
219,179,7,3190.153120314285,486.5562772384881,1088.3930827032827,3395.2756690368715
220,177,7,3208.698727431796,441.74738500368255,1066.5664157251733,3395.2756690368715
221,159,7,3196.533170962412,465.7612172369193,1353.352660247547,3395.2756690368715
222,187,7,3206.716196297806,476.21658191485466,1023.4615644237678,3395.2756690368715
223,192,7,3191.331645435692,492.92463978571527,1040.1462385261964,3395.2756690368715
224,191,7,3222.567497445388,452.8872097483452,1186.5435804346378,3395.2756690368715
225,181,7,3170.8057610529295,505.77458282344145,1025.940900091597,3395.2756690368715
226,190,7,3242.6651908105396,407.93860971137576,1412.9456086973828,3395.2756690368715
227,186,7,3153.4555453023945,526.1751219704702,1096.1302928910154,3395.2756690368715
228,172,7,3241.386496917302,419.0452154743953,1134.3156898140526,3395.2756690368715
229,189,7,3218.347162134749,446.25227307010283,1102.369430767423,3395.2756690368715
230,187,7,3241.3766218446963,418.8831255368698,1219.6444887128202,3395.2756690368715
231,177,7,3171.817648071979,511.0761385511708,1177.6016688902694,3395.2756690368715
232,187,7,3191.051366502597,503.82630553458364,1153.8476159666998,3395.2756690368715
233,171,7,3230.250969397339,426.2586744432133,1309.328858074915,3395.2756690368715
234,186,7,3221.7894076585435,421.3090622428482,1105.7330680368543,3395.2756690368715
235,180,7,3189.101596138965,504.30913556816137,1057.4466208673612,3395.2756690368715
236,168,7,3166.527982415649,521.4821778999955,1061.3089335463228,3395.2756690368715
237,203,7,3195.8756813145183,461.9428746664509,1197.3247599263448,3395.2756690368715
238,177,7,3229.1246096492832,414.90630251332,1360.9887047396771,3395.2756690368715
239,172,7,3266.3329830531306,392.57323688583426,1215.4354273150782,3395.2756690368715
240,192,7,3224.587029563321,445.0439941092461,1052.0685449765303,3395.2756690368715
241,172,7,3181.836701611403,506.51669834105775,1119.8625401279955,3395.2756690368715
242,183,7,3193.226202898226,468.8767296471182,1187.123748766577,3395.2756690368715
243,182,7,3253.2439028603076,387.35139873829957,1262.8964950098605,3395.2756690368715
244,197,7,3238.340717060171,410.00362127645,1318.6319948992107,3395.2756690368715
245,205,7,3200.4074864454333,490.19058250190415,1273.1991179540826,3395.2756690368715
246,172,7,3221.676634745053,437.94596082087475,1214.9963815397368,3395.2756690368715
247,196,7,3197.2994638623645,472.34758173359194,1202.344876235816,3395.2756690368715
248,166,7,3229.7278926547906,428.48272928242585,1057.3662743029563,3395.2756690368715
249,165,7,3220.5506140189605,451.43276198177364,1174.7141892014015,3395.2756690368715
250,169,7,3208.0138572046117,452.9873926964737,1064.1416079555531,3395.2756690368715
251,172,7,3169.5877479300634,504.7785466775424,1223.0286189009641,3395.2756690368715
252,198,7,3137.5991917742554,555.9704494251293,1029.7541562991278,3395.2756690368715
253,159,7,3187.19156805286,483.49936238677464,1157.4935623869728,3395.2756690368715
254,168,7,3203.6242662994773,475.04706385129657,1165.0633394307647,3395.2756690368715
255,162,7,3233.0398338118143,419.43743124321486,1372.5942530809255,3395.2756690368715
256,177,7,3202.412024795999,458.080889491727,1046.8431603031465,3395.2756690368715
257,172,7,3221.718189559876,444.00427340952695,1341.4138799107086,3395.2756690368715
258,161,7,3169.5186747383123,532.6394006731242,1108.9653422338818,3395.2756690368715
259,168,7,3232.2332881183156,450.52525468754226,1070.036437153775,3395.2756690368715
260,169,7,3245.3032786960575,389.07662043354765,1183.9057465081873,3395.2756690368715
261,172,7,3221.1066780853034,434.56037396073225,1161.5598386330673,3395.2756690368715
262,164,7,3214.6478464045717,463.5999463706957,1312.9053397521418,3395.2756690368715
263,172,7,3206.474117026289,447.7253724654643,1195.2821731739143,3395.2756690368715
264,196,7,3163.707647625711,502.77766949195643,1185.0707694833402,3395.2756690368715
265,185,7,3193.15099838204,472.1133110940173,985.4193961306231,3395.2756690368715
266,182,7,3233.2697773584578,403.55378211798717,1236.6469061401347,3395.2756690368715
267,182,7,3147.249023148732,531.8294092926477,1205.4671482011404,3395.2756690368715
268,162,7,3228.5033921440295,417.0161277645448,1406.4653340940174,3395.2756690368715
269,193,7,3224.217602273499,429.42851771740254,1221.6132105968352,3395.2756690368715
270,179,7,3191.082678363207,490.80419505009473,1004.4683109306757,3395.2756690368715
271,184,7,3216.1975335146662,459.37545035156734,1050.5725899254428,3395.2756690368715
272,188,7,3195.1342041506214,487.8240102507292,1104.956581885892,3395.2756690368715
273,181,7,3222.379652801078,460.9479984964814,1008.4713801079304,3395.2756690368715
274,175,7,3228.1340323478807,435.82221656185726,1222.3760949655077,3395.2756690368715
275,187,7,3219.5088173721847,470.56316685093645,1028.6178425242235,3395.2756690368715
276,189,7,3203.8420067900465,447.8687460934282,1133.4301431845254,3395.2756690368715
277,198,7,3253.290167468131,374.6014080640432,1632.5329491078226,3395.2756690368715
278,164,7,3241.7707758024576,417.5306778923045,1088.0391506629862,3395.2756690368715
279,167,7,3284.693404635445,347.4694189228798,1377.5809321088525,3395.2756690368715
280,204,7,3146.1275462525996,538.885562108198,1088.1738873798072,3395.2756690368715
281,162,7,3228.6774898726244,419.2960715871575,1470.4439108813453,3395.2756690368715
282,175,7,3194.49252677287,504.03669491867583,1046.5602109373765,3395.2756690368715
283,163,7,3200.3832361252475,483.47881445881535,1094.3523218417868,3395.2756690368715
284,187,7,3219.627199535823,459.24353299617644,1054.4992864340709,3395.2756690368715
285,182,7,3171.2639318405045,492.5806468169075,1115.9815670367723,3395.2756690368715
286,189,7,3199.894995213987,469.5837350183219,1164.1822548610844,3395.2756690368715
287,180,7,3214.5442032745996,464.19303487343217,982.2225909011513,3395.2756690368715
288,183,7,3227.4407939937387,443.6056283578701,1145.0956673110227,3395.2756690368715
289,175,7,3199.033849068582,470.41945950106276,1140.8748412030054,3395.2756690368715
290,181,7,3239.4644770051104,405.9713348638015,1070.9958688063114,3395.2756690368715
291,176,7,3211.720657891808,467.93239231137215,1047.9764737291887,3395.2756690368715
292,192,7,3210.191208230572,461.2158247679389,1033.8892151702012,3395.2756690368715
293,173,7,3228.9995496770443,456.83967951752777,1017.5095714706911,3395.2756690368715
294,205,7,3160.986127941857,515.5216087977705,1149.6625659019141,3395.2756690368715
295,182,7,3199.6704962330823,489.53597720474926,1027.8803370319688,3395.2756690368715
296,183,7,3214.403570996154,445.2183021298407,1086.6975842727138,3395.2756690368715
297,189,7,3218.253397481908,427.3242335998346,1092.2943235841224,3395.2756690368715
298,197,7,3205.8066469467367,438.6156456401383,1230.7968208342766,3395.2756690368715
299,185,7,3220.305732396584,458.94061240744327,1077.7953804530937,3395.2756690368715
300,179,7,3180.363447678671,496.266651052607,1125.5052684203613,3395.2756690368715
301,178,7,3214.77354662837,458.191785867627,1171.8251397721199,3395.2756690368715
302,189,7,3188.9272034533415,483.91009929813896,1085.5814954138189,3395.2756690368715
303,176,7,3215.048630807204,470.4168650942387,1148.0217515350248,3395.2756690368715
304,191,7,3204.3386988813104,467.1272871943629,1158.1383244470144,3395.2756690368715
305,174,7,3236.8344668568648,420.9183732250714,1233.137022516766,3395.2756690368715
306,185,7,3181.940173157452,503.94873577179965,1174.0395822121811,3395.2756690368715
307,172,7,3205.94487692964,452.0379177599223,1244.9288595724504,3395.2756690368715
308,176,7,3198.5192045715135,498.2039270014263,1061.059586998343,3395.2756690368715
309,188,7,3159.7267151028213,508.4591853709246,1181.6670963973213,3395.2756690368715
310,201,7,3195.783207461764,492.4829677816274,1071.876285773763,3395.2756690368715
311,186,7,3205.1593559576277,471.56508065745976,1143.1981261162764,3395.2756690368715
312,167,7,3230.657045885225,436.06063282507984,1175.8813843475154,3395.2756690368715
313,195,7,3272.778411502787,353.0894847426209,1361.4926399803091,3395.2756690368715
314,183,7,3140.3863912990255,537.2086282832495,1108.4505839084732,3395.2756690368715
315,194,7,3227.293968109957,402.06322215402884,1188.5430793424619,3395.2756690368715
316,172,7,3209.608092274968,476.9510607114203,1075.9918067285398,3395.2756690368715
317,205,7,3152.544148365465,525.0636729505138,1164.096702416394,3395.2756690368715
318,189,7,3178.4128998791703,499.3314209407651,1196.4192870909092,3395.2756690368715
319,169,7,3214.4754983004364,448.2190218545606,1110.5719172670056,3395.2756690368715
320,193,7,3195.325392319479,495.48217316341095,1014.9632092809742,3395.2756690368715
321,187,7,3227.9134645262297,438.04945544839717,1086.0968404958157,3395.2756690368715
322,190,7,3175.2714992286424,509.2653438257993,1172.3198559150464,3395.2756690368715
323,168,7,3172.5240728127897,483.06334461447005,1348.532255439985,3395.2756690368715
324,192,7,3223.4589053501113,420.1444495960429,1282.7392513941293,3395.2756690368715
325,178,7,3247.3287825055972,392.9426159426303,1248.8930101699264,3395.2756690368715
326,208,7,3195.300477956124,473.978155026569,1149.1991706027595,3395.2756690368715
327,189,7,3214.191677897034,452.20959813817007,1399.1229980082198,3395.2756690368715
328,187,7,3183.101251812828,511.9025209943478,1122.2655523925762,3395.2756690368715
329,177,7,3191.7458196848397,497.9726703787089,1167.2341811075282,3395.2756690368715
330,189,7,3232.8746869076804,431.8329660243519,1146.1148425426702,3395.2756690368715
331,198,7,3240.947179602171,407.46885588123206,1241.3535116605385,3395.2756690368715
332,188,7,3160.261734731325,539.5429845486741,1027.2851535803165,3395.2756690368715
333,168,7,3219.1541655282185,409.8690470740241,1461.0005560096292,3395.2756690368715
334,172,7,3212.607607865887,459.28750697375636,1088.8411045142059,3395.2756690368715
335,179,7,3206.8646412078087,463.6586214670495,1196.8679450280604,3395.2756690368715
336,174,7,3176.48676550195,521.3986854995254,1072.1514287579937,3395.2756690368715
337,184,7,3193.3010659272954,471.4838327440709,1363.8677267031094,3395.2756690368715
338,190,7,3216.3218297461544,463.7699880001261,1193.162362904644,3395.2756690368715
339,184,7,3225.972020692826,441.04131813898977,989.7954352949275,3395.2756690368715
340,189,7,3205.0224926213546,484.0823664223997,1173.5264044912763,3395.2756690368715
341,175,7,3226.225863149935,442.716794538665,1152.3741887428719,3395.2756690368715
342,175,7,3191.7451849820395,476.0170106877164,1086.2425986155713,3395.2756690368715
343,192,7,3200.7091105029754,463.2113863381383,1219.8715011843633,3395.2756690368715
344,163,7,3243.933042008495,410.08321006155705,1378.2380959380637,3395.2756690368715
345,181,7,3255.5162334963666,393.21172836467844,1429.5033839298337,3395.2756690368715
346,160,7,3200.257021673332,459.26634295831866,1450.5301518967306,3395.2756690368715
