,feature,buy strategy weight,sell strategy weight
0,volume_adi,2037055.0446464147,-2262365.126189557
1,volume_obv,-211226.0275430194,-1728529.6832209628
2,volume_cmf,-155292.58265003466,2278418.7858483074
3,volume_fi,450205.5638908369,1951669.2436023806
4,volume_em,2401587.6178623075,50831.79533503592
5,volume_sma_em,-560846.3068578368,887045.5376245093
6,volume_vpt,-1939574.6824356965,1419473.7332480105
7,volume_vwap,-1551020.0069508655,1043835.0025057758
8,volume_mfi,-2631949.908662718,-3668006.2106287363
9,volume_nvi,-1999737.596722917,3272297.1031191456
10,volatility_bbm,-594812.414155377,-108202.20988185215
11,volatility_bbh,-476161.1596424211,719660.3945199654
12,volatility_bbl,-3234283.521186137,521010.8006207866
13,volatility_bbw,2475922.426611739,-3010171.8905026903
14,volatility_bbp,1489156.5490734319,-1504959.421823158
15,volatility_bbhi,2591325.490054912,-508280.416896643
16,volatility_bbli,-2557024.906112961,-5554974.927757376
17,volatility_kcc,-2714656.5013524345,806651.6032684045
18,volatility_kcw,128230.96537657354,-64517.718676001234
19,volatility_kcp,357959.342570972,-14405.348669539246
20,volatility_kchi,-1930703.902278615,-1086600.4222472073
21,volatility_kcli,-3835521.402000001,621085.8735368927
22,volatility_dcl,-185232.17875307778,1676945.0400324971
23,volatility_dch,-484052.12798919977,2499217.569173522
24,volatility_dcm,971693.7088815002,458786.65436327225
25,volatility_dcw,1717990.5391337934,-1804354.8576743817
26,volatility_dcp,-3067874.722795031,153641.44787295884
27,volatility_atr,780204.5982704491,-19703.879808672515
28,volatility_ui,1142607.8842801931,-1203764.6873175355
29,trend_macd,-127624.18466272458,-1628234.235376993
30,trend_macd_signal,274272.63401301333,-1969754.9908234663
31,trend_macd_diff,1287252.4279493378,-1290947.4965299373
32,trend_sma_slow,-2976948.987460853,2342859.480670545
33,trend_ema_slow,-774263.8347310148,-1191017.1118992418
34,trend_vortex_ind_pos,1447421.2614199652,-2514468.2080507725
35,trend_vortex_ind_neg,2462084.8765115486,-2299939.833314135
36,trend_vortex_ind_diff,171421.09589593104,619270.6637528924
37,trend_trix,1010785.3732643684,-2453504.2554024677
38,trend_mass_index,857861.235810751,227187.4579710707
39,trend_dpo,-234227.8039808909,1612461.8689592022
40,trend_kst,-1601067.7556723792,123124.05287809679
41,trend_kst_sig,2294018.624529562,2055007.3004724486
42,trend_kst_diff,-519616.01292087446,2212438.8670798754
43,trend_ichimoku_base,-681742.8620553941,3631100.3409916307
44,trend_ichimoku_a,-2133319.0184310763,1593412.8900115015
45,trend_ichimoku_b,-24257.800457055244,1234688.9055258282
46,trend_stc,2435631.6099242195,5512990.992066649
47,trend_adx,-2923155.3193015233,-5159061.596936386
48,trend_adx_pos,-2453968.537033792,-5490.968314251819
49,trend_adx_neg,-441348.3552695746,-1628258.3830975639
50,trend_cci,-422492.73386352055,17310.828549767903
51,trend_visual_ichimoku_a,203383.82982448034,1626948.0093378993
52,trend_visual_ichimoku_b,-1504589.739099137,2329560.0792269506
53,trend_aroon_up,-127337.29725713855,-2908569.0017115907
54,trend_aroon_down,729878.0048001905,-2252.225477014872
55,trend_aroon_ind,999872.6470708505,-2596202.6558869267
56,trend_psar_up_indicator,2000689.012719019,5350829.994889312
57,trend_psar_down_indicator,4597946.645404757,-1046032.1922561489
58,momentum_rsi,2346752.251025501,676514.5726471266
59,momentum_stoch_rsi,1389499.356631309,-582826.2678713782
60,momentum_stoch_rsi_k,1773791.2094262608,3351234.387445074
61,momentum_stoch_rsi_d,1818586.670550376,940016.3647395436
62,momentum_tsi,-1291450.5558522895,-2132818.4470963175
63,momentum_uo,1093095.2791945394,-756717.5758428327
64,momentum_stoch,1470764.2819156873,-2183561.3713743314
65,momentum_stoch_signal,839044.0329217712,-410605.3630012525
66,momentum_ao,446622.97575267084,-359238.46350566595
67,momentum_roc,758094.075675752,-248574.35549222317
68,momentum_ppo,-758651.9507358498,-1286088.7460304664
69,momentum_ppo_signal,-442091.5981923106,-1756850.676024391
70,momentum_ppo_hist,1453443.785753093,-960757.4421381641
71,momentum_pvo,-136281.48116333727,1724371.1838088434
72,momentum_pvo_signal,-232388.58069647974,-495439.3414485321
73,momentum_pvo_hist,817994.2240156262,2579642.17726092
74,momentum_kama,-1237180.0596962883,-611514.9125465581
75,others_dr,2476257.090590674,1717635.3387737083
76,others_cr,-1195232.406096206,2195023.7186314687
