path,initial_money,commision,result,n_generations,execution_time
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_21-23-29-354917,1000,0.003,13038.376394933417,2182,749.7109174728394
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_21-41-36-021653,1000,0.003,10799.545279329417,3276,1086.665103673935
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_21-52-37-467790,1000,0.003,10096.524705678486,1978,661.4326350688934
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_22-02-37-416469,1000,0.003,9945.450598875677,1751,599.9429733753204
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_22-14-50-655577,1000,0.003,11747.343554928642,2185,733.2597117424011
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_22-37-48-471713,1000,0.003,9991.258131120634,4081,1377.8169441223145
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_22-47-46-634204,1000,0.003,6902.424888360507,1867,598.2010612487793
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_22-59-34-633230,1000,0.003,7575.399572694233,2272,707.9377202987671
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_23-11-22-852386,1000,0.003,9134.077861883661,2219,708.2039325237274
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_23-17-58-897153,1000,0.003,7483.805866278749,1492,396.03489422798157
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_23-33-47-792037,1000,0.003,8525.655384685846,3572,948.9117693901062
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_23-42-52-461142,1000,0.003,6960.611362655471,2051,544.6490993499756
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_23-50-24-075304,1000,0.003,6116.820280271797,1699,451.60797476768494
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-18_23-55-10-084566,1000,0.003,6223.15851400323,1084,286.0197637081146
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_00-01-55-130452,1000,0.003,9624.499799029125,1510,405.0274543762207
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_00-08-36-848247,1000,0.003,4953.007814592585,1507,401.7144362926483
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_00-09-09-832914,1000,0.003,3485.9443933103544,122,32.96690392494202
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_00-15-23-766437,1000,0.003,4558.069689497732,1404,373.952942609787
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_00-32-23-275792,1000,0.003,8392.91573220384,3835,1019.5234363079071
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_00-44-17-731661,1000,0.003,6907.051376769375,2683,714.4390296936035
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_00-51-11-968994,1000,0.003,12770.134636450764,1584,414.2235367298126
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_00-58-53-418761,1000,0.003,6246.805532425713,1770,461.45661067962646
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_01-06-53-636768,1000,0.003,4921.13792961367,1841,480.2072534561157
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_01-19-54-650260,1000,0.003,8889.543152250568,3014,781.044769525528
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_01-29-08-650496,1000,0.003,6122.36656557181,2126,553.9641308784485
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_01-37-57-068298,1000,0.003,5685.539854781498,2035,528.4140963554382
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_01-45-27-217565,1000,0.003,7781.0372051354425,1731,450.1442699432373
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_01-52-35-400953,1000,0.003,6750.567321083024,1634,428.1949906349182
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_02-09-48-244080,1000,0.003,17533.112948353017,3981,1032.8491592407227
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_02-18-48-417177,1000,0.003,11463.250786664143,2080,540.1507239341736
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_02-28-11-009635,1000,0.003,10568.67550336254,2161,562.5968081951141
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_02-40-11-795956,1000,0.003,4835.54648353048,2767,720.7806413173676
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_02-41-20-484618,1000,0.003,2565.5981089878464,260,68.65937662124634
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_02-51-24-967147,1000,0.003,7324.458353625955,2297,604.5099883079529
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_02-58-02-371128,1000,0.003,5900.386846785742,1476,397.3829131126404
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_03-12-28-334979,1000,0.003,5192.277545000999,3322,865.9797880649567
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_03-20-45-975170,1000,0.003,4970.0834762450895,1914,497.62231636047363
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_03-29-00-530107,1000,0.003,6971.54106282639,1885,494.55028653144836
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_03-42-20-804214,1000,0.003,7706.381406294507,3084,800.2832429409027
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_03-51-46-098007,1000,0.003,6873.0703319454615,2179,565.2821779251099
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_04-00-17-834603,1000,0.003,10114.380724836647,1954,511.7475130558014
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_04-09-51-682557,1000,0.003,13226.782800868443,2205,573.8308548927307
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_04-18-44-652137,1000,0.003,6556.339997096081,2039,532.964581489563
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_04-25-12-995933,1000,0.003,5214.519994345948,1491,388.3427278995514
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_04-34-24-276556,1000,0.003,10325.845175912784,2130,551.2750699520111
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_04-39-41-952262,1000,0.003,4827.267215843835,1221,317.6641495227814
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_04-52-17-270463,1000,0.003,11062.659583359127,2904,755.333967924118
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_04-59-04-330430,1000,0.003,5353.227837441072,1571,407.04185914993286
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_05-09-16-892137,1000,0.003,15264.07422476256,2352,612.5676143169403
/net/ascratch/people/plgproman/storage/commission0_003perc_2024-05-18_17-33-14-977267/cmaes_2024-05-19_05-21-56-998645,1000,0.003,11267.103652662949,2918,760.1144304275513
