gen,nevals,restart,sigma,avg,std,min,max
0,150,13,94.1459651132311,1080.6436773791074,194.9482909847536,654.6697898117249,1911.9529534863964
1,150,13,91.39616540390662,1125.1516832903098,230.71821168422824,623.6191381305505,1976.2547857938148
2,150,13,90.4898230504442,1178.5727538880556,236.11308264439404,703.379028571798,2237.985986943487
3,150,13,91.16740871017666,1213.374400035937,259.1951648639934,603.0175593166823,2062.898148138964
4,150,13,91.50900870538631,1259.7243617925913,283.6015956204052,709.1203994653259,2490.9855466092386
5,150,13,93.40047741039898,1279.842855961355,261.07337434801934,737.169538668914,2136.7232232954307
6,150,13,94.73498216195925,1270.9172319981603,258.4771159116275,673.0909449193931,2050.0808097586178
7,150,13,96.2963893350616,1354.424440319941,267.7696672466864,706.7281413757061,2086.623869032366
8,150,13,97.99974065055832,1337.1561483794528,261.34417125300365,662.9784380006756,1959.9649757171148
9,150,13,99.87166981121136,1368.1189025388053,257.72801035917547,604.8800583338659,1972.4092868437306
10,150,13,100.79847798601789,1384.564379071422,274.0436605984386,831.2225707154852,2143.3268699020878
11,150,13,102.97056275453491,1430.591238050961,277.2591926724192,769.7636917480052,2182.510898413641
12,150,13,106.64592043598913,1447.2206535424475,305.37574435929804,804.5883263235064,2392.668834293093
13,150,13,108.74316636221279,1463.407655978907,301.2487203720466,779.0984093288127,2323.3145189763304
14,150,13,111.32797018638665,1524.7844601430227,332.56096959002383,785.8579079146847,2629.3852579039135
15,150,13,113.64150706535365,1540.493510382506,322.53593341452023,722.8642950909809,2343.0023652902846
16,150,13,117.49703913092408,1573.1930132694445,311.8664477868594,894.1891305311038,2402.8018430767074
17,150,13,122.03861001662976,1555.1856037582022,319.56342314340253,848.2446775994038,2475.015838597594
18,150,13,126.48477782076716,1605.6200486834573,318.93890541043834,945.7327548966782,2391.0680032980945
19,150,13,130.97482709134903,1572.7321991867025,302.79351435123056,982.2172709009246,2478.667719065352
20,150,13,134.54130998202595,1580.1161407327265,305.93993326186643,1000.0,2355.990116340345
21,150,13,138.04516592046807,1575.2770581591033,313.9212550126697,983.7608873222663,2459.3042381563973
22,150,13,140.94881603071224,1575.682125004536,328.6016683096505,936.5306087298443,2323.194045911366
23,150,13,143.08943534773329,1581.8040088058378,295.3923264731938,838.4492939099484,2422.223560643197
24,150,13,143.96803830317324,1589.137578878621,330.84612811132075,962.0150685880028,2298.6476862237732
25,150,13,145.58631221156116,1637.1931702244515,328.5821090791284,979.4292341915814,2509.403640850682
26,150,13,145.6313589251615,1641.2871520913006,325.71650929334606,919.0062052248574,2415.282780268558
27,150,13,149.39005471402328,1628.058671433212,311.6583205189469,909.4218288662671,2338.186627809179
28,150,13,151.5678732412143,1652.7183549917872,304.9095001640317,996.2110705083045,2365.888299187925
29,150,13,153.68448437788476,1652.2067969409106,322.59873370105396,979.1919132393521,2320.000967308308
30,150,13,156.16274328739613,1648.373444287694,316.01006501344045,1000.0,2171.607602651677
31,150,13,157.6752396749097,1679.9626457922473,333.1464952551189,1000.0,2365.5387441489725
32,150,13,160.60189311801022,1686.075642131776,335.8033661384487,1000.0,2550.6871335046867
33,150,13,160.91471661831497,1681.3690637569669,326.40893793389597,1000.0,2337.1389680872885
34,150,13,163.07415484612108,1685.8285191805924,329.46383402785466,998.5577868220795,2386.396528950302
35,150,13,168.16808356774544,1702.4415350083443,341.55163778508347,981.2996318521069,2767.036492699222
36,150,13,171.62390895111434,1756.0623586464797,326.8005350042066,1000.0,2468.2754206038753
37,150,13,176.06053818661172,1700.5070365100296,330.03159506811687,757.0271558675047,2322.47826674408
38,150,13,178.64313187750017,1696.1413610271895,343.9995508723697,993.9037933742934,2284.270714896956
39,150,13,180.54966620346107,1754.4197262584644,344.93551016975147,977.3078804738026,2343.591913644114
40,150,13,185.41961926062524,1749.5238901826071,335.57166457383596,1000.0,2380.20903875929
41,150,13,192.23207846565137,1766.89733019078,345.18757369437066,995.6485353125934,2389.8040595888133
42,150,13,197.53635695405242,1767.598804257401,321.388868297778,1000.0,2321.1718379973377
43,150,13,197.69141609305112,1700.436621152886,375.45965864396646,1000.0,2471.3123931981754
44,150,13,199.44447505484993,1758.90679780872,346.0611072693741,1000.0,2493.296905016589
45,150,13,204.26178697265811,1746.821325629998,384.76791413804347,1000.0,2731.974974814131
46,150,13,209.04643942811347,1788.4898947775182,356.2000985836595,1000.0,2549.493913213151
47,150,13,212.16175115764915,1760.5407998371334,365.7890416321793,1000.0,2535.366020700595
48,150,13,213.6796078814262,1731.7509207704438,398.0687211795575,985.7832441550285,2421.3581067556624
49,150,13,217.12097679788764,1795.832922185075,409.7526592014155,885.87115715335,2479.178203928003
50,150,13,218.75842090470906,1785.5605722741088,389.17020158586047,984.7746354381692,2460.838477629503
51,150,13,224.2154980002339,1788.5914695908762,390.2867085128968,1000.0,2508.854691788644
52,150,13,225.96041354757116,1778.6912981856083,419.3500871949132,988.5498848678443,2475.817623219083
53,150,13,225.56734567021743,1745.3151479809999,381.29144256956266,982.5972096309356,2562.4007939258317
54,150,13,226.5669312326083,1775.759680299972,385.3383559261238,1000.0,2544.705653223988
55,150,13,227.70675137121924,1757.3875894374423,391.855037468155,1000.0,2479.184089782554
56,150,13,231.07404065153602,1733.1694652238016,423.78461454271104,1000.0,2583.184312736378
57,150,13,234.8134900694587,1803.0466495260277,418.68880679847285,1000.0,2703.8304087476845
58,150,13,236.80277312203006,1840.1336605872687,395.4946021582795,1000.0,2569.927013632178
59,150,13,237.6842212630882,1799.340698219532,427.9224036133013,1000.0,2598.2877846368865
60,150,13,238.25753510755726,1825.3864219007517,378.128924237388,984.7538179607634,2399.5895082392053
61,150,13,238.96686682558686,1779.4003839674779,418.8683206246373,1000.0,2540.121952249519
62,150,13,244.34043735706496,1820.606474363306,405.1806468999408,984.9425476258953,2569.3035911840357
63,150,13,250.0492203349252,1870.684510252728,412.8766193079872,1000.0,2620.6115682451787
64,150,13,252.6751060050832,1905.838642790458,405.82424001210023,1144.8255920499653,2781.448339447739
65,150,13,256.2300682552064,1827.9603533205511,405.9941032677936,1000.0,2565.8039404038213
66,150,13,258.3383288634228,1873.1370598382355,401.44145435809094,1000.0,2612.610860665288
67,150,13,257.56486805486605,1878.2153998919855,404.34412836415527,1131.676026867934,2607.9799376736555
68,150,13,256.4920615383325,1915.9358951437544,416.16435650904964,1000.0,2758.0689968563697
69,150,13,257.9171501794428,1897.5012417152811,404.7114823503368,1105.7403150090583,2610.6874085593367
70,150,13,262.8493487817411,1881.8595192520092,411.84935087448594,1000.0,2673.640712465246
71,150,13,269.2003902108994,1944.802678132924,387.98965886087007,1032.3454803526945,2883.2621375525105
72,150,13,275.061122306606,1922.5616985289175,424.45137362811863,1004.8168585646572,2744.828270665063
73,150,13,280.69342471244516,1893.5557827342293,364.0863580241528,1144.8255920499653,2592.1184618773786
74,150,13,285.0057651565087,1890.4105543530682,431.2914023939776,1000.0,2697.0478974341163
75,150,13,290.72818656879235,1855.086127454057,422.80558603470604,1006.5046885508301,2639.4866118030836
76,150,13,297.3306518431516,1995.0459004401907,382.4787886048315,1079.1487269568127,2792.2468487417154
77,150,13,301.07795728925976,1967.1041253596552,412.38017369037124,978.848005094247,2670.590707174398
