gen,nevals,restart,sigma,avg,std,min,max
0,50,55,949.6684155521706,493.68400389386414,420.42771298971564,1.5367488677030143,1179.7871254000847
1,50,55,921.7765790646772,838.7648786662771,380.6061248055904,4.4997977348816445,1894.4004557188039
2,50,55,898.9012294009675,1048.4426428520478,410.44834825199075,212.22618171036808,2142.2517403094553
3,50,55,880.1388404415043,1108.4196730246285,352.4647101171573,140.2954577158638,2193.9035175086483
4,50,55,865.1115060184496,1374.9730434292087,485.7753472072085,3.2962507139310717,2251.6755651186836
5,50,55,852.5911225671625,1234.0821082825425,367.86935069651344,748.6698016809046,2621.023281479956
6,50,55,841.1123755909382,1425.615517495602,392.86372721788877,840.4621111541815,2142.2517403094553
7,50,55,832.529650616309,1350.6368310169862,425.1918924482033,870.6028372831777,2356.393122594498
8,50,55,826.1543425683241,1467.142187806805,381.79645423380066,1000.0,2211.6224286374745
9,50,55,818.748897222813,1473.8369415124594,355.8289698938628,895.3880486135591,2137.939106695949
10,50,55,814.0727869690663,1515.2678254851676,445.86186260454906,949.222301015399,2632.2177754221398
11,50,55,811.9701080180971,1463.8218188678886,434.15248463839947,748.3323275564784,2391.142778052969
12,50,55,810.696063369895,1617.900501985129,391.33607418049763,1000.0,2266.4517727696684
13,50,55,812.056440320807,1458.8478054289847,410.9857342965874,1000.0,2142.2517403094553
14,50,55,814.3604028772348,1575.134656437108,480.673811332341,1000.0,2631.846689788806
15,50,55,817.4981397105526,1555.2346493522987,465.7645455790725,1000.0,2645.998762877557
16,50,55,821.0199875368883,1669.3793493250853,480.00046670302,1000.0,2720.7963502619355
17,50,55,821.5640403940733,1635.1396724233118,465.9151546829744,1000.0,2720.7963502619355
18,50,55,825.3181211338814,1709.1080949410753,451.95444869160883,802.643960778144,2673.832943060172
19,50,55,826.6199405470018,1743.6357167711328,516.8772623553284,1000.0,2720.7963502619355
20,50,55,826.820348274819,1679.7519722852223,486.7148969407064,1000.0,2726.284718830945
21,50,55,829.5211625981772,1775.8679043069528,448.6583210939554,992.0079295632878,2668.4501667924874
22,50,55,831.5494378647203,1847.0810231874398,572.8493204770766,992.0079295632878,2861.3636114001906
23,50,55,830.5979375022356,1744.0807001451135,568.9861644136715,1000.0,2808.9118356294166
24,50,55,830.4264675673668,1735.821423885863,540.8986586999849,1000.0,2720.7963502619355
25,50,55,828.489311391042,1902.184167104011,526.2626777666698,1000.0,2726.284718830945
26,50,55,826.3734907193816,1892.0010035684159,646.8973872197048,1000.0,3407.4933870550685
27,50,55,827.8151361379174,1877.4583932376067,466.25987708945064,963.2790933431826,2880.579056591863
28,50,55,827.646172068766,1983.3300394051344,439.8559213937166,963.2790933431826,2775.7424093366576
29,50,55,825.6999388669448,1930.7628588463904,503.71274570205793,1000.0,2781.341614655205
30,50,55,826.5603171831134,1841.5075614127663,641.4730454548031,1000.0,2861.3636114001906
31,50,55,830.8553940081325,1892.2713001679692,617.7223309512358,1000.0,2846.4164502769813
32,50,55,833.8731786305539,2058.6679902502265,628.684217136341,1000.0,2863.900375533906
33,50,55,840.3791787935116,2071.7544492528523,586.3289664658664,1000.0,3353.449067183309
34,50,55,847.3349412296889,2140.217234665901,488.0184510985954,1000.0,2808.9118356294166
35,50,55,856.2908623279086,2129.9505927118407,524.1208463106267,1000.0,2861.3636114001906
36,50,55,866.9963903608016,2005.9364938094857,608.0374734047806,1000.0,2840.6862407826807
37,50,55,876.6671104034126,2086.5740576660737,520.0142091500086,1000.0,2863.900375533906
38,50,55,883.9129847493468,1986.6817274334853,623.1247908248929,1000.0,2861.3636114001906
39,50,55,891.148420254634,2202.8213550989794,486.76685032637886,1000.0,2851.3532667048707
40,50,55,902.0072494746042,2021.4783478697336,558.8403828200784,1000.0,2851.3532667048707
41,50,55,912.2720101228999,1981.2867916773266,596.05524624285,1000.0,2863.900375533906
42,50,55,922.7328029343868,2141.5829687678092,526.1563329807428,1000.0,2851.3532667048707
43,50,55,929.1788634955552,2175.4345618726406,501.49507981543695,1000.0,2851.3532667048707
44,50,55,932.0970410503519,2187.991901110956,539.232338650554,1000.0,2861.3636114001906
45,50,55,936.0246818791817,2020.8772154721228,575.4582817800847,1000.0,3443.7891306004562
46,50,55,938.8602909129012,2166.605323723981,489.9471575630308,1000.0,2855.6033113108992
47,50,55,940.4471128356199,2238.8340489265406,443.4461625919085,1000.0,2851.3532667048707
48,50,55,947.755726327485,2248.9240926936886,417.2383682526734,1000.0,2851.3532667048707
49,50,55,956.9733840274552,2244.9487911526226,553.7352923352502,1000.0,2863.900375533906
50,50,55,964.0569611563695,2198.0233196088393,547.3611028822783,1000.0,2851.3532667048707
51,50,55,971.1026578356913,2146.4009783053975,623.4504066454241,1000.0,2861.3636114001906
52,50,55,979.572630126428,2216.0426956249894,535.4034954044071,1000.0,2886.3894731384908
53,50,55,986.7210992470007,2465.1226579458535,416.13423811117843,1000.0,2861.3636114001906
54,50,55,992.5979959616892,2226.7055294316388,688.2609603176574,1000.0,2863.900375533906
55,50,55,996.7135738541556,2196.2480534861966,728.1119825305437,1000.0,2861.3636114001906
56,50,55,1003.3997396782055,2186.278447542157,619.9023936360327,1000.0,2886.3894731384908
57,50,55,1007.3470254262704,2247.257372807051,599.858168498492,1000.0,2886.3894731384908
58,50,55,1012.6304379667431,2233.355274462489,569.1528427809756,1000.0,2886.3894731384908
59,50,55,1014.0123156899773,2256.4070788211084,602.4025332868376,1000.0,2863.900375533906
60,50,55,1016.1348950340326,2437.7685704315813,510.85457623632095,1000.0,2953.6270870210496
61,50,55,1018.3204472854154,2449.6699040870653,423.9299982686845,1000.0,2886.3894731384908
62,50,55,1021.0439960284128,2400.2740989331014,424.066454689614,1000.0,2863.900375533906
63,50,55,1021.803175587677,2172.0973525980744,616.3330008027946,1000.0,2886.3894731384908
64,50,55,1022.6904859056941,2232.22763849518,546.1776585371425,1000.0,2886.3894731384908
65,50,55,1018.8454277627069,2259.9190651993904,495.25567745199356,1000.0,2886.3894731384908
66,50,55,1017.4085922365296,2397.902635488753,439.3140705713258,1000.0,2863.900375533906
67,50,55,1019.058589806614,2322.2513268219705,498.2371657631678,1000.0,2886.3894731384908
68,50,55,1017.0801195649375,2370.038551862279,364.48237496224556,1437.8600665248325,2863.900375533906
69,50,55,1018.3908431737905,2423.2064697445403,414.8595953609894,1507.2729514258183,2876.3791284431704
70,50,55,1020.1620956411683,2392.336938769413,408.9388029386068,1405.787905123971,2953.6270870210496
71,50,55,1020.9631263264239,2243.9874065033596,530.5034976589071,1000.0,2886.3894731384908
72,50,55,1020.3124233890068,2185.6331622525017,626.6214981317638,1000.0,2863.900375533906
73,50,55,1015.9493813418127,2345.1920457664346,508.63281875201363,1000.0,2886.3894731384908
74,50,55,1013.2259840666642,2208.222997428708,626.9717491257691,1000.0,2886.3894731384908
75,50,55,1011.6079055289462,2460.875074958718,451.5385765343889,1000.0,2876.3791284431704
76,50,55,1007.9516696516465,2250.493120039744,610.8340487659593,1000.0,2876.3791284431704
77,50,55,1003.6987327161246,2250.5520786861644,570.2876454936151,1000.0,2863.900375533906
78,50,55,1000.3079379045818,2381.505486527418,484.301755966273,1000.0,2876.3791284431704
79,50,55,995.4471532909891,2231.5510626208775,574.5401854683303,1000.0,3731.014965833099
80,50,55,993.5701935679101,2471.590330443999,563.1040465995454,1000.0,4549.230512574709
81,50,55,992.2599505125025,2489.3679850498274,515.8005438726551,1000.0,3747.4329422956107
82,50,55,989.4733284764495,2511.2450548552297,396.5118060567428,1766.3777276943645,3731.014965833099
83,50,55,984.527785084522,2427.849925109042,458.59011726339355,1000.0,3789.359533471214
84,50,55,982.334807368488,2477.844081840311,493.4107127892531,1000.0,3591.1178267758655
85,50,55,983.4366538766676,2362.827626271654,501.0175937176239,1000.0,3731.014965833099
86,50,55,982.0246378304745,2498.2894684342023,472.37844987613346,1000.0,3675.4800672419865
87,50,55,984.2373811769163,2364.071569874729,525.8602059442487,1000.0,2876.3791284431704
88,50,55,986.0756469333785,2372.625810460507,538.6653439704606,1000.0,2876.3791284431704
89,50,55,989.2840550902916,2486.641648053265,505.83268351186524,1000.0,4249.05791570098
90,50,55,990.6256555107108,2406.4638254119923,507.7371369758441,1000.0,4264.278151594231
91,50,55,986.1142034833857,2464.914482075054,621.3865407049001,1000.0,3723.503943551551
92,50,55,981.0135850255116,2516.9158230919893,590.1521227105369,1000.0,4690.386168819136
93,50,55,976.5469471653339,2365.7655217325882,602.7244288546417,1000.0,4168.309552203073
94,50,55,974.4091018909131,2444.159689924026,598.0461191443303,1000.0,4314.394198075135
95,50,55,975.4111320117643,2480.665073823153,576.3461389870233,1000.0,4565.201653738135
96,50,55,982.1801138431284,2569.658862507677,656.2172739170753,1338.234495728729,4494.738036590773
97,50,55,991.125749534249,2659.703350166273,892.0648349221725,1149.540566690584,4603.148111748272
98,50,55,999.0475188859226,2695.1040444042783,762.2339714366536,1418.1484367436185,4603.148111748272
99,50,55,1008.5226645436954,2661.045617569252,837.1601808031978,1149.540566690584,4481.516751708832
100,50,55,1020.7448939702315,2701.2633446065565,862.4131446854583,1149.540566690584,4599.287086836231
101,50,55,1032.0391083072184,2682.4314497078476,831.9437790708489,1149.540566690584,4587.044216703747
102,50,55,1043.2746707851263,2878.4938079181197,866.3647441379683,1149.540566690584,4607.2290684591
103,50,55,1051.0371319500305,2828.786233405972,923.2520315197604,1000.0,4549.230512574709
104,50,55,1058.228724404785,2971.9393263590264,911.8548288800449,1509.3226104675243,4694.802676855893
105,50,55,1064.016990262101,2882.875494721196,813.2848840754449,1129.119701146972,4603.148111748272
106,50,55,1067.9668902891094,2919.231857496523,864.200867163636,1129.119701146972,4565.201653738135
107,50,55,1072.6705257321355,3036.1344639393706,980.9104479147559,1000.0,4587.044216703747
108,50,55,1077.0010869610724,2988.988252455263,977.1936357387409,1129.119701146972,4587.044216703747
109,50,55,1075.993233158752,3184.2263345163396,1077.4195788913578,1000.0,4627.30395431506
110,50,55,1081.23246448384,2834.7521173965188,1007.7569553636005,1129.119701146972,4603.148111748272
111,50,55,1082.4177215608436,3119.1270520827647,886.0643095004299,1681.967389263685,4607.2290684591
112,50,55,1088.8893921074189,3241.10052177943,938.7388993478286,1149.540566690584,4627.30395431506
113,50,55,1098.8907942720273,2950.293333006352,962.3794499780348,1149.540566690584,4603.148111748272
114,50,55,1106.3075733206801,3123.991421192066,1045.2918673206673,1000.0,4603.148111748272
115,50,55,1108.9916793233035,2975.1579954206773,934.7905261249205,1129.119701146972,4603.148111748272
116,50,55,1107.6269310612095,3256.5372321426985,1018.5387684427897,1149.540566690584,4587.044216703747
117,50,55,1104.1998167564334,3045.3949098737353,984.687202852084,1149.540566690584,4607.2290684591
118,50,55,1098.9383992993396,3088.0471139431947,1044.6740053013964,1129.119701146972,4627.30395431506
119,50,55,1093.719122759301,3161.876441723996,947.1326479835026,1220.8439594950123,4607.2290684591
120,50,55,1095.5935060402278,2996.388079711423,1037.6002206041196,1129.119701146972,4589.158365483274
121,50,55,1095.4739293317516,3145.565210052579,968.6032260332894,1485.2176003732477,4587.044216703747
122,50,55,1095.117596055956,3011.1483589442832,925.2344180028875,1129.119701146972,4587.044216703747
123,50,55,1089.4708098658894,3241.767848769248,887.3347156801511,1149.540566690584,4607.2290684591
124,50,55,1085.0376854688368,3304.4889801071276,1038.7234444254043,1353.6071758595338,4627.30395431506
125,50,55,1078.4627467904377,3242.940171972609,1080.0465951240483,963.2790933431826,4607.2290684591
126,50,55,1071.8907137289827,3400.4518480608235,909.6965587382555,1646.224072353922,4587.044216703747
127,50,55,1066.5489669430672,3011.4312532434283,919.7672680145142,1129.119701146972,4627.30395431506
128,50,55,1059.5403660589802,3337.0995619833334,1080.7544276596825,1000.0,4627.30395431506
129,50,55,1053.2712753197725,3304.0392207018913,981.2005599552555,1251.701789893788,4607.2290684591
130,50,55,1051.380065225765,3234.950757168682,1044.2854328007152,1129.119701146972,4599.287086836231
