,feature,buy strategy weight,sell strategy weight
0,volume_adi,1701.0325860613095,-7143.766739655012
1,volume_obv,-5554.115188572558,-4041.390080345926
2,volume_cmf,4671.747616513108,351.0861663707378
3,volume_fi,-2218.9995272606743,-1079.0484979268756
4,volume_em,-608.7556566509246,1491.73319831145
5,volume_sma_em,3113.358019171652,-2636.6559292884813
6,volume_vpt,-1820.1960719970257,-1603.4597597542747
7,volume_vwap,-6169.511581764989,795.4541504547618
8,volume_mfi,4240.19256538369,-2141.370419110538
9,volume_nvi,-1988.7283219630306,9719.08577155468
10,volatility_bbm,-5749.599679041056,-516.3164575248552
11,volatility_bbh,-4694.50983613659,4127.556134568663
12,volatility_bbl,-8790.063529825728,-3548.3751527409713
13,volatility_bbw,5864.7309365592255,-3993.065416206812
14,volatility_bbp,-812.7886029501731,1948.4850180097537
15,volatility_bbhi,8729.345073862485,-3927.6476434681126
16,volatility_bbli,201.3645013789125,5127.028587392292
17,volatility_kcc,-694.2118923551334,954.3253862810143
18,volatility_kcw,111.44422125403594,-6739.32804662231
19,volatility_kcp,-1209.7940845384285,-513.0028323697529
20,volatility_kchi,-1315.7453279207834,-347.4172237363825
21,volatility_kcli,2801.1593006212242,-3272.3338778108878
22,volatility_dcl,-8901.876351511426,-1767.869224996396
23,volatility_dch,-5044.825519634861,2272.0022475222468
24,volatility_dcm,-4888.235509805788,5197.110345713661
25,volatility_dcw,3978.765389595709,-1500.2433400201412
26,volatility_dcp,-4552.971698483141,2563.9236109881604
27,volatility_atr,1967.321892104938,-6839.49500082449
28,volatility_ui,8238.986063743234,-957.04782589394
29,trend_macd,2422.109438773726,5905.400037737627
30,trend_macd_signal,314.60737993942183,-2476.527895837959
31,trend_macd_diff,107.04469758826798,-2581.9994177314084
32,trend_sma_slow,-6563.896218994521,1312.804138892364
33,trend_ema_slow,-73.89443524364037,10424.396507568657
34,trend_vortex_ind_pos,-2702.0370673099897,-1086.0827591707375
35,trend_vortex_ind_neg,-392.9105565796938,5561.21154390341
36,trend_vortex_ind_diff,-2525.1503394187225,-4873.959206166057
37,trend_trix,-1644.6878156690977,-2240.8862721307673
38,trend_mass_index,-4121.041951862349,-1594.8599016277667
39,trend_dpo,-527.4737682684115,-6257.301759264341
40,trend_kst,-1404.9454725078058,-1650.2489761954062
41,trend_kst_sig,-1801.285000431962,-2655.2825777840076
42,trend_kst_diff,-4117.008137357878,-1919.3489722208203
43,trend_ichimoku_base,-4705.686908320017,2619.1685856963686
44,trend_ichimoku_a,-3641.624891065217,4239.285397917079
45,trend_ichimoku_b,-2783.369429216965,8565.154901810927
46,trend_stc,-2359.3838057893017,-58.173697460738424
47,trend_adx,4079.2205251752566,6588.581673193811
48,trend_adx_pos,-3511.712138537928,-1381.8479882310837
49,trend_adx_neg,8035.345967225389,-2253.4628039831937
50,trend_cci,-1099.5398303399172,-1114.4996682928722
51,trend_visual_ichimoku_a,-4764.2343284141625,3768.2652967890117
52,trend_visual_ichimoku_b,-4047.3168982509756,-2859.0060592470068
53,trend_aroon_up,6107.324095876256,-2666.523712499857
54,trend_aroon_down,10503.469189588099,-7661.251916391793
55,trend_aroon_ind,-687.1068370802755,-3606.8149262264974
56,trend_psar_up_indicator,134.14017141857857,-4170.066288819164
57,trend_psar_down_indicator,-3829.3493907477196,7738.3716319977975
58,momentum_rsi,2188.3168663381143,1612.087310855054
59,momentum_stoch_rsi,-9572.600535174975,-3963.861839983903
60,momentum_stoch_rsi_k,-9306.441067167356,-6321.237036230962
61,momentum_stoch_rsi_d,-7137.127048028409,-9158.627111416066
62,momentum_tsi,1029.5428029523182,2140.510964091201
63,momentum_uo,1631.644249643913,777.6954533911261
64,momentum_stoch,-915.9939580302873,-2069.0739357926527
65,momentum_stoch_signal,1409.8058341112499,-2899.4033989088757
66,momentum_ao,1727.3144016341455,-2099.321503074974
67,momentum_roc,-3184.852914762881,93.32090495844494
68,momentum_ppo,-3917.1643439874983,-6684.074714620385
69,momentum_ppo_signal,-2029.3175415048922,-1542.1670722297429
70,momentum_ppo_hist,-8098.91098015185,-1938.595985770285
71,momentum_pvo,4455.31404466745,-4522.188241759383
72,momentum_pvo_signal,2165.1658534808057,-5122.007968248747
73,momentum_pvo_hist,1839.4469281645534,-1324.1135647686715
74,momentum_kama,-1898.5621054504927,3608.9813808127146
75,others_dr,-214.0991245789781,1151.055180457284
76,others_cr,-3629.409824863025,5937.235565020159
