gen,nevals,restart,sigma,avg,std,min,max
0,150,5,94211.35216958432,1075.9728623565586,203.16999089439562,629.8251246232458,1781.2527884212097
1,150,5,91333.73374978162,1152.8289190478422,212.083403996139,660.1294679972818,1834.6050579273235
2,150,5,91426.79175295368,1232.4965626300168,247.52224529691958,725.6189246326554,1982.9161673042508
3,150,5,94020.07736516694,1249.939729521939,266.3268735173415,698.9054713648715,2079.561515622329
4,150,5,95922.19102417496,1272.948956728071,278.26668692923084,698.0504331368868,2267.939828841273
5,150,5,98668.38868026652,1318.5833538373772,266.5289616184002,819.1997123451057,2265.062687318
6,150,5,102168.49007111805,1336.4081845284024,298.4401007585118,707.290145403285,2145.44511362758
7,150,5,106737.0366343197,1337.4397110582324,315.01210577878777,716.7984499472493,2226.51478693295
8,150,5,111526.42289543839,1358.5421288227153,286.1604017949404,687.8184240269843,2077.5150354899793
9,150,5,117052.68444123669,1417.8123116731178,300.9331493268957,851.7371570186376,2228.122442977466
10,150,5,120688.0493477083,1441.0518602905324,305.4787685693179,812.9313690387162,2412.474176001162
11,150,5,124154.75451340839,1387.1891634507185,274.6614110901687,845.6348567421688,2184.843090246195
12,150,5,129302.68296571479,1448.546408589049,271.1393097290326,808.7285798062672,2205.0425453170774
13,150,5,132839.98548899285,1524.8074755129649,301.57294491954326,782.0142648186849,2391.723975455813
14,150,5,135471.3158107776,1500.698671550074,326.52807159640645,861.4703743612699,2463.6670962929584
15,150,5,137840.46763018155,1515.0152188497389,300.8704069504549,880.6069167325278,2268.7323788106187
16,150,5,141938.80921296516,1492.3017799291927,313.67296947102506,837.2835845879297,2240.635100241778
17,150,5,143791.98219619523,1518.2119612161825,321.94053845398076,871.8044706947609,2284.1062325310577
18,150,5,147678.61419533,1545.2785251854143,328.60026467764425,965.5698330157913,2442.459545145295
19,150,5,150876.9153489045,1522.9187543913847,339.68683847672224,1000.0,2315.465934932614
20,150,5,153657.6727037514,1635.511885852769,312.6407924216651,1000.0,2292.0076642721824
21,150,5,155480.16520454374,1615.5009287640855,345.62948223942044,839.970342331226,2423.5211254203573
22,150,5,157143.80359922673,1592.2102916594533,331.7775746298664,1000.0,2272.9530323668487
23,150,5,157319.84525503995,1539.949662030269,359.28058597130064,1000.0,2374.6584058526064
24,150,5,157211.28065138188,1683.7168406070682,320.32326070788,1000.0,2308.352905665785
25,150,5,158072.76962371165,1665.375414261589,336.50318352129864,1000.0,2326.7091146776793
26,150,5,158209.83927074377,1628.1686384599236,360.68033402868923,983.8147242800209,2271.4670171586063
27,150,5,160423.04985684226,1682.9963311524325,351.84974442045046,1124.866082160429,2584.252340978947
28,150,5,163672.45582527076,1690.2861787415122,342.4064727673447,1000.0,2331.7971408303115
29,150,5,167536.4928631759,1666.112442165664,370.7356415678,1000.0,2429.448206104686
30,150,5,170514.68426820837,1670.693658464908,354.64766302607416,1000.0,2410.7019694463547
31,150,5,174498.91506889553,1704.4864540170086,385.2893500845387,1000.0,2387.3737265092955
32,150,5,175907.79822714123,1678.1136334612665,369.3166310184082,1000.0,2362.0821862754037
33,150,5,179088.43395783665,1692.5880306460324,341.9557780337084,1000.0,2358.972739893311
34,150,5,183032.67165951943,1687.5781224573182,412.91755249455565,1000.0,2342.883963608274
35,150,5,186105.1045921622,1676.9155241203227,386.0912983974325,1000.0,2357.402220058369
36,150,5,191010.63366962102,1715.6711803438438,379.67009461210824,1000.0,2381.1074549981336
37,150,5,198529.8406500254,1723.9664203265725,389.1517984985045,1000.0,2413.5842899691497
38,150,5,202255.91683657625,1668.796226554934,426.97773948619886,1000.0,2431.5454218716263
39,150,5,204584.78256203036,1775.552171821315,381.48608002962163,1086.6595882704105,2483.7017576513126
40,150,5,204090.8375886201,1701.6711930503561,396.7853388699587,1000.0,2489.4659204567456
41,150,5,204115.05829548638,1711.2794881844927,422.4944786098357,1000.0,2512.3377778976346
42,150,5,204860.76484439505,1763.6197046704772,400.4180316994557,1000.0,2461.738041773984
43,150,5,207303.31443913153,1738.337881690906,416.19202778726094,1000.0,2446.4958556619176
44,150,5,210243.43683937646,1782.7387966534825,409.9377368940315,1000.0,2519.4969438586068
45,150,5,212907.46643125094,1798.1447222991535,402.1556734508146,1000.0,2444.087281802854
46,150,5,214018.53562659066,1809.0926942834703,410.31783044331104,1000.0,2530.3280309832053
47,150,5,212920.06107886106,1856.1958671726752,405.9436610814866,1130.2731320452535,2494.2124122164546
48,150,5,211629.21478069632,1766.9723856431183,409.13753148365265,1000.0,2419.6113851126365
49,150,5,212322.650011356,1809.6321533166147,463.54098995384527,1000.0,2534.4895281915938
50,150,5,214587.64706170926,1823.143852019783,453.1783433497888,1000.0,2481.451621410893
51,150,5,216395.00997224616,1869.7585413189713,434.2549345748135,1000.0,2478.7650599494646
52,150,5,218849.68237343058,1756.818551525349,454.644606421317,1000.0,2536.9493770115478
53,150,5,220405.41914060863,1804.956252634388,453.041719455685,1126.546898029425,2521.5091724327167
54,150,5,222746.70889280835,1903.4654002783673,443.37071782979285,1144.8255920499653,2509.658522116375
55,150,5,222327.62253003463,1834.219837638811,453.36129777765603,1000.0,2524.3598135932843
56,150,5,222115.26518841353,1915.4405661415185,453.70815457427005,1000.0,2529.4660797239067
57,150,5,222664.44662096366,1846.264749609641,484.0718906056679,1000.0,2525.5822924807935
58,150,5,223827.99165792958,1915.3772053313442,459.29319802295794,1000.0,2509.596214179265
59,150,5,224304.7733411376,1795.2473547338654,463.57186971023873,1136.9631853808269,2523.5722600138856
60,150,5,222368.20076481806,1896.5639692140448,449.8891643368507,1144.8255920499653,2541.023441918724
61,150,5,224070.39737380273,1864.6395391446817,465.0443344383859,1000.0,2521.5091724327167
62,150,5,225242.7360861177,1883.576224750294,484.7538523648081,1000.0,2521.5091724327167
63,150,5,227490.9213677674,1925.085464843288,434.5644568099245,1144.8255920499653,2525.489903293354
64,150,5,229934.66025145142,1914.1802566512538,484.1889630022827,1136.9631853808269,2543.047374301545
65,150,5,232160.21726198535,1856.770232354925,459.052353890972,1000.0,2519.4969438586068
66,150,5,233925.8323338679,1907.3879613393142,471.92228962171225,1144.8255920499653,2523.6374889096915
67,150,5,232982.22352788225,1919.4366948061188,450.7740467294327,1144.8255920499653,2576.9705099097987
68,150,5,232196.6178303195,1896.7968244846836,479.41414627136925,1000.0,2543.5817862927206
69,150,5,232022.26153550568,1945.6848646560886,496.0047862299079,1000.0,2550.570851161346
70,150,5,230259.97097353457,1979.599779975705,465.3556648542182,1136.9631853808269,2525.489903293354
71,150,5,230374.3016554302,1984.33220472069,464.8585510481439,1000.0,2529.4660797239067
72,150,5,231730.19767066298,1917.2368922904166,465.446579021015,1141.8100122953326,2525.5822924807935
73,150,5,233579.38221796718,1971.9467974203076,458.53231295101233,1144.8255920499653,2554.4930652835656
74,150,5,236012.9696067279,1971.3927098536058,456.45052449641133,1000.0,2529.4660797239067
75,150,5,238754.48404329485,2027.261994936078,429.5886059569024,1000.0,2574.698317438817
76,150,5,239166.60712837553,1975.940889833886,443.69286220121563,1000.0,2509.596214179265
77,150,5,238824.2943934771,1961.5985026469652,473.5628188353263,1000.0,2537.5526712523583
78,150,5,238629.77887576638,1995.8143902800969,466.7159187940965,1000.0,2558.5258681341093
79,150,5,239470.18156925982,1986.1373188532882,487.3831327116876,1129.0168805843932,2564.2566535854503
80,150,5,243405.6084673458,2038.2315680306447,464.73133689987554,1144.8255920499653,2590.022932638776
81,150,5,245926.45374729164,2060.32946034032,444.05406325817466,1144.8255920499653,2550.4775478589168
82,150,5,245577.7374513388,1989.6333022632614,480.32725799954727,1000.0,2533.0540997805774
83,150,5,247627.93363560503,1990.9019133969975,471.17559394177505,1144.8255920499653,2551.491210334071
84,150,5,247565.68431942034,1990.7057128838248,475.27589324357695,1141.5929042425482,2582.4040080322934
85,150,5,251507.01047289837,1999.9403373525288,457.7541208221104,1000.0,2562.1658352845207
86,150,5,253959.79451720786,2046.9131418234088,462.8273588563361,1000.0,2560.1211616574196
87,150,5,252994.66656729844,1990.7460050797308,473.447187959154,1144.8255920499653,2574.2570452070204
88,150,5,250147.94946695183,2030.9606439125073,445.2832357720106,1000.0,2544.92548157739
89,150,5,247226.45700537038,2036.682508534663,463.79851218880225,1000.0,2568.2602883670634
90,150,5,247065.5924818218,2082.855671746719,453.64484876911155,1000.0,2593.0889145631477
91,150,5,245598.4438526049,2002.0367786523707,484.9971277276283,1000.0,2577.4532399574905
92,150,5,247571.71293111113,2033.7818946215766,484.21999775142945,1000.0,2547.3337395743233
93,150,5,246686.7104617041,2093.8256015236652,464.7699552059995,1000.0,2570.251039272236
94,150,5,247756.0896701941,2063.0073234537826,466.1769958855184,1000.0,2575.3568464231803
95,150,5,244447.57864899622,2013.3867315875475,467.9149205902622,1000.0,2563.1834168226173
96,150,5,242993.27600965113,2081.294266410791,476.041511710721,1000.0,2592.2055839324885
97,150,5,241192.63947017948,2038.3506737480468,434.00876468695543,1000.0,2582.4294294551755
98,150,5,243245.63324228345,2119.3259677279493,432.11129583061984,1144.8255920499653,2571.0348520128027
99,150,5,243090.3444963799,2068.662476726002,459.7486918168148,1000.0,2603.9152054256133
100,150,5,243070.19081434977,2060.1784987842566,455.96392472331615,1000.0,2610.1313837586827
101,150,5,245647.46553735013,2063.127938040037,449.43737014140464,1000.0,2564.6938804687397
102,150,5,248735.33790994989,2123.7027083646863,425.9724024077926,1136.3314389035638,2610.1313837586827
103,150,5,250407.54565618373,2117.7546068847523,429.1574013293609,1144.8255920499653,2581.989179030221
104,150,5,252750.55844406004,2088.7654851277644,456.3285837332161,1144.8255920499653,2589.052869196318
105,150,5,254038.9770349384,2183.45893122697,409.3938485966574,1144.8255920499653,2612.120440326988
106,150,5,254876.15553810564,2110.9349805729053,419.0914116480975,1144.8255920499653,2584.9719490379
107,150,5,257766.8318327271,2089.272964424122,446.94263275514606,1144.8255920499653,2582.9090755508646
108,150,5,256717.92051709828,2106.451021215042,462.4644684775412,1144.8255920499653,2608.048432401614
109,150,5,255121.73540189356,2090.528896666966,461.7863881808254,1144.8255920499653,2605.0580140163534
110,150,5,253001.7086163527,2135.783201434967,420.5211060463735,1144.8255920499653,2588.0250175086244
111,150,5,257258.0258581391,2127.653571604332,458.748520418186,1141.5929042425482,2578.943230980678
112,150,5,259865.13502716058,2122.100378484788,444.10492507654817,1144.8255920499653,2592.2055839324885
113,150,5,259374.4930280283,2078.9987138956176,460.7632220546863,1000.0,2585.959707595149
114,150,5,259028.1424122736,2114.1379430993225,423.1793966864957,1144.8255920499653,2571.0348520128027
115,150,5,257714.6433589852,2129.5034217999078,436.3692511862973,1141.5929042425482,2610.035901652091
116,150,5,258952.39021949604,2059.9492163165714,445.212125915499,1144.8255920499653,2594.180980104192
117,150,5,265500.84221728717,2145.109202616141,433.33756213255714,1141.5929042425482,2612.120440326988
118,150,5,271593.3644843903,2114.181756131259,470.1004376174423,1000.0,2588.0250175086244
119,150,5,272507.19074455486,2092.414066916629,455.6258259132023,1144.8255920499653,2574.8572703000727
120,150,5,273729.37471499876,2157.056425531608,434.9165464010965,1144.8255920499653,2594.180980104192
121,150,5,276219.62340899167,2095.4552150371833,472.6943313110626,1144.8255920499653,2612.120440326988
122,150,5,279091.38318026875,2084.931768996973,472.02419875871624,1144.8255920499653,2592.2055839324885
123,150,5,283989.4422168237,2089.9166157695076,477.84680280101605,1144.8255920499653,2594.180980104192
124,150,5,287869.85366893583,2131.6081392360647,463.11524737760595,1144.8255920499653,2592.110757575696
125,150,5,290857.26501740585,2132.995787522666,447.79790946557307,1144.8255920499653,2593.0889145631477
126,150,5,291817.15709483717,2127.715536051588,447.78032113282717,1144.8255920499653,2590.7079086202916
127,150,5,290890.62125583604,2152.0312202586433,438.15443589109543,1000.0,2610.035901652091
128,150,5,291500.07858865795,2228.0595272005366,409.26539837613217,1156.3799782617966,2592.2055839324885
129,150,5,293990.80795518367,2166.511944563225,417.1069824530672,1144.8255920499653,2608.048432401614
130,150,5,292941.47998432064,2142.691489460327,426.9745204754074,1144.8255920499653,2608.048432401614
131,150,5,291571.9390625016,2157.3387568161697,450.9463103892941,1144.8255920499653,2608.048432401614
132,150,5,293912.8287910057,2201.481644551676,439.5962241648429,1144.8255920499653,2610.035901652091
133,150,5,292494.4336526137,2195.7596733200994,439.77416634844764,1144.8255920499653,2612.120440326988
134,150,5,292789.255186777,2159.207259801673,432.23808861802956,1144.8255920499653,2608.048432401614
135,150,5,291168.84557846934,2198.5108272173957,423.4355068018715,1146.900697533677,2610.035901652091
136,150,5,290466.97424569225,2186.2761136648814,459.9959601263727,1145.0207942442626,2610.035901652091
137,150,5,286270.0899269453,2241.173343489378,424.0241959784768,1145.0207942442626,2610.1370171499548
138,150,5,285942.448054492,2081.5284629520415,489.1445964630303,1156.3799782617966,2612.120440326988
139,150,5,286264.8563322323,2214.6191818730267,442.52719402779866,1319.0104553547176,2612.120440326988
140,150,5,290313.6033248734,2170.076368572047,475.45509283118537,1156.3799782617966,2608.048432401614
141,150,5,296076.16891301336,2221.8917579672707,430.69330693142007,1141.5929042425482,2612.120440326988
142,150,5,301768.01005755673,2168.895494758347,448.95399143838864,1149.7059360780827,2612.120440326988
143,150,5,305387.9743295757,2210.078367179935,454.1058439654416,1145.0207942442626,2610.1313837586827
144,150,5,306600.11494985124,2208.824330752994,424.17029502799744,1145.0207942442626,2612.120440326988
145,150,5,304204.51967773744,2203.865239730374,431.4343699402022,1156.3799782617966,2610.1313837586827
146,150,5,301877.60200704593,2258.3836836416203,409.82744189976245,1144.8255920499653,2610.1313837586827
147,150,5,299871.3450308794,2198.4752301345547,446.9574760365618,1156.3799782617966,2612.120440326988
148,150,5,299806.38201295066,2215.6195514184074,441.0578091844871,1156.3799782617966,2612.120440326988
149,150,5,300560.20251004293,2226.79045371951,413.95266774872266,1319.0104553547176,2612.120440326988
150,150,5,300411.28638494713,2214.4203068482084,430.488950772227,1145.0207942442626,2612.120440326988
151,150,5,300610.0255041381,2162.2375220296353,476.655348763944,1156.3799782617966,2612.120440326988
152,150,5,299670.29170533695,2260.2575219853093,399.29853466674086,1144.8255920499653,2612.120440326988
153,150,5,296638.1141205001,2257.114449664609,430.5481380638451,1145.0207942442626,2612.120440326988
154,150,5,294786.64254534175,2145.1137998505505,456.69675677165975,1156.3799782617966,2610.1313837586827
155,150,5,292969.41797135555,2278.359646132603,396.86055015001824,1156.3799782617966,2620.9794130076825
156,150,5,294339.37011291395,2274.1426012966317,381.3088904896027,1144.8255920499653,2612.120440326988
157,150,5,295473.39972845773,2222.8855273345143,444.071579930687,1319.0104553547176,2612.120440326988
158,150,5,295497.29376419116,2226.5471242282906,442.8820397475263,1145.0207942442626,2612.120440326988
159,150,5,294343.6063827601,2264.033477994493,434.7204681876149,1319.0104553547176,2612.120440326988
160,150,5,287876.5947897293,2241.481143574331,421.87658722071535,1319.0104553547176,2612.120440326988
161,150,5,279314.85639356135,2317.4419151561224,417.4534942132456,1319.0104553547176,2612.120440326988
162,150,5,271481.51503063366,2266.2060893371277,438.32104902508,1144.8255920499653,2612.120440326988
163,150,5,265443.9971680218,2221.1761276290517,442.91894185148186,1319.0104553547176,2612.120440326988
164,150,5,261968.47890939907,2298.931359515286,424.83729364986806,1319.0104553547176,2620.9794130076825
165,150,5,258553.49180432252,2303.2251282270136,384.66167097504683,1319.0104553547176,2620.9794130076825
