,feature,buy strategy weight,sell strategy weight
0,volume_adi,0.3723293606363771,0.8658795347703365
1,volume_obv,0.3052661563480148,-0.5044882883196455
2,volume_cmf,0.8317319765969446,0.06922231374807897
3,volume_fi,0.8531822025079716,-0.23388150850842737
4,volume_em,-0.6698938427013241,0.5808836890227727
5,volume_sma_em,-0.9918551207198065,-0.9757875251194745
6,volume_vpt,0.8348198031815095,0.004074021741975908
7,volume_vwap,-0.8069627130569872,0.3696842956041455
8,volume_mfi,0.40336908626527834,-0.9817216767324852
9,volume_nvi,-0.7727932508927948,-0.074406849790988
10,volatility_bbm,0.348081610610657,0.8604642476291808
11,volatility_bbh,-0.7405023298433668,-0.0111947816999165
12,volatility_bbl,0.234287151466138,-0.17042808314595193
13,volatility_bbw,-0.14501738973936273,0.8192667761652559
14,volatility_bbp,0.11515332886839191,0.3071396555993533
15,volatility_bbhi,-0.9966852852533432,-0.3682610991667725
16,volatility_bbli,0.9961588691688574,0.21167646193313838
17,volatility_kcc,0.5204044984112393,0.09535431061023059
18,volatility_kcw,-0.008798061034365201,-0.9327394775689659
19,volatility_kcp,0.2676277805542808,-0.21112595895452468
20,volatility_kchi,-0.8358589867649542,0.12204373615736674
21,volatility_kcli,-0.13436573956609443,0.5018281346909872
22,volatility_dcl,0.24868516184625333,-0.4172019707786785
23,volatility_dch,-0.36483071679825585,0.5322512037070857
24,volatility_dcm,0.6663021857604634,0.3078688975482988
25,volatility_dcw,0.9286654556378875,-0.11357642364268816
26,volatility_dcp,0.31580656769183335,0.9713653596969032
27,volatility_atr,0.06353114984185249,0.24838011222117595
28,volatility_ui,0.6573864649704468,0.24079195421351263
29,trend_macd,0.5114655869248206,-0.31137523181493365
30,trend_macd_signal,0.45075052174976293,0.48618741887505923
31,trend_macd_diff,-0.7411846730443765,0.6463318954985844
32,trend_sma_slow,-0.015305494915410556,-0.5610222056573573
33,trend_ema_slow,0.5117699609945743,-0.3958378111493257
34,trend_vortex_ind_pos,-0.0367809091840432,0.2670523956018549
35,trend_vortex_ind_neg,0.4300641205974558,0.387445316735608
36,trend_vortex_ind_diff,-0.7479466236373815,-0.7735300789159267
37,trend_trix,0.35597236371822194,-0.48188415990013533
38,trend_mass_index,0.7665673483146198,-0.5961104735767138
39,trend_dpo,0.7908564527828754,-0.08884615310018007
40,trend_kst,0.5177800596953104,0.2855647080208106
41,trend_kst_sig,0.7538919724738182,0.9775285589524669
42,trend_kst_diff,0.6913013558005059,-0.47825409049746037
43,trend_ichimoku_base,-0.7204288209704865,0.6154219619162054
44,trend_ichimoku_a,-0.049547275985354355,0.8637953177042708
45,trend_ichimoku_b,0.992318497328202,0.24459291945874195
46,trend_stc,0.913289439424084,0.1614618454637584
47,trend_adx,0.04548604107968357,0.1218396446694161
48,trend_adx_pos,0.21562144420593365,0.7556668456813775
49,trend_adx_neg,0.2763240020825284,-0.36049766831033225
50,trend_cci,-0.6143686901052401,-0.7167328384904947
51,trend_visual_ichimoku_a,-0.4935734819619273,-0.020201921381928
52,trend_visual_ichimoku_b,-0.36898409755892936,0.4340959628007002
53,trend_aroon_up,-0.24280756474903353,-0.5362552227294473
54,trend_aroon_down,0.4122833589990369,0.4772411007482573
55,trend_aroon_ind,0.5746508379099053,-0.21819021853181364
56,trend_psar_up_indicator,0.18598040803681726,0.7860944619556367
57,trend_psar_down_indicator,-0.867556802732818,0.6844911142839212
58,momentum_rsi,0.4994204977327934,0.8883423714181411
59,momentum_stoch_rsi,0.7227277897319591,-0.35207824809312016
60,momentum_stoch_rsi_k,-0.31055799677619556,0.5496977794893696
61,momentum_stoch_rsi_d,0.9410777391001213,0.4728843455291445
62,momentum_tsi,0.5940076906181393,-0.46781641187549194
63,momentum_uo,0.27076974951172117,-0.9946211434222423
64,momentum_stoch,0.4958613331460944,-0.5362620011512613
65,momentum_stoch_signal,-0.6312947044974515,-0.20618614111378286
66,momentum_ao,0.04301440476828944,0.9473998584602139
67,momentum_roc,-0.10419353935584352,-0.5574718806918431
68,momentum_ppo,0.8180837387911057,-0.9207574401457983
69,momentum_ppo_signal,-0.19455051923817712,0.39365840710079847
70,momentum_ppo_hist,-0.16513707766718366,0.012999452410566326
71,momentum_pvo,0.05608027002076099,0.1249150942485906
72,momentum_pvo_signal,-0.5464125674658913,-0.8180823319298443
73,momentum_pvo_hist,-0.10019430023775988,0.5986596283793615
74,momentum_kama,-0.7336049512580654,0.6528726024073257
75,others_dr,0.3028174294189152,-0.8700365681687952
76,others_cr,-0.6441628966974979,-0.17007410440883963
