gen,nevals,restart,avg,std,min,max
83,197,3,2839.517496697241,330.30579917288173,1467.2426937605082,2993.042613163165
84,183,3,2864.228496553003,286.77928427832484,1391.7828627422036,2993.042613163165
85,190,3,2873.6731731848868,284.7155913496846,1547.8317626547928,2993.042613163165
86,176,3,2862.2749160221692,304.4225698472338,1435.1083587864532,2993.042613163165
87,182,3,2864.70165823398,318.150112967524,1299.266137601499,2993.042613163165
88,161,3,2892.6589333030324,286.03350247918013,1379.2843497129547,2993.042613163165
89,182,3,2884.043328785258,282.65129677784404,1256.9996609387745,2993.042613163165
90,175,3,2875.984987655944,283.3587274242659,1590.6085976796371,2993.042613163165
91,170,3,2842.66367327951,340.26504879734506,1000.0,2993.042613163165
92,178,3,2874.7597677602066,300.61586288741586,1632.3926328170394,2993.042613163165
93,185,3,2861.9411098044925,335.4956122430848,1496.2512868914444,2993.042613163165
94,185,3,2872.1851877783706,298.93017720295126,1558.2011901433034,2998.676705453371
95,175,3,2909.586492285865,237.268227286042,1347.8204794603976,2998.676705453371
96,165,3,2878.899600288652,311.887323616353,1549.8793784325871,2998.676705453371
97,184,3,2847.301891173551,347.7661349097652,1547.5011193863572,2998.676705453371
98,168,3,2869.1281670744506,334.941940946921,1524.3203178169256,2998.676705453371
99,198,3,2849.658391197248,355.6643623750186,1412.7081735039508,2998.676705453371
100,167,3,2840.5553409524246,364.3922381793383,1458.602307237698,2998.676705453371
101,173,3,2855.592716621833,338.940271125862,1590.6085976796371,3005.06742052943
102,180,3,2856.761614898414,355.40193435243395,1382.191934458252,3045.467561411904
103,185,3,2858.0235219250612,346.57629531257203,1552.060683153876,3045.467561411904
104,175,3,2899.544616009113,322.7034520693923,1481.8929867464694,3045.467561411904
105,166,3,2950.060653062046,274.4565451446955,1458.7803635989746,3045.467561411904
106,180,3,2907.8901127798686,332.67858874617315,1491.7243792479098,3045.467561411904
107,177,3,2895.6101316249938,355.4447641738056,1319.0104553547176,3045.467561411904
108,177,3,2913.907260705955,300.76376178439995,1615.5238959462695,3045.467561411904
109,183,3,2908.801785867726,338.5640529431782,1433.9631057459067,3045.467561411904
110,166,3,2921.0118617881385,316.9108727163488,1371.9847593330082,3045.467561411904
111,163,3,2873.6729653043712,345.03705178360565,1601.6080845646907,3045.467561411904
112,188,3,2878.7141282013627,371.2830241736399,1449.276975882549,3045.467561411904
113,189,3,2900.7396653088917,332.73916434930396,1417.8774475183222,3045.467561411904
114,165,3,2932.3563950880475,307.68763705600907,1463.0587170336776,3045.467561411904
115,174,3,2893.667537997483,360.00390802382975,1449.7939714377599,3045.467561411904
116,185,3,2907.7762043246917,332.429054187104,1467.2426937605082,3045.467561411904
117,157,3,2920.819948379325,321.4988939080802,1472.981923290934,3045.467561411904
118,167,3,2903.3156188674757,354.09855477705935,1467.959561091775,3045.467561411904
119,170,3,2905.8545281746283,309.692759717289,1486.1400137250953,3045.467561411904
120,177,3,2926.3033881298934,310.0465226754781,1589.0095965947096,3045.467561411904
121,182,3,2868.5922774004484,397.6699262344796,1394.7780332295258,3045.467561411904
122,189,3,2920.7662796330287,316.2535860890754,1347.196750469743,3045.467561411904
123,176,3,2909.719861637693,325.49390387526887,1347.8204794603976,3045.467561411904
124,185,3,2909.0715735690146,317.88322307064175,1491.7243792479098,3045.467561411904
125,193,3,2909.893339724667,329.88300390459375,1492.9157640709539,3045.467561411904
126,198,3,2885.114596299519,343.70426420606276,1425.2523548593797,3045.467561411904
127,180,3,2904.894646439668,321.90274132810464,1514.1377295717498,3045.467561411904
128,189,3,2911.587977384876,325.1245333228572,1528.8977630638021,3045.467561411904
129,200,3,2904.575061892714,323.34248352452437,1640.3029113532473,3045.467561411904
130,191,3,2913.421509243591,323.1756663508043,1492.3474620087618,3045.467561411904
131,182,3,2928.671816255533,302.72545267372044,1595.8962639583062,3045.467561411904
132,190,3,2888.797714728347,354.52116949169437,1321.0908104098212,3045.467561411904
133,184,3,2925.010208607023,307.5934203238975,1593.9535703051083,3045.467561411904
134,207,3,2906.4598022410855,322.46189790972875,1459.4609647868124,3045.467561411904
135,190,3,2903.846931857614,335.53193186084377,1576.7885072134054,3045.467561411904
136,174,3,2928.953430928999,326.45007297612494,1360.8306416720418,3045.467561411904
137,177,3,2935.502033664083,282.41417195923754,1473.187546448639,3045.467561411904
138,179,3,2919.3241222504703,329.3737174793237,1467.959561091775,3045.467561411904
139,189,3,2890.057047411819,360.39273176741733,1482.0983526951247,3045.467561411904
140,179,3,2912.9543604016585,316.2178061700079,1491.7243792479098,3045.467561411904
141,178,3,2901.7670457579484,324.2232186658938,1536.9337983015073,3045.467561411904
142,163,3,2902.3233867889376,341.5120036471284,1523.0314327669216,3045.467561411904
143,179,3,2928.627292006727,272.62100703751616,1347.8204794603976,3045.467561411904
144,189,3,2893.927532532073,342.32307336562184,1524.3203178169256,3045.467561411904
145,188,3,2917.317172734998,331.5547720355085,1483.1679900397212,3045.467561411904
146,176,3,2920.9366164630032,294.3345349735745,1381.2842529337615,3045.467561411904
147,171,3,2918.265016698824,284.48088501709236,1438.6372741341115,3045.467561411904
148,168,3,2888.3095180639434,366.3774610404454,1458.3619993916438,3045.467561411904
149,180,3,2919.1264549595217,332.11609522116595,1395.4457447067507,3045.467561411904
150,193,3,2889.199653260926,357.5419108032069,1435.3808749171128,3045.467561411904
151,184,3,2915.7723427790784,304.9360284843511,1559.8619250044198,3045.467561411904
152,188,3,2909.120185280681,352.4374039089954,1306.8964936897248,3045.467561411904
153,171,3,2920.7051841254433,319.73873066477034,1336.8606027248081,3045.467561411904
154,178,3,2889.256914521515,347.1961583903734,1534.0499822709853,3045.467561411904
155,193,3,2922.4100326775288,296.1118473384037,1481.4795491276175,3045.467561411904
156,177,3,2915.757713332586,305.25078558219235,1508.8167975643064,3045.467561411904
157,198,3,2940.9046985855025,252.36538756532357,1482.944298132741,3045.467561411904
158,183,3,2881.9107244213233,369.7194686752921,1486.4192773016514,3045.467561411904
159,178,3,2880.275927969113,360.21190805193146,1482.6627517855848,3045.467561411904
160,189,3,2903.0052531208275,337.3754297092581,1472.981923290934,3060.18020215656
161,190,3,2882.05260990155,354.95194432390525,1491.7243792479098,3060.18020215656
162,165,3,2934.644483781495,283.33542906306394,1516.655484821124,3060.18020215656
163,192,3,2910.627259661701,355.87505567264657,1483.4496323277685,3060.18020215656
164,168,3,2950.2728741764836,279.9334260410752,1467.959561091775,3060.18020215656
165,168,3,2934.0082248733765,306.6686372959619,1460.4943662265935,3060.18020215656
166,187,3,2914.508042231768,344.9068088367716,1539.470502905609,3060.18020215656
167,172,3,2930.431785161697,304.20418121596185,1459.5838487317815,3060.18020215656
168,175,3,2902.4392253361293,360.7157470588014,1456.2027603808194,3060.18020215656
169,204,3,2925.640227008575,345.54863551953537,1327.8698217313238,3060.18020215656
170,169,3,2946.508574066374,295.23451967690266,1402.155725604841,3060.18020215656
171,166,3,2930.9428255660855,332.4393176143711,1484.3915897931092,3060.18020215656
172,181,3,2920.3570290604903,351.2161943461717,1338.5639492080165,3060.18020215656
173,172,3,2942.444745150141,318.15728560837465,1419.500984034192,3060.18020215656
174,193,3,2908.4388904678726,355.78288500243866,1327.2213662012093,3060.18020215656
175,196,3,2910.6459374704073,340.11283619101516,1437.60283040769,3060.18020215656
176,163,3,2946.0512724150612,317.09285957754923,1605.6477139462947,3060.18020215656
177,191,3,2920.248690525537,342.8345204023012,1441.8709485107167,3060.18020215656
178,172,3,2939.2440629456237,316.93096168985704,1492.9157640709539,3060.18020215656
179,181,3,2913.163701372111,354.45461894454024,1414.8294662719202,3060.18020215656
180,185,3,2899.96282817699,358.9584156063539,1470.594078154744,3060.18020215656
181,187,3,2909.56183932277,347.28051751896106,1548.3729763755457,3060.18020215656
182,190,3,2893.572964581494,361.65482172887295,1516.1445378729588,3060.18020215656
183,188,3,2933.3886466279378,303.97868097282077,1579.3859448991875,3060.18020215656
184,180,3,2925.097190642156,329.9164595286428,1492.9157640709539,3060.18020215656
185,167,3,2965.832908010486,265.76366554873505,1361.5599726426212,3060.18020215656
186,154,3,2899.4995423394894,372.4000642110284,1318.9800718301174,3060.18020215656
187,169,3,2948.078340150547,290.2107286963255,1471.7610412468791,3060.18020215656
188,176,3,2929.595153203759,320.2118743733768,1554.4512363515341,3060.18020215656
189,184,3,2945.580960736969,293.58722803675346,1601.6080845646907,3060.18020215656
190,187,3,2964.960488528402,284.80010518626665,1319.0104553547176,3060.18020215656
191,169,3,2904.6838979203776,361.0987089214005,1361.403395247885,3060.18020215656
192,187,3,2920.2521180682606,321.8607293275518,1601.6080845646907,3060.18020215656
193,196,3,2879.4573584238597,388.6203743538656,1369.3368956022923,3060.18020215656
194,175,3,2951.7488978575843,289.0373647234167,1485.9675696200538,3060.18020215656
195,189,3,2925.032196151865,309.1686881405884,1481.9843841887523,3060.18020215656
196,195,3,2919.4117194800924,340.40294915947,1491.7243792479098,3060.18020215656
197,194,3,2877.970517206715,372.6440601110321,1304.2319245117994,3060.18020215656
198,169,3,2876.7231239003336,397.8223775697304,1396.9746039831552,3060.18020215656
199,172,3,2913.0747661688356,339.31912051723367,1441.0105460421514,3060.18020215656
200,163,3,2959.5064647999393,292.71468313889335,1482.1293947610066,3060.18020215656
201,175,3,2948.3243282913286,324.2428025909396,1601.6080845646907,3060.18020215656
202,180,3,2929.9165355134396,331.88282321861516,1338.5639492080165,3060.18020215656
203,193,3,2915.073699390056,342.49587532322886,1368.9709398163789,3060.18020215656
204,179,3,2952.92509660525,291.1178903506526,1467.959561091775,3060.18020215656
205,199,3,2911.1287143648397,342.03813157106407,1506.7527057728594,3060.18020215656
206,187,3,2910.87622337078,353.0505945843759,1470.594078154744,3060.18020215656
207,185,3,2932.240819365856,323.41778612957,1458.5220894232912,3060.18020215656
208,179,3,2956.8559958991495,282.07404388667476,1454.2534975630088,3060.18020215656
209,169,3,2926.681980346481,328.0477926606562,1472.981923290934,3060.18020215656
210,172,3,2943.234413808117,283.3492665586196,1610.6419651849048,3060.18020215656
211,177,3,2936.1695662678007,326.50921404133584,1468.1802166924736,3060.18020215656
212,165,3,2938.884026297994,291.9071911531249,1472.981923290934,3060.18020215656
213,193,3,2920.6279643199928,344.72745716873237,1467.3645308878822,3060.18020215656
214,166,3,2903.0409748239626,376.6379102205503,1482.6627517855848,3060.18020215656
215,166,3,2939.2080218289893,325.4957288597693,1492.32229706005,3060.18020215656
216,161,3,2947.245976187004,301.2004382388908,1333.9361617180039,3060.18020215656
217,197,3,2915.5531565952106,350.5987728711952,1360.8306416720418,3060.18020215656
218,155,3,2916.559986785329,343.17791008855914,1401.5795090650288,3060.18020215656
219,182,3,2952.6046734389106,294.0056429716457,1594.6204837881949,3060.18020215656
220,198,3,2926.340949741643,320.688366699333,1617.067992836755,3060.18020215656
221,187,3,2885.331047859562,376.4941621661531,1362.1208874339075,3060.18020215656
222,179,3,2950.3336387204904,291.6467900850828,1400.8123684275351,3060.18020215656
223,185,3,2918.1387847354117,339.2100533217875,1372.3592427604772,3060.18020215656
224,174,3,2935.132301822608,304.28232948036236,1502.227989172556,3060.18020215656
225,196,3,2919.591303091979,355.2510097490019,1489.554330250553,3060.18020215656
226,179,3,2907.9358543408393,361.496831369049,1414.8294662719202,3060.18020215656
227,200,3,2890.6947839955988,354.56120192671415,1416.3646609709078,3060.18020215656
228,187,3,2948.557031480188,286.9508815419985,1613.5974663906304,3060.18020215656
229,154,3,2900.2882210226962,366.18377940061345,1439.684031720739,3060.18020215656
230,178,3,2923.412686071389,318.61293035563483,1470.594078154744,3060.18020215656
231,179,3,2927.519239190966,315.5143939731244,1481.9843841887523,3060.18020215656
232,182,3,2935.0363973096237,302.4057385333329,1548.5192250873101,3060.18020215656
233,184,3,2904.936622778993,350.2413051006747,1258.5166587930469,3060.18020215656
234,183,3,2892.8364309068884,367.10736586986275,1481.9843841887523,3060.18020215656
235,182,3,2926.806097788351,312.2627300810982,1599.5804356238928,3060.18020215656
236,175,3,2939.649967331772,299.68835873664403,1482.6627517855848,3060.18020215656
237,185,3,2914.7676863053557,346.92220297765743,1354.9764944982783,3060.18020215656
238,194,3,2887.1905526737482,373.3476590281466,1492.3474620087618,3060.18020215656
239,174,3,2940.5903493305063,297.27556824887176,1547.5951944083029,3060.18020215656
240,182,3,2910.5494209315325,344.97925238278685,1435.1083587864532,3060.18020215656
241,162,3,2938.7298086612673,288.32142679223506,1601.6080845646907,3060.18020215656
242,190,3,2935.498919327748,313.3222241955615,1370.2124534481,3060.18020215656
243,194,3,2887.3445723407663,383.5584400238136,1286.952425364935,3060.18020215656
244,185,3,2900.533783394059,348.97348088731434,1483.4496323277685,3060.18020215656
245,167,3,2925.510125329815,335.6373465849987,1367.9681514444026,3060.18020215656
246,180,3,2909.151971109236,370.26399508089037,1435.1083587864532,3060.18020215656
247,167,3,2916.2694802184205,337.8948167852421,1377.72324491551,3060.18020215656
248,173,3,2932.631319365929,300.8806281048509,1347.8204794603976,3060.18020215656
249,177,3,2892.8694238397784,367.49175674617715,1436.0866542617762,3060.18020215656
250,177,3,2923.1181294448284,325.2555572126928,1350.9097501840774,3060.18020215656
251,170,3,2915.3672762139886,324.3419037210187,1527.3876244293276,3060.18020215656
252,179,3,2920.999625274763,344.004521467481,1430.2430281202176,3060.18020215656
253,158,3,2932.201941826448,317.115805838553,1473.0678396788016,3060.18020215656
254,184,3,2931.5408513631733,326.6681223682353,1539.470502905609,3060.18020215656
255,166,3,2932.324951151713,309.3367990522658,1556.888255803787,3060.18020215656
256,189,3,2922.477426447485,321.61697657608426,1471.7685869915945,3060.18020215656
257,172,3,2893.975261461332,363.2187989184861,1491.7243792479098,3060.18020215656
258,177,3,2932.2121436699786,315.8125386535808,1428.8868479309012,3060.18020215656
259,192,3,2873.931331823152,410.441749222414,1385.1725456162997,3060.18020215656
260,181,3,2946.7127335065734,303.6220463956547,1482.6627517855848,3060.18020215656
261,161,3,2950.7735153597605,291.0878590000093,1452.1171094037868,3060.18020215656
262,173,3,2940.668825434448,269.95853438310604,1643.452331219609,3060.18020215656
263,188,3,2923.486812137857,331.07836947245147,1495.4947760020707,3060.18020215656
264,172,3,2942.0323862639434,306.5705045607874,1477.3890721912248,3060.18020215656
265,185,3,2943.433508563412,298.0942437166309,1392.5982245198818,3060.18020215656
266,182,3,2908.976391812368,366.82078220051085,1331.4216274051612,3060.18020215656
267,167,3,2934.534280546319,309.6338984269009,1605.6477139462947,3060.18020215656
268,177,3,2923.744508649998,329.1482534047731,1513.8275683795207,3060.18020215656
269,171,3,2956.1637325051774,287.93926709253395,1601.6080845646907,3060.18020215656
270,173,3,2933.674160334529,336.9692599875514,1370.2124534481,3060.18020215656
271,176,3,2952.166559079785,292.9050865421347,1392.5982245198818,3060.18020215656
272,190,3,2923.0870360246145,341.70401149015265,1572.6374673811795,3060.18020215656
273,194,3,2932.1970592399257,335.2584915564472,1256.8426174319634,3060.18020215656
274,180,3,2919.0900147819834,338.00882455757386,1599.5804356238928,3060.18020215656
275,173,3,2942.7474609948376,297.35888843032666,1433.9631057459067,3060.18020215656
276,185,3,2923.066951138336,326.39995118856325,1477.2902812903612,3060.18020215656
277,179,3,2945.3168913776612,283.2967604521456,1360.8306416720418,3060.18020215656
278,174,3,2896.929729683451,378.75489659202026,1408.8741821863298,3060.18020215656
279,199,3,2935.6497248277087,303.93366973465294,1319.0104553547176,3060.18020215656
280,171,3,2920.930366457925,343.0893214461655,1340.6432826448668,3060.18020215656
281,182,3,2905.3319794591225,354.43250550328077,1404.8889555782416,3060.18020215656
282,163,3,2948.3482376805623,304.5068926160949,1532.9265415864752,3060.18020215656
283,161,3,2948.724854359185,310.9238313532165,1513.0321036520872,3060.18020215656
284,180,3,2924.342651945152,338.93923437436484,1462.7479846892577,3060.18020215656
285,170,3,2939.226919743098,305.371408326116,1472.525543276119,3060.18020215656
286,183,3,2937.5243020161092,308.132160677698,1504.9283074172101,3060.18020215656
287,180,3,2920.536891584986,339.44847848749373,1613.2125685472824,3060.18020215656
288,196,3,2912.579427082464,357.2717576349247,1319.0104553547176,3060.18020215656
289,162,3,2940.444490574466,310.5475397728112,1482.1293947610066,3060.18020215656
290,193,3,2925.6092466146583,345.98912403291234,1428.2949477395139,3060.18020215656
291,179,3,2914.2359716284063,363.5308589352661,1492.9157640709539,3060.18020215656
292,189,3,2916.9477593235697,312.21503437209526,1491.7243792479098,3060.18020215656
293,180,3,2916.6431100877426,319.57776746724005,1482.1293947610066,3060.18020215656
294,174,3,2935.049202075547,327.1427219571754,1609.805756226503,3060.18020215656
295,179,3,2938.7433071677324,320.2861767805466,1482.6627517855848,3060.18020215656
296,162,3,2916.8543605991667,324.4690388583457,1464.880672961737,3060.18020215656
297,176,3,2917.630682955614,353.95199499889304,1318.7503081437274,3060.18020215656
298,154,3,2918.6620036662957,359.68937063022645,1502.0192262141497,3060.18020215656
299,177,3,2930.150753245841,346.99948558769154,1318.231392898066,3060.18020215656
300,191,3,2890.6026758429475,380.63151177682494,1321.8641373098126,3060.18020215656
301,174,3,2920.151638270175,335.59357308963615,1465.7578256089594,3060.18020215656
302,168,3,2921.3620700478264,341.15146289273144,1407.5002968671372,3060.18020215656
303,173,3,2922.8952760631414,335.54860806852565,1482.6627517855848,3060.18020215656
304,162,3,2921.016495536006,342.5348875266127,1470.594078154744,3060.18020215656
305,185,3,2905.015846302229,371.03422336718654,1459.2305009869444,3060.18020215656
306,185,3,2916.2583481836673,339.1532468161839,1448.8153918354208,3060.18020215656
307,192,3,2918.248209054247,323.4883032308489,1338.93947909274,3060.18020215656
308,186,3,2922.7125425595877,320.4913326431974,1349.8886388335623,3060.18020215656
309,172,3,2955.6454463489977,269.694854406438,1561.7136892132044,3060.18020215656
310,192,3,2878.787563661652,393.8476154343337,1424.5395419569509,3060.18020215656
311,202,3,2904.00862725062,352.003636759654,1390.2538682093739,3060.18020215656
312,174,3,2926.9877811791293,316.0178394690301,1327.6793424598704,3060.18020215656
313,160,3,2915.256897135865,340.7309656800167,1520.6563813145842,3060.18020215656
314,186,3,2938.425348261379,290.3214499260498,1482.1293947610066,3060.18020215656
315,183,3,2895.4651903448175,377.6496687617411,1147.9945033523472,3060.18020215656
316,178,3,2899.697969784278,351.60546770741007,1487.0666995868407,3060.18020215656
317,185,3,2928.481070189437,303.64514604649867,1550.020512035221,3060.18020215656
318,184,3,2905.7046752832593,361.05765008436015,1482.1293947610066,3060.18020215656
319,183,3,2899.026728788629,360.9092763250613,1337.720766760989,3060.18020215656
320,190,3,2947.4566493472003,288.1661546254124,1621.1466157151422,3060.18020215656
321,186,3,2925.7313229026877,332.2333567566569,1454.1711754573298,3060.18020215656
322,194,3,2920.484289583453,319.7776785039421,1414.3567900787539,3060.18020215656
323,191,3,2922.952740724877,317.7289208317591,1491.7243792479098,3060.18020215656
324,185,3,2900.9768652599737,359.2346977630191,1433.0706532190495,3060.18020215656
325,167,3,2908.2554720895732,351.17337028904103,1375.765779573596,3060.18020215656
326,198,3,2920.8412826270305,359.97577040229953,1392.5982245198818,3060.18020215656
327,179,3,2946.7009842288735,303.5486074302162,1472.0480646199549,3060.18020215656
328,186,3,2905.299847042462,359.5597558403188,1428.8868479309012,3060.18020215656
329,180,3,2895.856826374942,365.26058860109123,1327.6793424598704,3060.18020215656
330,199,3,2925.889553690656,324.7922043898749,1320.867224031633,3060.18020215656
331,177,3,2936.2186709633093,315.4396172518541,1371.9847593330082,3060.18020215656
332,160,3,2937.072350765982,317.53199640016015,1552.5090843590506,3060.18020215656
333,174,3,2946.2970281047096,275.42843296427185,1379.8407775911132,3060.18020215656
334,178,3,2921.15414737563,322.8490493541318,1470.0601855029017,3060.18020215656
335,187,3,2899.2554372364843,344.3958884985254,1304.2319245117994,3060.18020215656
336,179,3,2933.829635534684,306.88902850789265,1482.1293947610066,3060.18020215656
337,160,3,2915.3483255033334,335.83037276492155,1497.8532603318313,3060.18020215656
338,171,3,2917.470312775453,329.40519639426947,1453.1533640693149,3060.18020215656
339,190,3,2888.9294978293583,388.2550798252954,1240.3798317199987,3060.18020215656
340,189,3,2909.053168120298,357.974309712229,1435.8472175301233,3060.18020215656
341,175,3,2916.9208379062543,331.7523498886737,1491.7243792479098,3060.18020215656
342,164,3,2928.017994401246,334.9505991152096,1371.9847593330082,3060.18020215656
343,189,3,2908.8555404929275,351.7811055573601,1579.3859448991875,3060.18020215656
344,191,3,2939.906340850245,309.3947371176831,1466.252063116725,3060.18020215656
345,184,3,2916.9697299891973,334.6938993813312,1561.685769391967,3060.18020215656
346,194,3,2915.7916497971887,357.5093402346659,1325.878201402974,3060.18020215656
347,175,3,2922.631830566521,335.13233699752413,1336.399459436962,3060.18020215656
348,180,3,2945.7772256871176,294.7522085863532,1481.4795491276175,3060.18020215656
349,178,3,2937.0122250629715,302.098210919977,1457.8779424388529,3060.18020215656
350,192,3,2947.366561007677,306.0249663095076,1481.9843841887523,3060.18020215656
351,174,3,2918.718051656126,338.1800909237506,1486.7394511894947,3060.18020215656
352,164,3,2919.101926366991,328.7160083253312,1460.4943662265935,3060.18020215656
353,199,3,2925.029300230119,332.3375850936792,1360.8306416720418,3060.18020215656
354,181,3,2924.6124900964305,335.74083396923675,1496.9893009973748,3060.18020215656
