,feature,buy strategy weight,sell strategy weight
0,volume_adi,-20713978.187010083,16020808.01984781
1,volume_obv,-66172456.7382008,-61282217.1362191
2,volume_cmf,54286469.587237395,38151624.20517158
3,volume_fi,-10659662.687343452,2743402.8535591913
4,volume_em,15734896.833056409,-56617646.623768106
5,volume_sma_em,32832187.147800323,74833529.29932413
6,volume_vpt,28889034.223999344,5803982.688007107
7,volume_vwap,-20291817.802296255,-23893421.773118217
8,volume_mfi,60109889.84334949,-586432.1588522964
9,volume_nvi,-3923935.1893290216,4105353.3148711156
10,volatility_bbm,-56549759.08777167,57776859.81665404
11,volatility_bbh,-34385731.31423386,1957401.1936102225
12,volatility_bbl,-72071481.71187261,83688348.2580084
13,volatility_bbw,-355472.15808730223,25351509.342769936
14,volatility_bbp,63277025.20336027,-10040183.82255209
15,volatility_bbhi,27776480.10568433,-44654527.157857426
16,volatility_bbli,78551630.23164079,58118865.727187425
17,volatility_kcc,-91352341.43470788,54873618.04451445
18,volatility_kcw,8440748.852937222,-1171469.563962597
19,volatility_kcp,9888188.787288163,-76296849.12670855
20,volatility_kchi,17799616.7722601,-98469596.47325839
21,volatility_kcli,-13851746.717998305,54851290.99726417
22,volatility_dcl,-67257894.67511894,24417670.948021166
23,volatility_dch,12804012.206481403,120387922.8769342
24,volatility_dcm,-22503134.391842175,39863790.11555053
25,volatility_dcw,67791653.91145384,-79070157.31565367
26,volatility_dcp,-6954418.801272502,-52471649.6307937
27,volatility_atr,29186010.28787441,-9879801.426603498
28,volatility_ui,13064848.801144617,3317791.180064916
29,trend_macd,41562024.194238394,19484860.075088248
30,trend_macd_signal,60083416.02863853,-56161621.22691411
31,trend_macd_diff,-21621301.173959315,-521938.2252902407
32,trend_sma_slow,-49028085.50266929,-26024530.202663694
33,trend_ema_slow,-3746783.3612980964,96859820.86288328
34,trend_vortex_ind_pos,-92023795.99480775,-2045788.6315933273
35,trend_vortex_ind_neg,94090209.04072858,-65629559.080601126
36,trend_vortex_ind_diff,-28509071.36735621,-1713995.4945995936
37,trend_trix,-54510979.86686403,11459821.547903975
38,trend_mass_index,-23745298.621240783,-34245447.115552686
39,trend_dpo,237980.8878391622,65065745.79812988
40,trend_kst,26559365.58505632,16018714.29930536
41,trend_kst_sig,2605015.484618349,-50161503.04833915
42,trend_kst_diff,-2653797.4593723333,-22537201.858443912
43,trend_ichimoku_base,-44323067.79371287,6582615.96098449
44,trend_ichimoku_a,-52910431.82207153,-51821447.334602155
45,trend_ichimoku_b,-116050873.84411342,69376992.66514058
46,trend_stc,59087540.39268328,35464020.65900321
47,trend_adx,-14101872.726064386,-138901012.5449774
48,trend_adx_pos,-22149652.431224205,-27711594.3779305
49,trend_adx_neg,37901096.03323641,-31642172.14117756
50,trend_cci,7634817.9302876275,-38541509.649523236
51,trend_visual_ichimoku_a,-35895401.30516062,-21302453.30334251
52,trend_visual_ichimoku_b,-113050483.97720923,69628737.46144216
53,trend_aroon_up,-19006218.204896156,-80981547.91262253
54,trend_aroon_down,60801053.13047948,37944305.200138606
55,trend_aroon_ind,-3112044.399326708,-53910475.83696839
56,trend_psar_up_indicator,25103465.88943179,127689762.85085881
57,trend_psar_down_indicator,50049919.96710991,74110918.98296162
58,momentum_rsi,66696003.1834389,-63964627.10874887
59,momentum_stoch_rsi,148279339.41218495,-12477305.490888208
60,momentum_stoch_rsi_k,59112106.25155952,39446908.14434266
61,momentum_stoch_rsi_d,-5358975.307623555,6631632.543964966
62,momentum_tsi,19751648.258636083,-24269088.32593692
63,momentum_uo,31023993.028256267,51471481.21916767
64,momentum_stoch,51650246.9529793,-39439355.019398384
65,momentum_stoch_signal,51500133.027484424,-8744806.574971505
66,momentum_ao,-25917629.16009643,57020571.01545301
67,momentum_roc,35299421.57607227,-19286113.222284093
68,momentum_ppo,9920433.582644219,8390226.07233538
69,momentum_ppo_signal,38230975.64049261,33911165.74115374
70,momentum_ppo_hist,16218999.406761844,22741355.48755264
71,momentum_pvo,-30129032.717762396,61989118.23607837
72,momentum_pvo_signal,17686641.35812257,39439195.8766524
73,momentum_pvo_hist,54099379.36760132,-16690131.02185645
74,momentum_kama,-68400341.68742138,13145123.91065507
75,others_dr,24871731.703409754,-43542878.66732966
76,others_cr,-41028924.409192234,42944270.58844623
