gen,nevals,restart,sigma,avg,std,min,max
0,150,3,935010.0155286116,1081.640180136257,168.19481524057034,646.8883045360237,1509.5657815781628
1,150,3,912486.8364674037,1146.7536272344146,193.3609183278607,759.0460352619007,1901.2047336835242
2,150,3,916661.9187644518,1187.946832457841,207.83178188376357,667.8698970356445,1944.3414913813988
3,150,3,919540.3328542929,1261.922362717035,230.30257067095394,777.9699123635473,1927.9819696812744
4,150,3,929245.4486307986,1294.42655686305,250.46552944844174,660.2676637474235,2013.6478624603865
5,150,3,939008.433767806,1358.8665898592242,270.6012970536478,810.9109713288706,2212.824136046896
6,150,3,956618.4027617185,1366.5012312799104,271.89362823005445,688.2674091519814,2504.9672717906183
7,150,3,978233.1281812649,1347.9158228260346,270.67796507403943,824.4875877731264,2079.4453594737847
8,150,3,999384.426553643,1410.4981460655695,292.17580941588966,763.2617045343997,2268.1422083699563
9,150,3,1044974.2775180005,1460.1259327460918,297.2103460920968,816.1267263180101,2169.7519151382608
10,150,3,1083454.1507451814,1508.5671364361485,284.49774914937086,840.4425994232087,2199.101375780587
11,150,3,1116283.5028607592,1506.1267756571401,276.8329148873837,864.4921893384391,2318.586735482334
12,150,3,1144580.1719208132,1463.590971410682,272.5786173037876,852.1660154484974,2079.0757949358444
13,150,3,1180139.8375793127,1542.6194344602673,304.7911988681008,871.5732685139373,2225.684010212904
14,150,3,1205475.313385494,1574.3894699851214,291.80792290884125,823.2482831024797,2351.2571630671637
15,150,3,1224533.4977144885,1574.721925881745,307.67566762535256,765.0766404878109,2289.2265744177653
16,150,3,1247845.4217628662,1568.2228011569493,290.57121008553844,967.8402214088148,2317.972954208276
17,150,3,1264516.4266653708,1616.7747256350606,267.8141287306347,887.4902390014133,2329.629179515397
18,150,3,1265195.1424291525,1604.6546913586762,323.04080882968367,1000.0,2327.434723254669
19,150,3,1275624.7862924978,1612.470874162107,303.2760568155782,992.5651198474383,2273.3773779802423
20,150,3,1301690.231854066,1665.976625721393,282.7756218849578,1032.8343880628288,2549.2842839180225
21,150,3,1337301.0936138863,1600.8859821750793,279.11287044847893,1000.0,2485.843700247484
22,150,3,1362295.375939901,1634.6367463690792,332.45116897111404,990.4974213909416,2461.0704610467296
23,150,3,1404110.432000227,1646.3560935680223,304.1102741950759,928.4470138293716,2657.9268574673647
24,150,3,1453014.2799704124,1675.3241606786696,321.4404729901714,745.620258706925,2471.5481678408287
25,150,3,1509605.6743177907,1647.8543034590118,303.81581689137477,950.730293970895,2407.613816409614
26,150,3,1539438.5997962416,1720.4409735719735,284.9933235710259,745.4693141540623,2294.9817801408553
27,150,3,1567111.3601026265,1668.3284773264315,278.3122057737532,984.9425476258953,2462.685946360422
28,150,3,1594978.4366096365,1696.4688468839038,280.62002824362645,1000.0,2427.4435923792907
29,150,3,1603791.9609072525,1692.1896578631531,298.83192696377637,931.5553810673534,2897.9272007215613
30,150,3,1626933.801325715,1620.8372863825286,287.83566575261204,1000.0,2262.866328195991
31,150,3,1634169.610410905,1700.9808337931934,300.67996155289984,983.3698079063615,2350.5078394597745
32,150,3,1639311.6888315934,1735.0469452767409,259.72205183057775,1121.6477117678828,2441.9072106115536
33,150,3,1662705.0987933604,1689.896382695624,282.12916726938704,1083.0568417747177,2429.140045291289
34,150,3,1671020.4346127363,1750.9125587321616,318.662153344075,1076.5180645134703,2444.8241116126014
35,150,3,1663626.225141498,1719.3381482320713,317.1187814045656,1019.1741459828634,2429.0836141386058
36,150,3,1659777.172443825,1738.4475977217294,250.8551419899915,1138.9791109015162,2475.745222521654
37,150,3,1650299.498312382,1712.986711402962,284.15752254406345,1000.0,2301.5522198956055
38,150,3,1633671.8737314574,1800.132968060652,303.8825651134079,1124.8155045857636,2667.2488505751803
39,150,3,1639857.1112589631,1797.6855499409226,277.61977173897276,962.0619693448266,2583.784163195357
