gen,nevals,restart,sigma,avg,std,min,max
0,50,17,953.6058834860596,1080.4949882974715,424.26313688670615,510.46246743355806,2810.948320774188
1,50,17,919.4934128476212,1151.415912718177,411.456631032341,328.86159598835565,2893.2828030617784
2,50,17,894.5162607115209,1148.509490155674,498.55164759090604,430.0798438533873,3551.0793573031146
3,50,17,872.2550306550713,1151.1874747303982,454.28584175398566,440.6263113618048,2464.8827602209067
4,50,17,858.6292428020841,1292.3043733279796,496.6799837858128,520.3276399359116,3037.227331335356
5,50,17,847.670161312976,1401.312771310772,768.3122754580826,486.1764626584787,4498.749081591067
6,50,17,839.1383743904952,1364.3710370038016,737.4338193361622,471.2879421700467,4908.20011602729
7,50,17,834.2595630516342,1485.4579843323447,625.8587515448658,749.0635995845083,3855.989019762056
8,50,17,828.8805184523935,1646.9991598039499,569.8896320104963,770.7188631246172,3285.163024978804
9,50,17,826.3311815435072,1906.36743896664,864.7710623181963,721.579798554541,4847.827995286413
10,50,17,825.1355594467276,1794.8584985792165,943.2206732398932,435.5210706685297,6150.5161109559895
11,50,17,823.1242406276616,1869.437439514979,970.4980153360898,504.4226175087138,5087.595676204608
12,50,17,820.4940298443473,1911.448719305978,702.1333905231273,824.3160927597373,3855.363989510009
13,50,17,823.527879857834,2122.0128783646787,1014.1560558863282,467.3531286852713,5149.14808994494
14,50,17,827.7429940242827,2084.709313538609,789.2157473932093,636.4743971954222,4374.607726922784
15,50,17,831.5369839677213,2073.4303307192035,769.2232843810518,437.87424559530956,4400.972569193531
16,50,17,837.5512775162936,2041.101598082231,809.7306654514465,416.0422917223312,4346.80080805108
17,50,17,842.7957603302947,2146.19515507129,1734.4719746332817,693.9693889106278,12918.560380464867
18,50,17,852.0785390277393,2116.318667125272,970.539680665036,386.400357637477,5344.42832429547
19,50,17,860.6121179318715,2183.5571989252094,1108.0677249848225,521.6149939453776,5956.919379542789
20,50,17,872.4427352321403,2164.366038610572,843.7369265552736,472.53085507419155,4361.0165586982075
21,50,17,884.2442027565259,2268.249971714887,962.9593646035511,869.7714402867994,4908.277380010952
22,50,17,896.6912719261438,2370.833105688892,1064.0404298458527,674.55789851658,4573.583042741432
23,50,17,909.2986899228463,2333.2226485747165,1040.4602925368035,685.9731556071888,4989.393401098273
24,50,17,915.6888229786786,2258.759287658144,1017.1985668966892,439.14507432816015,5646.369195596861
25,50,17,920.9197813786536,2679.1429025444986,1212.2606899085592,864.5791825541612,5326.684093730347
26,50,17,922.6995953965891,2363.3758880232326,902.6381064145874,742.4207150058538,4536.91126710912
27,50,17,931.7040600242992,2529.576842512469,1085.923321029964,790.6677761324745,5072.383181041324
28,50,17,941.1631937958803,3206.1174878812512,2069.4111193978733,736.0948068621894,12474.587956995914
29,50,17,946.7050399228517,2619.5049617304744,1178.8116142166257,1022.5819681056773,7627.250469463977
30,50,17,952.1574172496762,2430.602970722158,1279.2892969449033,747.5454642760124,6844.899137803652
31,50,17,960.9201302322199,2837.522221345698,1350.9112714838284,698.4879339602775,6172.988593317327
32,50,17,967.5592512581769,2825.002927649299,1390.9910019437928,733.1646038235484,9161.268158082481
33,50,17,973.0236687804166,2690.2818650426816,1391.0629620762822,739.3720576418062,6273.568148461323
34,50,17,985.3157171191522,2888.011715943833,1265.8419775960529,581.6516366375682,6896.040052557322
35,50,17,992.9251393552064,2874.4247679570485,1673.8567094431862,748.6141000283305,7212.942880124595
