,feature,buy strategy weight,sell strategy weight
0,volume_adi,-345011.4394642504,-1580660.8958873078
1,volume_obv,1175774.7845752342,-974126.7875852806
2,volume_cmf,25349.61781823449,-491335.8520287238
3,volume_fi,328679.4264117405,-2299810.1349290716
4,volume_em,306465.46109654126,1767737.9882018
5,volume_sma_em,-603838.4028852698,1540081.7651266714
6,volume_vpt,1685481.2442065817,-383827.85529394844
7,volume_vwap,-1040287.4352049665,258359.50573636917
8,volume_mfi,2202488.9605118874,-2475453.323068041
9,volume_nvi,-454153.5204206803,424636.13316985604
10,volatility_bbm,-2057100.4103287095,-227539.53614112077
11,volatility_bbh,-1353061.0634246822,1687990.3502620298
12,volatility_bbl,1892936.4133293603,1098106.3772164602
13,volatility_bbw,-1301838.4079999216,246249.58276318182
14,volatility_bbp,728746.7590388283,-884732.0335189061
15,volatility_bbhi,-2164254.65566627,1902651.7219820824
16,volatility_bbli,-105957.47276547377,1730883.533398101
17,volatility_kcc,-610116.4472547155,-141598.92164279855
18,volatility_kcw,-84423.14954765688,-931323.6590469038
19,volatility_kcp,886579.4345639135,-862889.0619209718
20,volatility_kchi,-847234.3221585373,1010893.4706273103
21,volatility_kcli,459050.3803555391,901613.8293893158
22,volatility_dcl,-1642607.0689833225,-556608.2990939191
23,volatility_dch,-17153.96247217653,-236950.34227923187
24,volatility_dcm,-734376.081839212,122358.70025975624
25,volatility_dcw,-912863.3587225082,-1599445.0332311625
26,volatility_dcp,281980.3833180998,-1342688.6023166848
27,volatility_atr,462970.39139250864,-1084151.4911274642
28,volatility_ui,129549.42916431784,446333.6297562988
29,trend_macd,-294394.7763748531,-241782.84352605243
30,trend_macd_signal,-939010.4696034676,-377892.81336783443
31,trend_macd_diff,-325218.26909340406,-1034932.0506777167
32,trend_sma_slow,148986.05181395693,1485374.4752339208
33,trend_ema_slow,-1743641.9957154854,-595775.8838978864
34,trend_vortex_ind_pos,1306609.468426563,-623250.183279571
35,trend_vortex_ind_neg,-295824.81279158907,173585.3778722228
36,trend_vortex_ind_diff,-203018.79941883907,1000315.639608872
37,trend_trix,1237054.7885736562,664185.9572720125
38,trend_mass_index,-378653.8374533968,1541755.5244073346
39,trend_dpo,-523416.7734793029,1368783.2264277702
40,trend_kst,849951.7698141244,-234900.82189774833
41,trend_kst_sig,-39784.12260817265,-1179119.9831500847
42,trend_kst_diff,-17953.684126399836,904832.1107164148
43,trend_ichimoku_base,-2433675.128446809,138127.71936642204
44,trend_ichimoku_a,-1140814.7594075324,775921.6150612377
45,trend_ichimoku_b,-717369.5036762793,1618598.779355988
46,trend_stc,-1749714.3143407998,736251.9467340013
47,trend_adx,-831477.8407517165,288912.8075771069
48,trend_adx_pos,-537365.508711144,-245485.66784983873
49,trend_adx_neg,2407498.2148942803,3485085.275189001
50,trend_cci,59065.87906659054,159434.30734002747
51,trend_visual_ichimoku_a,2365364.132366827,-809734.3817350228
52,trend_visual_ichimoku_b,696863.891361986,-181273.25507448893
53,trend_aroon_up,1978153.422004304,778641.5890616088
54,trend_aroon_down,-94083.23503263842,1181457.0242049666
55,trend_aroon_ind,-11939.819008264574,-196142.9049810936
56,trend_psar_up_indicator,-639259.5674595186,273078.33202559437
57,trend_psar_down_indicator,-522643.06019257987,2527653.4705157024
58,momentum_rsi,1099942.7004834618,1111239.4552971893
59,momentum_stoch_rsi,853866.0431337912,-1470229.3459626383
60,momentum_stoch_rsi_k,-1329001.487631863,530351.623667645
61,momentum_stoch_rsi_d,-639531.8705178638,-358756.6490112425
62,momentum_tsi,-1173783.8440248864,-278131.05821504584
63,momentum_uo,2103008.789192931,-210436.35653468038
64,momentum_stoch,-1605118.1747686726,-1127045.7200451915
65,momentum_stoch_signal,-189561.3370359844,-452130.6138561231
66,momentum_ao,442362.7426663841,-494239.60336723435
67,momentum_roc,58140.77054007584,-1329207.6393003054
68,momentum_ppo,1374312.1943915403,-346806.24400403316
69,momentum_ppo_signal,51301.889365930896,401734.6161503
70,momentum_ppo_hist,938748.649265209,-849390.5592100773
71,momentum_pvo,820495.2206470161,291788.1060724134
72,momentum_pvo_signal,-196504.17834191548,873344.3545143865
73,momentum_pvo_hist,-642510.6110411636,2267216.0789391836
74,momentum_kama,313535.9706754681,-1768415.8477127545
75,others_dr,-707695.1053641276,-812265.2719172065
76,others_cr,-2742880.758525662,1736832.8754968955
