,feature,buy strategy weight,sell strategy weight
0,volume_adi,-17867.02972045933,18078.79808398501
1,volume_obv,-9890.679080271988,-3512.53290117904
2,volume_cmf,-395.70170884411607,-296.39206032694
3,volume_fi,-23272.79097157647,-615.7401923173198
4,volume_em,3085.302091928662,-11109.524502913153
5,volume_sma_em,5207.592505366857,-12183.085921330867
6,volume_vpt,-5787.0800766836655,-12796.019489379782
7,volume_vwap,-4545.4965767764,11825.3469613796
8,volume_mfi,-13862.146953694139,26865.95001698698
9,volume_nvi,14529.74106962007,1767.7466843185478
10,volatility_bbm,-5343.851172118841,19985.35125700418
11,volatility_bbh,5821.674775222779,26599.64680501241
12,volatility_bbl,3699.1631265794686,25628.459621790036
13,volatility_bbw,15756.247021931958,-12344.562705817207
14,volatility_bbp,-10675.183063237428,-9744.610242486022
15,volatility_bbhi,8279.561300693547,-12721.148493788533
16,volatility_bbli,-23465.158435972146,4376.63506393046
17,volatility_kcc,-1794.4606568146046,22254.724576966368
18,volatility_kcw,323.2654083786271,-17089.062629367418
19,volatility_kcp,-2840.4068734351667,-13367.470974125199
20,volatility_kchi,-9129.401266407502,-21803.392344988948
21,volatility_kcli,-5578.562043928247,-9067.630123170104
22,volatility_dcl,-6331.850357990609,-13135.966770033769
23,volatility_dch,-8701.82980386873,-8873.680395675501
24,volatility_dcm,9668.032975221633,3862.9835265921206
25,volatility_dcw,28595.6543556295,-2170.9995629733435
26,volatility_dcp,8384.051933618528,-1202.8888507940142
27,volatility_atr,17038.198556890722,-4391.313651082393
28,volatility_ui,6075.856398668695,-521.0099723143342
29,trend_macd,-18341.514144256987,-16090.398730471352
30,trend_macd_signal,-11105.1065035922,-21427.198495691315
31,trend_macd_diff,-14379.9595925334,569.7703949294907
32,trend_sma_slow,-8584.211857175558,13167.495048082932
33,trend_ema_slow,18727.883501165696,2950.8213375221567
34,trend_vortex_ind_pos,-36154.83522109916,-9164.105211904553
35,trend_vortex_ind_neg,14874.946498034145,-7517.1260923021955
36,trend_vortex_ind_diff,-26900.962509159417,7069.029976022747
37,trend_trix,-14623.721386672518,-3213.9783447135374
38,trend_mass_index,-3923.3459428869637,-12494.754108603194
39,trend_dpo,201.1371660577886,-13475.096211123448
40,trend_kst,-38.14027866574952,-1774.7761366678142
41,trend_kst_sig,12640.042457846552,-5098.812228211207
42,trend_kst_diff,-8627.581237235778,-6143.916498737622
43,trend_ichimoku_base,17111.501253414644,2349.555690379467
44,trend_ichimoku_a,5491.2688950110505,12878.081111200121
45,trend_ichimoku_b,12515.018318775263,6493.941957656284
46,trend_stc,4020.2729830547632,-17602.11441698844
47,trend_adx,-4533.745695914016,23079.70266801491
48,trend_adx_pos,-6663.159144160865,-9585.667008899321
49,trend_adx_neg,13932.393843931924,-3611.032176146353
50,trend_cci,-2359.636052231761,16290.534336983854
51,trend_visual_ichimoku_a,-12636.908203445055,9828.827091061037
52,trend_visual_ichimoku_b,7278.203602847377,2682.6527141303086
53,trend_aroon_up,-2701.4840753283743,-16758.88171783314
54,trend_aroon_down,-7455.003465360279,-14166.385490449029
55,trend_aroon_ind,25250.048030563557,-1861.471944685863
56,trend_psar_up_indicator,2843.095581995674,19515.889780628415
57,trend_psar_down_indicator,-79.2182276438003,-9139.33270950881
58,momentum_rsi,-15070.96045072231,3992.992090251026
59,momentum_stoch_rsi,18454.932605333554,-5821.92051085253
60,momentum_stoch_rsi_k,-24574.65128674345,6546.332679110763
61,momentum_stoch_rsi_d,11501.367444426021,-3698.435568551694
62,momentum_tsi,-5796.987238199215,3301.4066115380324
63,momentum_uo,6242.693116517769,-33689.0611013189
64,momentum_stoch,3832.508655964267,-2395.007098857048
65,momentum_stoch_signal,-12653.55594289316,1404.550411009744
66,momentum_ao,-17302.444457116228,-12115.623379437828
67,momentum_roc,5450.6882634986,-12202.950100267997
68,momentum_ppo,10787.069088736656,-16665.816568274386
69,momentum_ppo_signal,-4551.819632356754,6815.158506393056
70,momentum_ppo_hist,1031.410861631824,346.9751502259586
71,momentum_pvo,15286.726153274498,-12035.263236290219
72,momentum_pvo_signal,-27428.355327336052,25448.775210954725
73,momentum_pvo_hist,32444.63201361625,-6294.318856257724
74,momentum_kama,-10595.908087620155,-5759.434157143365
75,others_dr,-17767.545723914238,-17005.916822849387
76,others_cr,21202.757655368645,14840.593941227971
