,feature,buy strategy weight,sell strategy weight
0,volume_adi,-0.9851439778062152,-0.875294052786237
1,volume_obv,-0.2518991937629642,0.7573208852864264
2,volume_cmf,-0.44117599922670947,0.8423242129399995
3,volume_fi,0.261274265834156,0.7101101545801725
4,volume_em,0.6607314486028417,0.3122895863668014
5,volume_sma_em,0.16367689219298498,-0.8714244073967508
6,volume_vpt,-0.5560347487443378,-0.5248026553417162
7,volume_vwap,-0.04173086745522503,0.40390547616264016
8,volume_mfi,-0.22702841250031258,0.4107262004862291
9,volume_nvi,-0.5722279076122387,-0.7131437457159717
10,volatility_bbm,-0.8600987385298047,0.985118236066318
11,volatility_bbh,0.020713182196897995,0.5413099399423309
12,volatility_bbl,-0.3905382589777129,-0.020611479439480274
13,volatility_bbw,0.6363248680542197,0.8248752236069989
14,volatility_bbp,0.17633145902705838,-0.9894839602213867
15,volatility_bbhi,-0.5409356598077693,0.24501904865859592
16,volatility_bbli,-0.18530106351357212,-0.8079197866919234
17,volatility_kcc,0.607566142159899,-0.9436968239018753
18,volatility_kcw,-0.5711389799661633,0.6275248103955224
19,volatility_kcp,0.7147782270756688,0.7928367291384595
20,volatility_kchi,0.939419043478178,-0.8730721673837278
21,volatility_kcli,-0.4684200402906571,0.7554628914243018
22,volatility_dcl,0.42229417996740004,-0.3941827640180049
23,volatility_dch,0.7519106556829673,-0.4202160208273782
24,volatility_dcm,-0.43363717472273056,0.11316541628183407
25,volatility_dcw,0.016211098294305337,-0.9909273087025403
26,volatility_dcp,-0.5410065582696655,-0.29885016764246486
27,volatility_atr,-0.7841839640934083,0.4890562546497872
28,volatility_ui,-0.0065253650783456685,0.6552687480575681
29,trend_macd,-0.0778330426252023,0.5157392365849993
30,trend_macd_signal,-0.8966435104333221,-0.6668722696206166
31,trend_macd_diff,0.026607299915935245,-0.36412147094866376
32,trend_sma_slow,0.5834530417437203,0.35979675055158067
33,trend_ema_slow,-0.2031304347544356,0.6201125305301662
34,trend_vortex_ind_pos,0.6968453876370004,-0.00789572640015379
35,trend_vortex_ind_neg,-0.918129042947522,0.8988186124039215
36,trend_vortex_ind_diff,-0.09927729261365048,-0.5612089743911863
37,trend_trix,0.304692151885694,0.5142278057264935
38,trend_mass_index,0.16976161888775598,0.9373504706806446
39,trend_dpo,0.5258993256633855,0.5719560343440722
40,trend_kst,0.8446946997042533,-0.7578892719094072
41,trend_kst_sig,0.8161917417269158,-0.6199207367953108
42,trend_kst_diff,0.8155281962689622,0.3730779295792004
43,trend_ichimoku_base,-0.320003999819352,-0.6046316898691853
44,trend_ichimoku_a,0.6824204096216655,0.6374235240372579
45,trend_ichimoku_b,-0.4121042852951122,0.4710097123995727
46,trend_stc,0.36540981444242804,-0.9993884122355738
47,trend_adx,-0.5248076427225759,-0.4758408030507657
48,trend_adx_pos,0.09199661836558737,-0.0509925656379997
49,trend_adx_neg,0.70817802110045,-0.8824020446719385
50,trend_cci,0.3820430727675759,-0.025581476654260804
51,trend_visual_ichimoku_a,0.5614916691910745,0.89063422146668
52,trend_visual_ichimoku_b,0.7905474324395598,-0.03232623129997636
53,trend_aroon_up,0.48105911528156153,0.8118222274736588
54,trend_aroon_down,-0.35413402704641483,0.9960810292203608
55,trend_aroon_ind,0.6951389304665847,-0.01832402268375799
56,trend_psar_up_indicator,0.2803724283656617,-0.12130485515156653
57,trend_psar_down_indicator,0.04529976439994354,-0.38900547118730966
58,momentum_rsi,-0.6176765656595384,-0.3446816495356082
59,momentum_stoch_rsi,-0.6153997816869614,0.25852269133091155
60,momentum_stoch_rsi_k,0.2324711487070883,0.8679219065049948
61,momentum_stoch_rsi_d,0.6652961081295614,-0.4678031586401976
62,momentum_tsi,0.7405229531849515,0.6208411414827202
63,momentum_uo,0.10516830580752701,0.21648854274992835
64,momentum_stoch,-0.34389939833852745,-0.44640267639831976
65,momentum_stoch_signal,0.5151517124277027,0.21804128531128297
66,momentum_ao,0.6024177166531857,-0.8520306987911543
67,momentum_roc,-0.22650560124020536,-0.23987988240527902
68,momentum_ppo,0.03253492995839191,0.4881537863758856
69,momentum_ppo_signal,-0.22951005493741472,0.09721137022844983
70,momentum_ppo_hist,-0.25667055974749786,-0.6505287719869064
71,momentum_pvo,-0.5260257255582697,-0.8069559024815494
72,momentum_pvo_signal,0.4860523407898223,-0.9996007203472632
73,momentum_pvo_hist,-0.9880031985993953,0.7209337415270214
74,momentum_kama,-0.6603573536059753,0.0634307866105015
75,others_dr,-0.6147221377952712,0.024918488068555344
76,others_cr,0.9994077550237286,-0.45069443340381277
