gen,nevals,restart,avg,std,min,max
67,177,6,2512.009605375337,261.1371478414154,1531.501026809319,2623.1181474867612
68,195,6,2499.6576924325673,274.34309484657103,1381.3791017501005,2623.1181474867612
69,180,6,2489.756502843484,299.0702046719822,1218.2182636616324,2623.1181474867612
70,187,6,2477.4476486333656,306.60074166340286,1335.5973527388505,2623.1181474867612
71,170,6,2509.1601283952746,262.2705889647917,1428.6052840402274,2625.6924055584363
72,185,6,2496.4406730963187,289.6168295125318,1314.491898219083,2625.6924055584363
73,188,6,2489.010890590672,297.4492045614257,1310.7071669657396,2625.6924055584363
74,158,6,2528.283175957071,258.62717826643825,1331.9147043611788,2625.6924055584363
75,191,6,2508.361466830404,269.91134409275924,1480.9872219116655,2625.6924055584363
76,189,6,2497.865093279644,273.2878522269389,1504.5760534499168,2625.6924055584363
77,188,6,2509.4913275261574,261.6719697083563,1308.0860372903571,2625.6924055584363
78,175,6,2522.8718126163294,257.1079716975856,1544.4294057084135,2625.6924055584363
79,178,6,2496.1359691889256,284.2482745631334,1312.0676943272997,2625.6924055584363
80,186,6,2485.8573586776843,302.59177526553293,1379.7401732133344,2625.6924055584363
81,204,6,2482.061614148536,298.29472158398585,1365.3118611787972,2625.6924055584363
82,168,6,2497.1196208392776,281.80064647308785,1293.557222773156,2625.6924055584363
83,174,6,2504.2736282745213,278.18518570275285,1341.862533918419,2625.6924055584363
84,183,6,2500.0291217143595,285.59979656440834,1338.8540989636463,2625.6924055584363
85,191,6,2513.0556762920264,259.5988547657173,1295.694177073052,2625.6924055584363
86,199,6,2475.3350931733457,308.41912250367585,1286.9694443585558,2625.6924055584363
87,186,6,2523.6085362107096,255.04854627784832,1426.4249095756581,2625.6924055584363
88,191,6,2521.8399206459067,252.72597474026358,1325.0684717212603,2625.6924055584363
89,170,6,2503.417212849448,269.7425952390141,1516.0717963189957,2625.6924055584363
90,164,6,2495.1037263090752,294.48266208752773,1384.148137074845,2625.6924055584363
91,180,6,2525.6894172101124,242.65358503744275,1209.0450202572897,2625.6924055584363
92,171,6,2486.8051134053703,298.4862079166552,1300.9589253737902,2625.6924055584363
93,167,6,2520.226059472113,274.8975834481901,1297.7267280071596,2625.6924055584363
94,175,6,2527.1025859569822,244.93700903728075,1556.347062971485,2625.6924055584363
95,192,6,2493.8639387221565,290.68893466697216,1255.5711534803247,2670.745704198479
96,180,6,2526.5180398063303,238.9177612748005,1560.2664906135303,2670.745704198479
97,176,6,2467.289270735674,289.9624901100169,1414.0118752906394,2670.745704198479
98,200,6,2481.5528928629265,301.46714442090945,1415.4403145347378,2752.11325766891
99,176,6,2537.4696020761226,308.0791147932903,1496.6199537492994,2757.2535378534017
100,181,6,2593.5136033774215,293.9073609827659,1460.7358455113672,2782.432362260195
101,163,6,2594.33066833522,344.5444487360973,1490.2562945821696,2782.432362260195
102,182,6,2629.829770065192,322.53639179235995,1322.4713304977236,2782.432362260195
103,202,6,2633.1349747401173,305.1685581524581,1366.8830320405095,2782.432362260195
104,174,6,2625.7761729351173,331.17687467583244,1321.5295639885624,2782.432362260195
105,191,6,2612.469271249925,344.41141758326245,1380.722569432824,2782.432362260195
106,185,6,2627.9730504003724,325.6269605452295,1383.152656548893,2782.432362260195
107,171,6,2644.104726232436,295.746783297832,1345.0515787955349,2782.432362260195
108,201,6,2634.3674642925566,318.00292320794426,1421.0757374555512,2782.432362260195
109,175,6,2658.5181193185085,289.03756176743764,1510.8042144828466,2782.432362260195
110,195,6,2622.264054608214,329.47884462276005,1477.2510141803916,2782.432362260195
111,168,6,2620.9164140923663,332.6280838064201,1446.4517150314948,2782.432362260195
112,185,6,2621.5337832555774,331.99186328914584,1355.4119713017228,2797.5066835196935
113,193,6,2610.329213060509,346.9021214631119,1452.9307068401502,2797.5066835196935
114,188,6,2628.050366522326,303.94125594560387,1521.0882914519304,2807.8787777915695
115,186,6,2637.2889110557603,334.0410104096704,1385.1737883664612,2807.8787777915695
116,183,6,2618.450988675301,335.19707706041805,1261.6657793713473,2807.8787777915695
117,165,6,2638.8145745419806,360.2251718288223,1400.0077547195142,2807.8787777915695
118,191,6,2597.548251606086,393.5209990968775,1372.5098812844758,2807.8787777915695
119,194,6,2643.749038455354,353.75216948069306,1437.333659192914,2807.8787777915695
120,151,6,2678.080196177225,317.3474235430207,1467.8598843417033,2807.8787777915695
121,186,6,2653.1603643735143,343.3238336671676,1459.2323192246579,2807.8787777915695
122,182,6,2636.128250490174,354.7811934912325,1445.6672571112506,2807.8787777915695
123,177,6,2668.091972614264,315.5598957881132,1536.7476104957927,2807.8787777915695
124,178,6,2675.7844645565115,316.2035228111423,1539.4429806757569,2807.8787777915695
125,194,6,2665.3448094998844,335.49428685249694,1494.118654123681,2807.8787777915695
126,175,6,2649.086153661124,354.77411258381744,1337.6883625872492,2807.8787777915695
127,193,6,2649.2774560176845,337.1657820153072,1473.886680178501,2807.8787777915695
128,162,6,2688.4915372698474,294.2569201763594,1422.7083991242496,2807.8787777915695
129,176,6,2672.698198553962,311.8034348631412,1568.3176362691247,2807.8787777915695
130,170,6,2637.3352496213665,357.55938778797696,1413.3984855646297,2807.8787777915695
131,188,6,2660.2503158014747,327.18485045727476,1410.4160387602424,2807.8787777915695
132,168,6,2623.307645961033,370.06186667265274,1391.239676107729,2807.8787777915695
133,199,6,2671.461352586279,320.52527812079586,1417.4774751506206,2807.8787777915695
134,188,6,2676.180440730258,322.9276545425292,1341.4924491840313,2807.8787777915695
135,190,6,2611.232619348985,379.30322938124175,1421.0513100275396,2828.1758187460387
136,193,6,2633.4439408484886,358.60612335614314,1336.6434538096144,2828.1758187460387
137,186,6,2631.8180072114815,380.6215560751334,1429.8208374148403,2828.1758187460387
138,186,6,2696.9537237751806,317.82551837336956,1406.3096724811594,2828.1758187460387
139,178,6,2701.043948986726,326.06406692407126,1379.1242751265775,2828.1758187460387
140,177,6,2693.8104483723487,317.570591854143,1395.0899585541345,2828.1758187460387
141,194,6,2647.9651914436795,382.6463166704345,1339.8679129583445,2828.1758187460387
142,178,6,2684.597746009112,336.604347962927,1425.2211323781623,2828.1758187460387
143,182,6,2652.665310879881,380.496287925211,1447.9635877480744,2828.1758187460387
144,186,6,2651.1264142761634,369.20038480804936,1324.8261925419667,2828.1758187460387
145,173,6,2677.2352468700014,336.501791383106,1564.4010898596532,2828.1758187460387
146,196,6,2659.4727978302994,358.32908987009466,1491.0417436736755,2828.1758187460387
147,187,6,2631.646485669817,396.2958838172863,1294.1710497848824,2828.1758187460387
148,193,6,2629.2319595624454,396.66792444267145,1330.9948677362675,2828.1758187460387
149,180,6,2685.8315775445076,328.54936420002724,1503.5606854725452,2828.1758187460387
150,186,6,2665.9751848690016,343.4366138159959,1362.6267522398628,2828.1758187460387
151,183,6,2654.147136069436,356.1812696423444,1387.5385074652345,2828.1758187460387
152,174,6,2641.7340537769182,394.7604629260703,1345.5510810451574,2828.1758187460387
153,192,6,2686.925588928636,327.54491513904264,1462.955742468947,2828.1758187460387
154,180,6,2705.920310183165,308.7405034800081,1454.712136715445,2828.1758187460387
155,169,6,2692.191358064579,333.5940195188536,1289.7345332375412,2828.1758187460387
156,171,6,2694.6990321344256,323.5387300455336,1442.6861219422428,2828.1758187460387
157,175,6,2699.29075572589,311.36935062039555,1596.9241706537962,2828.1758187460387
158,182,6,2697.2195610667495,318.0944121329315,1425.5039482342138,2828.1758187460387
159,190,6,2643.260275899874,379.724751904561,1262.4910127728301,2828.1758187460387
160,194,6,2661.540985576569,357.6310453491389,1401.8291276216303,2828.1758187460387
161,190,6,2685.2177657191905,333.7491930013661,1483.3164893266917,2828.1758187460387
162,191,6,2684.480551052625,327.7230818233669,1358.605235381231,2828.1758187460387
163,167,6,2665.9148495614522,351.8905811634013,1394.4538200548782,2828.1758187460387
164,166,6,2703.5936557153987,302.63355629462524,1388.8292336218901,2828.1758187460387
165,169,6,2688.0900014324106,324.97588089442684,1420.3544334491537,2828.1758187460387
166,166,6,2702.7948414978687,313.6366875193658,1345.491338038615,2828.1758187460387
167,180,6,2664.8205135512476,353.93326759329847,1221.5446512412652,2828.1758187460387
168,169,6,2708.4873606599617,309.69082827643723,1284.9559895197756,2828.1758187460387
169,156,6,2700.9932840659067,310.84357482052974,1529.999475238861,2828.1758187460387
170,167,6,2708.782259632943,304.30322866840646,1524.4047784100094,2828.1758187460387
171,164,6,2682.500385774942,336.372930544574,1328.9518428307524,2828.1758187460387
172,177,6,2683.7491054067564,321.58575183149577,1511.7767783044446,2828.1758187460387
173,164,6,2693.1893560332596,322.8180224756921,1429.6728373613994,2828.1758187460387
174,187,6,2668.3340429634104,346.7273682303955,1435.5789354237997,2828.1758187460387
175,178,6,2688.0014413252825,335.0590052480114,1472.652562012674,2828.1758187460387
176,183,6,2655.7257680205853,369.6111158834421,1442.7128155287571,2828.1758187460387
177,191,6,2700.9298676486933,312.6320305588233,1436.8174402177376,2828.1758187460387
178,192,6,2644.215278922029,374.7170320521894,1390.702903904509,2828.1758187460387
179,181,6,2624.8333429048807,408.32600493871615,1379.7396210190566,2828.1758187460387
180,186,6,2645.1002082450123,386.36231001742766,1364.3120158849913,2828.1758187460387
181,181,6,2706.0967358997254,301.6957859471714,1422.1479391305552,2828.1758187460387
182,194,6,2704.7910556113416,304.2389486406514,1479.9010269682228,2828.1758187460387
183,181,6,2688.288292203683,333.73435093228125,1272.2434077516543,2828.1758187460387
184,207,6,2701.4196959196643,304.88505121664616,1445.594068134462,2828.1758187460387
185,182,6,2694.508454982768,322.8410120744127,1272.7826336084456,2828.1758187460387
186,182,6,2695.2010014466655,309.3974224151693,1539.2079436402378,2828.1758187460387
187,176,6,2686.124776285424,340.2482187486398,1315.0837107455718,2828.1758187460387
188,173,6,2678.740491054795,347.31097207503865,1473.6933782441201,2828.1758187460387
189,171,6,2687.810091310334,332.0022114571727,1336.840363882635,2828.1758187460387
190,189,6,2666.1327410552094,355.5136772394653,1425.9808924657355,2828.1758187460387
191,155,6,2674.1326689785337,359.3404343899793,1411.989268879281,2838.9838307102973
192,175,6,2694.148844762917,330.1282775319405,1442.97389280645,2838.9838307102973
193,174,6,2696.2161567498315,325.1248880710215,1453.9480723673364,2855.4618503986635
194,197,6,2688.1609566943316,345.6147836809736,1536.2330012535288,2855.4618503986635
195,179,6,2743.3022644284238,291.94592831593155,1455.7417538615584,2855.4618503986635
196,194,6,2672.2847413847735,366.58516622358985,1369.8748261827348,2855.4618503986635
197,184,6,2678.6461713865797,373.32260332091715,1289.213977180677,2855.4618503986635
198,172,6,2654.2370628991334,400.91756046377077,1326.3521347690714,2855.4618503986635
199,167,6,2710.884123002968,344.3217185989099,1289.3105083094079,2855.4618503986635
200,185,6,2730.770586759118,312.97819299309793,1523.830682520373,2855.4618503986635
201,164,6,2717.357169264075,329.75899866064447,1361.5262514789636,2855.4618503986635
202,183,6,2704.942316894249,352.18320326433184,1291.9201960773846,2855.4618503986635
203,183,6,2703.2231149519375,350.3855325237717,1437.6844047333839,2856.7160758678874
204,188,6,2661.9537318871876,383.1846787161362,1352.770002188658,2856.7160758678874
205,164,6,2711.443771859467,319.65004102984665,1501.894218241445,2856.7160758678874
206,155,6,2726.9112121474186,312.83742682823964,1570.4556697337805,2856.7160758678874
207,180,6,2716.998969864794,341.49136709385095,1351.1573330732167,2856.7160758678874
208,192,6,2675.2299763192846,366.9421526209149,1376.000235372696,2856.7160758678874
209,177,6,2691.9035590172602,349.58306395919476,1423.4777205129067,2856.7160758678874
210,182,6,2688.2129735889675,354.87918392544935,1429.0874284750823,2856.7160758678874
211,188,6,2698.7626618089334,326.53116784602116,1448.9158837784275,2856.7160758678874
212,167,6,2684.027948356742,372.23580016274104,1407.5548145132655,2856.7160758678874
213,185,6,2691.217360444959,361.06052618973985,1469.5607113033334,2856.7160758678874
214,188,6,2680.8514808819114,354.31534304596715,1396.463867864196,2856.7160758678874
215,199,6,2700.738312630731,355.5961700150478,1466.2108977325229,2856.7160758678874
216,152,6,2708.379773706093,347.06003566108893,1363.4276654247196,2856.7160758678874
217,183,6,2684.0682112621894,365.9578643370161,1383.5058756263088,2856.7160758678874
218,186,6,2709.6628515352068,363.3280903682078,1344.7770217588122,2856.7160758678874
219,175,6,2683.958789427562,371.398163893068,1318.5624909396342,2856.7160758678874
220,180,6,2716.80529695407,332.6188035853432,1349.4280984853256,2856.7160758678874
221,186,6,2658.4255161188735,396.1329311576609,1283.810132326063,2856.7160758678874
222,171,6,2735.781636489878,322.2177363449588,1471.0551577381163,2856.7160758678874
223,181,6,2694.916869657773,359.76333627600485,1315.4094916130891,2856.7160758678874
224,184,6,2705.5545861273245,357.8618006183953,1439.496261796209,2856.7160758678874
225,198,6,2676.9628437270253,385.7428674599977,1397.4102742294488,2856.7160758678874
226,180,6,2699.679552738801,337.28891708409486,1568.5617683685189,2856.7160758678874
227,163,6,2705.4701138703335,358.35484394110364,1326.8246479895306,2856.7160758678874
228,173,6,2707.2160734428885,339.8589579229169,1403.9888324514784,2856.7160758678874
229,182,6,2703.9867502895754,341.0824660481702,1449.914269288403,2856.7160758678874
230,178,6,2715.652727731115,345.6321911806966,1315.5194590065305,2856.7160758678874
231,210,6,2710.886868494813,335.79266901648504,1441.8616582019686,2856.7160758678874
232,176,6,2703.528364797986,343.4240159592507,1329.5785834234725,2856.7160758678874
233,198,6,2730.6671670186556,304.1557762815187,1508.0354380205763,2856.7160758678874
234,192,6,2704.5125667139064,340.6947822028481,1402.7255077525372,2856.7160758678874
235,178,6,2671.4420616371513,375.6287389593605,1370.4635200202463,2856.7160758678874
236,163,6,2700.9387733773992,352.68549584472885,1489.9733799279263,2856.7160758678874
237,191,6,2712.869941473326,340.763000144543,1472.373465153741,2866.117857282425
238,177,6,2705.1225989090867,347.7262991527344,1451.2832323268062,2866.117857282425
239,209,6,2640.5717652403273,391.96614677442597,1440.3967867765539,2866.117857282425
240,187,6,2703.0518399990815,374.579467625919,1326.1927961324743,2866.117857282425
241,164,6,2725.0957531620165,355.61107470235885,1340.4398313930235,2866.117857282425
242,199,6,2700.0901060700985,379.36930834803155,1178.1863826471913,2866.117857282425
243,168,6,2708.0515674580324,372.35763139685866,1405.1778842258361,2866.117857282425
244,178,6,2699.802096142016,375.95944859622995,1329.7962485599505,2866.117857282425
245,176,6,2706.501700490575,361.786385779474,1499.5099215017335,2866.117857282425
246,180,6,2693.3703700715732,371.6026250089965,1396.5702135245851,2866.117857282425
247,203,6,2684.9991104181513,379.1020433864783,1411.3713376633361,2866.117857282425
248,184,6,2709.295665654847,359.95925820547075,1362.5251936675918,2866.117857282425
249,185,6,2717.3474845487563,350.78152866621156,1374.08529374438,2866.117857282425
250,167,6,2706.162152602771,380.44122289362315,1259.7557143786196,2866.117857282425
251,198,6,2724.060210589682,344.7479628766273,1427.5047838221076,2866.117857282425
252,202,6,2732.4019276787317,317.7789455557583,1569.8443806212251,2866.117857282425
253,192,6,2683.515821578226,394.45390442144907,1329.9798967731858,2866.117857282425
254,162,6,2686.2780556668254,384.32743491119226,1332.9501381196164,2866.117857282425
255,186,6,2706.4450242571966,344.40924648378274,1364.435870329075,2866.117857282425
256,185,6,2700.9613984598996,375.41555671456763,1311.0769582675034,2866.117857282425
257,169,6,2723.3033449593413,354.3746430951541,1284.7793035892757,2866.117857282425
258,200,6,2674.672730457005,388.40838480738574,1534.6780408947232,2866.117857282425
259,178,6,2734.2589163449193,325.84666371913954,1331.7036062694415,2866.117857282425
260,162,6,2733.118726140133,346.33769470302883,1467.103115456707,2866.117857282425
261,169,6,2699.1244188147457,351.7318139900922,1345.7409362805438,2866.117857282425
262,199,6,2703.56715682043,352.2855065668301,1572.833559107505,2866.117857282425
263,187,6,2675.9754401041846,415.4432189202413,1323.5425529773204,2882.6669416940877
264,163,6,2751.7946335244915,299.0381792556698,1527.1234532303915,2883.3110084088444
265,174,6,2705.0441630304636,368.73956329658273,1325.9834751633075,2883.3110084088444
266,176,6,2691.4986556230874,374.73746988865366,1319.9194598090282,2883.3110084088444
267,209,6,2690.449598872519,389.22755895523835,1324.2336309466998,2883.3110084088444
268,189,6,2720.0210939119875,357.54839018264147,1512.9244072881656,2883.3110084088444
269,175,6,2700.165704974201,379.20498512129655,1316.3275982585396,2883.3110084088444
270,159,6,2741.75554973338,342.4199088373217,1502.7340259921432,2883.3110084088444
271,154,6,2754.9848141260986,344.5170435959644,1426.18030282921,2883.3110084088444
272,194,6,2683.156855429236,400.15796877975754,1351.9300497857255,2883.3110084088444
273,168,6,2743.6891386888833,331.40037153768816,1413.754251634461,2883.3110084088444
274,191,6,2704.426424894305,360.3520515590818,1533.159665987934,2883.3110084088444
275,181,6,2689.33137439032,392.5051558596901,1348.1292180470557,2883.3110084088444
276,173,6,2735.227350355839,357.0799598499208,1298.0920166584326,2883.3110084088444
277,163,6,2741.4286272385953,359.8523209674833,1365.5515764761394,2883.3110084088444
278,195,6,2710.1048083442583,368.9677437063094,1436.6714371941632,2883.3110084088444
279,151,6,2742.1300816410967,357.4595161349239,1281.647805011624,2883.3110084088444
280,173,6,2718.530656782927,367.012046406647,1358.9508893350003,2883.3110084088444
281,172,6,2735.81912493864,360.73681956725534,1360.809954148594,2883.3110084088444
282,189,6,2706.950422893003,388.6241170712439,1314.9182462653914,2883.3110084088444
283,187,6,2657.7745167069997,430.99608579990417,1307.8094056221744,2883.3110084088444
284,186,6,2738.932635846049,345.4514098840493,1451.1616604191386,2883.3110084088444
285,191,6,2714.932727041315,373.9575109767168,1363.8658568204783,2883.3110084088444
286,201,6,2720.9557642874615,349.3325304678965,1551.884718839226,2883.3110084088444
287,178,6,2692.0329383475428,405.3556884885209,1308.2038931108366,2883.3110084088444
288,189,6,2711.159484421346,372.878911882922,1366.1697336077348,2883.3110084088444
289,185,6,2717.3993283339146,361.42296806571255,1412.026358749301,2883.3110084088444
290,174,6,2728.6672767088817,366.03404997250664,1255.6482063128647,2883.3110084088444
291,202,6,2720.135167047477,372.3006493210646,1366.194821768551,2883.3110084088444
292,164,6,2682.771184822171,402.72696072780775,1316.9730499244922,2883.3110084088444
293,186,6,2714.7073634061076,368.9836599890767,1421.6584291165357,2883.3110084088444
294,184,6,2680.225153548679,401.90771298686394,1289.5950391646234,2883.3110084088444
295,177,6,2725.007582722336,362.1988424252458,1378.0455890892285,2883.3110084088444
296,173,6,2690.739983728953,395.4827807814544,1325.2597778717036,2883.3110084088444
297,185,6,2711.1495087408166,370.4238255129824,1441.8932580532348,2883.3110084088444
298,200,6,2680.718424756465,382.06817491843,1512.5034085948964,2883.3110084088444
299,185,6,2683.6195785611776,405.06110270947977,1411.4581800118883,2883.3110084088444
300,186,6,2710.0446285163694,364.1077303420033,1576.1704773024062,2883.3110084088444
301,182,6,2727.196851061025,354.06886615726347,1401.2208512539646,2883.3110084088444
302,178,6,2735.4629106284956,345.66625914772686,1452.5936211067592,2883.3110084088444
303,182,6,2681.5329534927855,391.4892390288674,1449.2749228589055,2883.3110084088444
304,172,6,2690.344636941015,386.99823315445707,1331.8116413006603,2883.3110084088444
305,180,6,2725.49303026672,371.84573888295637,1387.0820271539108,2883.3110084088444
306,181,6,2706.923299313037,387.00257780604795,1468.297516383342,2883.3110084088444
307,156,6,2715.3386736266357,394.37340711129406,1288.6218777454005,2883.3110084088444
308,174,6,2737.9373684852576,344.50496284475815,1335.1018221766901,2883.3110084088444
309,198,6,2698.161142999178,398.5358720980371,1245.874206551262,2883.3110084088444
310,187,6,2735.149302899681,349.77461722969673,1388.7154820103551,2883.3110084088444
311,170,6,2716.1594269706457,374.6839627823599,1241.1086028838756,2883.3110084088444
312,175,6,2753.3388750894824,334.77478475010975,1344.5925797532582,2883.3110084088444
313,190,6,2718.4630283638935,392.3705202907374,1365.6745244904569,2883.3110084088444
314,185,6,2713.0268622140593,383.66808365037025,1261.4616920564977,2883.3110084088444
315,166,6,2713.4029075821104,367.40348983033,1340.3472917934241,2883.3110084088444
316,180,6,2721.7848199680543,374.5796508864951,1378.3751574866255,2883.3110084088444
317,177,6,2728.3064258983522,356.3253648311768,1354.713514541016,2883.3110084088444
318,169,6,2693.2379285568145,381.6822206501946,1324.3583790436471,2883.3110084088444
319,184,6,2755.97016356433,336.5156858664875,1460.903310834884,2883.3110084088444
320,170,6,2734.0236661533477,359.7819600601265,1263.7413964885413,2883.3110084088444
321,184,6,2753.6233508423297,329.1274373624819,1393.5596360287839,2883.3110084088444
322,174,6,2752.8241153939916,328.83893176751303,1428.776377544465,2883.3110084088444
323,195,6,2723.9879871635326,357.830607317823,1497.341284684376,2883.3110084088444
324,164,6,2699.4522096829596,385.6174034575464,1523.9008658925388,2883.3110084088444
325,182,6,2751.4763409291163,327.42620243594723,1456.2185226034835,2883.3110084088444
326,171,6,2673.8022570833923,418.97111072342346,1346.9868123211015,2883.3110084088444
327,182,6,2684.406454243463,390.57075309151696,1265.2242812672644,2883.3110084088444
328,184,6,2695.376169058594,394.1192929983633,1423.765805781761,2883.3110084088444
329,183,6,2720.863323837602,372.2407060127833,1510.096350610566,2883.3110084088444
330,176,6,2755.5177844042855,334.0510630687216,1498.3100635347303,2883.3110084088444
331,180,6,2717.626981261214,367.1154866440039,1374.4197196090106,2883.3110084088444
332,193,6,2709.9051712200117,369.7205843270666,1372.2851558005948,2883.3110084088444
333,169,6,2778.672997042101,281.39155664480415,1472.7861389207308,2883.3110084088444
334,180,6,2719.6335014028355,371.01918381056163,1412.3923425875444,2883.3110084088444
335,190,6,2686.923346218832,412.2884802538804,1301.4594119852563,2883.3110084088444
336,179,6,2714.2890804184376,390.80261334952786,1191.3770889550342,2883.3110084088444
337,186,6,2686.511917802665,409.1558107028232,1297.2556836587148,2883.3110084088444
338,180,6,2694.759222589502,389.5446628406808,1428.1421524220123,2883.3110084088444
339,193,6,2726.9234251357557,361.1788204381219,1535.4907324320159,2883.3110084088444
340,190,6,2695.3395867816675,395.0144049769245,1341.4422861749667,2883.3110084088444
341,178,6,2717.707662443539,360.2750549254962,1266.8342733702323,2883.3110084088444
342,178,6,2719.099821012554,375.72998976633363,1296.6684046092473,2883.3110084088444
343,164,6,2734.892891150181,360.3815566273167,1383.3298265445446,2883.3110084088444
344,176,6,2703.2673634752678,396.40598166416356,1348.943962033043,2883.3110084088444
345,168,6,2710.744491787388,378.6475480976969,1441.539483875351,2883.3110084088444
346,190,6,2704.8599633821846,378.1008240727701,1523.9078825257752,2883.3110084088444
