,feature,buy strategy weight,sell strategy weight
0,volume_adi,-75837392.47640799,-24956352.16673994
1,volume_obv,-38323801.418086536,5480912.361348107
2,volume_cmf,1266995.1050607369,-2230139.351688584
3,volume_fi,-13760380.482006514,-37043673.53815061
4,volume_em,43431992.19906282,808865.3515216457
5,volume_sma_em,-3962400.5074788434,23423128.909498904
6,volume_vpt,-57935160.22428141,-13790548.055744486
7,volume_vwap,-21816222.77281453,3951921.5495533454
8,volume_mfi,49019347.6793735,-79370593.9072732
9,volume_nvi,59846555.53194625,72427109.47087896
10,volatility_bbm,-32267448.804342818,-12935402.870346263
11,volatility_bbh,15631762.467075802,-12609840.499649322
12,volatility_bbl,11318663.975692634,19095106.987396132
13,volatility_bbw,22023209.543074813,-34245771.0961281
14,volatility_bbp,-774203.7462378757,56096083.05025917
15,volatility_bbhi,16442148.30208515,18183870.24701307
16,volatility_bbli,25409851.964776002,-76308462.56281891
17,volatility_kcc,-10413241.93243482,-46571907.073295005
18,volatility_kcw,-11526296.451679774,-26273841.366108168
19,volatility_kcp,-20746904.91255179,453146.5822489555
20,volatility_kchi,21587627.26423323,-116366269.89671853
21,volatility_kcli,13488000.88301512,81531805.29024798
22,volatility_dcl,19259474.970775258,53821839.51044612
23,volatility_dch,-35997481.21680165,-21116722.632633932
24,volatility_dcm,-45698571.23352875,56641153.647797234
25,volatility_dcw,-8716928.049894152,-106257124.13866815
26,volatility_dcp,2285759.606048529,-3326026.230598797
27,volatility_atr,-15404901.140376233,-85459034.38922402
28,volatility_ui,56061109.18829449,5014747.587377064
29,trend_macd,24793323.554158367,-34746543.71377502
30,trend_macd_signal,-10454281.792911628,14670079.010586841
31,trend_macd_diff,-14536497.675775487,-11008470.174375797
32,trend_sma_slow,-16324958.316871462,-20383114.5632608
33,trend_ema_slow,-46177443.88944088,-46954246.80861428
34,trend_vortex_ind_pos,-12297100.658561826,9042407.994657295
35,trend_vortex_ind_neg,39737440.09683064,-49825894.89101196
36,trend_vortex_ind_diff,-33901838.754493184,-10183016.20088249
37,trend_trix,-15738232.523470039,9070058.694848303
38,trend_mass_index,8625495.417943118,-62373151.03121087
39,trend_dpo,-35983255.952103585,4269094.865872434
40,trend_kst,22747741.49224417,9430522.207872305
41,trend_kst_sig,-15963297.512284808,7029437.262909476
42,trend_kst_diff,41707833.223409176,14618714.971632788
43,trend_ichimoku_base,-33353760.372498877,9667075.488396784
44,trend_ichimoku_a,-50738864.81489278,4756055.774563993
45,trend_ichimoku_b,-10353341.198801659,27758735.42962396
46,trend_stc,-69638811.14070785,-24292951.63364074
47,trend_adx,78748583.27928077,-22266625.24931801
48,trend_adx_pos,-70132507.01549229,-18184806.326912884
49,trend_adx_neg,66510264.32758526,41697467.641235635
50,trend_cci,-2295969.8515517595,-23679496.65340435
51,trend_visual_ichimoku_a,872214.4375764406,36466007.362347014
52,trend_visual_ichimoku_b,-36643716.662010886,-24955469.5985779
53,trend_aroon_up,-14569319.1490088,6627641.616975074
54,trend_aroon_down,7085969.288240622,25876991.436428025
55,trend_aroon_ind,1362065.671409261,-12482026.413401948
56,trend_psar_up_indicator,-27628726.03037185,88346399.9498435
57,trend_psar_down_indicator,115958354.6646361,-33290511.487889256
58,momentum_rsi,-34525627.74374815,-11001529.846605249
59,momentum_stoch_rsi,-83122091.78341182,48536743.667979516
60,momentum_stoch_rsi_k,-66121520.98970851,59234210.297601745
61,momentum_stoch_rsi_d,-37507557.49070079,-15650270.78344743
62,momentum_tsi,-6974087.54179105,23254574.374611612
63,momentum_uo,26452775.889687754,14235157.733274596
64,momentum_stoch,-11440038.969760535,-28493421.668677226
65,momentum_stoch_signal,-24525707.82901331,-24937705.09678392
66,momentum_ao,13957604.275769465,-6624759.895145078
67,momentum_roc,14183957.94562337,3676736.5390284653
68,momentum_ppo,48872858.62192631,-3355235.057973936
69,momentum_ppo_signal,4477227.414841849,-10287084.224941958
70,momentum_ppo_hist,-5932887.165653793,-4522641.998829892
71,momentum_pvo,-4749225.788469132,-22413834.393853396
72,momentum_pvo_signal,43561172.55983767,7765707.150010534
73,momentum_pvo_hist,-27634749.45451712,9276796.59192853
74,momentum_kama,-27259888.363903068,-50103795.69228544
75,others_dr,46323764.53490525,-17988910.434282538
76,others_cr,-45000070.05848903,18693484.80704281
